                                                    
{'loss': 1.5767, 'grad_norm': 4.18292236328125, 'learning_rate': 1.9920212765957446e-05, 'mean_token_accuracy': 0.609108817577362, 'epoch': 0.01}
{'loss': 0.9231, 'grad_norm': 3.684091806411743, 'learning_rate': 1.5221631205673758e-05, 'mean_token_accuracy': 0.7276578366756439, 'epoch': 0.72}
{'loss': 0.8398, 'grad_norm': 2.911691904067993, 'learning_rate': 1.5132978723404257e-05, 'mean_token_accuracy': 0.7499479532241822, 'epoch': 0.73}
{'loss': 0.9651, 'grad_norm': 3.2056822776794434, 'learning_rate': 1.5044326241134753e-05, 'mean_token_accuracy': 0.7206076145172119, 'epoch': 0.74}
{'loss': 0.9355, 'grad_norm': 2.8757824897766113, 'learning_rate': 1.495567375886525e-05, 'mean_token_accuracy': 0.7335299849510193, 'epoch': 0.76}
{'loss': 0.9279, 'grad_norm': 2.2851734161376953, 'learning_rate': 1.4867021276595745e-05, 'mean_token_accuracy': 0.7282347202301025, 'epoch': 0.77}
{'loss': 0.8749, 'grad_norm': 2.5570485591888428, 'learning_rate': 1.4778368794326244e-05, 'mean_token_accuracy': 0.7393340051174164, 'epoch': 0.78}
{'loss': 0.8582, 'grad_norm': 2.5170176029205322, 'learning_rate': 1.468971631205674e-05, 'mean_token_accuracy': 0.7474355399608612, 'epoch': 0.8}
{'loss': 0.8969, 'grad_norm': 2.69732403755188, 'learning_rate': 1.4601063829787235e-05, 'mean_token_accuracy': 0.7383257508277893, 'epoch': 0.81}
{'loss': 0.894, 'grad_norm': 2.6283321380615234, 'learning_rate': 1.4512411347517732e-05, 'mean_token_accuracy': 0.7329634964466095, 'epoch': 0.82}
{'loss': 0.9192, 'grad_norm': 2.565279483795166, 'learning_rate': 1.4423758865248227e-05, 'mean_token_accuracy': 0.7371514022350312, 'epoch': 0.84}
{'loss': 0.84, 'grad_norm': 8.837318420410156, 'learning_rate': 1.4335106382978724e-05, 'mean_token_accuracy': 0.7561351180076599, 'epoch': 0.85}
{'loss': 0.8907, 'grad_norm': 2.6068897247314453, 'learning_rate': 1.424645390070922e-05, 'mean_token_accuracy': 0.7428535342216491, 'epoch': 0.86}
{'loss': 0.8363, 'grad_norm': 3.2840280532836914, 'learning_rate': 1.4157801418439719e-05, 'mean_token_accuracy': 0.7492806673049927, 'epoch': 0.88}
{'loss': 0.8535, 'grad_norm': 2.6404225826263428, 'learning_rate': 1.4069148936170214e-05, 'mean_token_accuracy': 0.747126179933548, 'epoch': 0.89}
{'loss': 0.9432, 'grad_norm': 2.8441829681396484, 'learning_rate': 1.398049645390071e-05, 'mean_token_accuracy': 0.728573077917099, 'epoch': 0.9}
{'loss': 0.8127, 'grad_norm': 2.575754165649414, 'learning_rate': 1.3891843971631206e-05, 'mean_token_accuracy': 0.7502533793449402, 'epoch': 0.92}
{'loss': 0.8175, 'grad_norm': 2.347057342529297, 'learning_rate': 1.3803191489361702e-05, 'mean_token_accuracy': 0.761897212266922, 'epoch': 0.93}
{'loss': 0.8621, 'grad_norm': 2.6675102710723877, 'learning_rate': 1.37145390070922e-05, 'mean_token_accuracy': 0.7445769548416138, 'epoch': 0.94}
{'loss': 0.8323, 'grad_norm': 2.5928566455841064, 'learning_rate': 1.3625886524822696e-05, 'mean_token_accuracy': 0.7484417378902435, 'epoch': 0.96}
{'loss': 0.8749, 'grad_norm': 2.760009765625, 'learning_rate': 1.3537234042553193e-05, 'mean_token_accuracy': 0.7454490959644318, 'epoch': 0.97}
{'loss': 0.8425, 'grad_norm': 2.4908552169799805, 'learning_rate': 1.3448581560283689e-05, 'mean_token_accuracy': 0.7528087496757507, 'epoch': 0.98}
{'loss': 0.842, 'grad_norm': 2.670741558074951, 'learning_rate': 1.3359929078014187e-05, 'mean_token_accuracy': 0.7512879014015198, 'epoch': 1.0}
{'loss': 0.7933, 'grad_norm': 2.7540931701660156, 'learning_rate': 1.3271276595744683e-05, 'mean_token_accuracy': 0.7594967961311341, 'epoch': 1.01}
{'loss': 0.795, 'grad_norm': 2.629359483718872, 'learning_rate': 1.3182624113475178e-05, 'mean_token_accuracy': 0.7560715973377228, 'epoch': 1.02}
{'loss': 0.7603, 'grad_norm': 3.190685510635376, 'learning_rate': 1.3093971631205675e-05, 'mean_token_accuracy': 0.7702055096626281, 'epoch': 1.04}
{'loss': 0.8202, 'grad_norm': 2.4520275592803955, 'learning_rate': 1.300531914893617e-05, 'mean_token_accuracy': 0.7619845688343048, 'epoch': 1.05}
{'loss': 0.8423, 'grad_norm': 2.391085147857666, 'learning_rate': 1.2916666666666668e-05, 'mean_token_accuracy': 0.753017908334732, 'epoch': 1.06}
{'loss': 0.7561, 'grad_norm': 2.7366943359375, 'learning_rate': 1.2828014184397163e-05, 'mean_token_accuracy': 0.777141684293747, 'epoch': 1.08}
{'loss': 0.7628, 'grad_norm': 2.1596977710723877, 'learning_rate': 1.2739361702127662e-05, 'mean_token_accuracy': 0.7679148137569427, 'epoch': 1.09}
{'loss': 0.7806, 'grad_norm': 2.5116167068481445, 'learning_rate': 1.2650709219858157e-05, 'mean_token_accuracy': 0.7675268352031708, 'epoch': 1.1}
{'loss': 0.7289, 'grad_norm': 2.341247320175171, 'learning_rate': 1.2562056737588653e-05, 'mean_token_accuracy': 0.7768456935882568, 'epoch': 1.12}
{'loss': 0.7843, 'grad_norm': 2.848771572113037, 'learning_rate': 1.247340425531915e-05, 'mean_token_accuracy': 0.7715346157550812, 'epoch': 1.13}
{'loss': 0.7989, 'grad_norm': 2.7950093746185303, 'learning_rate': 1.2384751773049645e-05, 'mean_token_accuracy': 0.7647105813026428, 'epoch': 1.14}
{'loss': 0.7346, 'grad_norm': 2.8892874717712402, 'learning_rate': 1.2296099290780144e-05, 'mean_token_accuracy': 0.777562940120697, 'epoch': 1.16}
{'loss': 0.7229, 'grad_norm': 2.368547201156616, 'learning_rate': 1.220744680851064e-05, 'mean_token_accuracy': 0.7796140789985657, 'epoch': 1.17}
{'loss': 0.7496, 'grad_norm': 2.6081647872924805, 'learning_rate': 1.2118794326241137e-05, 'mean_token_accuracy': 0.7764178276062011, 'epoch': 1.18}
{'loss': 0.6953, 'grad_norm': 2.3549835681915283, 'learning_rate': 1.2030141843971632e-05, 'mean_token_accuracy': 0.7892747461795807, 'epoch': 1.2}
{'loss': 0.7802, 'grad_norm': 2.935880422592163, 'learning_rate': 1.1941489361702127e-05, 'mean_token_accuracy': 0.7732517540454864, 'epoch': 1.21}
{'loss': 0.741, 'grad_norm': 4.943232536315918, 'learning_rate': 1.1852836879432626e-05, 'mean_token_accuracy': 0.7795490443706512, 'epoch': 1.22}
{'loss': 0.7749, 'grad_norm': 3.0716938972473145, 'learning_rate': 1.1764184397163122e-05, 'mean_token_accuracy': 0.775366997718811, 'epoch': 1.24}
{'loss': 0.7459, 'grad_norm': 2.1488680839538574, 'learning_rate': 1.1675531914893619e-05, 'mean_token_accuracy': 0.7769153535366058, 'epoch': 1.25}
{'loss': 0.7737, 'grad_norm': 3.041288375854492, 'learning_rate': 1.1586879432624114e-05, 'mean_token_accuracy': 0.7684600591659546, 'epoch': 1.26}
{'loss': 0.7609, 'grad_norm': 2.412501096725464, 'learning_rate': 1.1498226950354611e-05, 'mean_token_accuracy': 0.7700246274471283, 'epoch': 1.28}
{'loss': 0.7851, 'grad_norm': 3.164006471633911, 'learning_rate': 1.1409574468085107e-05, 'mean_token_accuracy': 0.7652682304382324, 'epoch': 1.29}
{'loss': 0.7144, 'grad_norm': 2.700383424758911, 'learning_rate': 1.1320921985815602e-05, 'mean_token_accuracy': 0.7826310873031617, 'epoch': 1.3}
{'loss': 0.7407, 'grad_norm': 3.559192419052124, 'learning_rate': 1.12322695035461e-05, 'mean_token_accuracy': 0.7795688271522522, 'epoch': 1.32}
{'loss': 0.7436, 'grad_norm': 2.8126168251037598, 'learning_rate': 1.1143617021276596e-05, 'mean_token_accuracy': 0.7828548371791839, 'epoch': 1.33}
{'loss': 0.6682, 'grad_norm': 2.7959818840026855, 'learning_rate': 1.1054964539007093e-05, 'mean_token_accuracy': 0.7925066351890564, 'epoch': 1.34}
{'loss': 0.7488, 'grad_norm': 2.5664074420928955, 'learning_rate': 1.0966312056737589e-05, 'mean_token_accuracy': 0.7822919487953186, 'epoch': 1.36}
{'loss': 0.7108, 'grad_norm': 2.7872986793518066, 'learning_rate': 1.0877659574468088e-05, 'mean_token_accuracy': 0.7880554735660553, 'epoch': 1.37}
{'loss': 0.7343, 'grad_norm': 2.440171957015991, 'learning_rate': 1.0789007092198583e-05, 'mean_token_accuracy': 0.779978621006012, 'epoch': 1.38}
