  0%|          | 0/450 [00:00<?, ?it/s]`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                 
{'loss': 1.744, 'grad_norm': 16.817363739013672, 'learning_rate': 1.9600000000000002e-05, 'mean_token_accuracy': 0.577990037202835, 'epoch': 0.04}
{'loss': 0.8009, 'grad_norm': 8.248291015625, 'learning_rate': 1.4266666666666668e-05, 'mean_token_accuracy': 0.722736120223999, 'epoch': 0.58}
{'loss': 0.7299, 'grad_norm': 7.5052595138549805, 'learning_rate': 1.3822222222222224e-05, 'mean_token_accuracy': 0.7502848744392395, 'epoch': 0.62}
{'loss': 0.5684, 'grad_norm': 8.542585372924805, 'learning_rate': 1.3377777777777778e-05, 'mean_token_accuracy': 0.8101668417453766, 'epoch': 0.67}
{'loss': 0.6305, 'grad_norm': 5.628053665161133, 'learning_rate': 1.2933333333333334e-05, 'mean_token_accuracy': 0.7675441980361939, 'epoch': 0.71}
{'loss': 0.5563, 'grad_norm': 7.377190113067627, 'learning_rate': 1.2488888888888891e-05, 'mean_token_accuracy': 0.8024803340435028, 'epoch': 0.76}
{'loss': 0.5161, 'grad_norm': 4.562854290008545, 'learning_rate': 1.2044444444444445e-05, 'mean_token_accuracy': 0.8114944577217102, 'epoch': 0.8}
{'loss': 0.4917, 'grad_norm': 5.1489481925964355, 'learning_rate': 1.16e-05, 'mean_token_accuracy': 0.8168391942977905, 'epoch': 0.84}
{'loss': 0.7111, 'grad_norm': 6.081390857696533, 'learning_rate': 1.1155555555555556e-05, 'mean_token_accuracy': 0.7762444674968719, 'epoch': 0.89}
{'loss': 0.5158, 'grad_norm': 10.047094345092773, 'learning_rate': 1.0711111111111112e-05, 'mean_token_accuracy': 0.8286993503570557, 'epoch': 0.93}
{'loss': 0.5277, 'grad_norm': 7.531077861785889, 'learning_rate': 1.0266666666666668e-05, 'mean_token_accuracy': 0.8184225559234619, 'epoch': 0.98}
{'loss': 0.351, 'grad_norm': 4.8010640144348145, 'learning_rate': 9.822222222222223e-06, 'mean_token_accuracy': 0.8588717997074127, 'epoch': 1.02}
{'loss': 0.4503, 'grad_norm': 6.544156074523926, 'learning_rate': 9.377777777777779e-06, 'mean_token_accuracy': 0.8374635219573975, 'epoch': 1.07}
{'loss': 0.4996, 'grad_norm': 4.2335052490234375, 'learning_rate': 8.933333333333333e-06, 'mean_token_accuracy': 0.8268291831016541, 'epoch': 1.11}
{'loss': 0.5461, 'grad_norm': 4.346255779266357, 'learning_rate': 8.48888888888889e-06, 'mean_token_accuracy': 0.8164781510829926, 'epoch': 1.16}
{'loss': 0.4895, 'grad_norm': 5.076496124267578, 'learning_rate': 8.044444444444444e-06, 'mean_token_accuracy': 0.8253498017787934, 'epoch': 1.2}
{'loss': 0.3564, 'grad_norm': 3.465834856033325, 'learning_rate': 7.600000000000001e-06, 'mean_token_accuracy': 0.8531586110591889, 'epoch': 1.24}
{'loss': 0.2946, 'grad_norm': 4.626769065856934, 'learning_rate': 7.155555555555556e-06, 'mean_token_accuracy': 0.8893360197544098, 'epoch': 1.29}
{'loss': 0.3055, 'grad_norm': 8.509481430053711, 'learning_rate': 6.711111111111111e-06, 'mean_token_accuracy': 0.8809866487979889, 'epoch': 1.33}
{'loss': 0.3544, 'grad_norm': 4.260682582855225, 'learning_rate': 6.266666666666668e-06, 'mean_token_accuracy': 0.8690885543823242, 'epoch': 1.38}
{'loss': 0.2745, 'grad_norm': 3.4904894828796387, 'learning_rate': 5.822222222222223e-06, 'mean_token_accuracy': 0.8942717552185059, 'epoch': 1.42}
{'loss': 0.4028, 'grad_norm': 2.3654913902282715, 'learning_rate': 5.3777777777777784e-06, 'mean_token_accuracy': 0.8441937267780304, 'epoch': 1.47}
{'loss': 0.2258, 'grad_norm': 3.4786205291748047, 'learning_rate': 4.933333333333334e-06, 'mean_token_accuracy': 0.9005779266357422, 'epoch': 1.51}
{'loss': 0.3206, 'grad_norm': 5.026017189025879, 'learning_rate': 4.488888888888889e-06, 'mean_token_accuracy': 0.8882404327392578, 'epoch': 1.56}
{'loss': 0.2574, 'grad_norm': 3.70188045501709, 'learning_rate': 4.044444444444445e-06, 'mean_token_accuracy': 0.9088793754577636, 'epoch': 1.6}
{'loss': 0.3338, 'grad_norm': 9.8119478225708, 'learning_rate': 3.6000000000000003e-06, 'mean_token_accuracy': 0.8757570624351502, 'epoch': 1.64}
{'loss': 0.2302, 'grad_norm': 4.690036773681641, 'learning_rate': 3.1555555555555555e-06, 'mean_token_accuracy': 0.9097850739955902, 'epoch': 1.69}
{'loss': 0.2583, 'grad_norm': 2.6420490741729736, 'learning_rate': 2.7111111111111116e-06, 'mean_token_accuracy': 0.9178285598754883, 'epoch': 1.73}
{'loss': 0.319, 'grad_norm': 6.353819370269775, 'learning_rate': 2.266666666666667e-06, 'mean_token_accuracy': 0.8802401959896088, 'epoch': 1.78}
{'loss': 0.2048, 'grad_norm': 3.712658643722534, 'learning_rate': 1.8222222222222225e-06, 'mean_token_accuracy': 0.9322667479515075, 'epoch': 1.82}
{'loss': 0.3173, 'grad_norm': 8.685944557189941, 'learning_rate': 1.377777777777778e-06, 'mean_token_accuracy': 0.8903391838073731, 'epoch': 1.87}
{'loss': 0.2469, 'grad_norm': 6.187726974487305, 'learning_rate': 9.333333333333334e-07, 'mean_token_accuracy': 0.9030556619167328, 'epoch': 1.91}
{'loss': 0.2225, 'grad_norm': 3.4941694736480713, 'learning_rate': 4.88888888888889e-07, 'mean_token_accuracy': 0.9216778099536895, 'epoch': 1.96}
{'loss': 0.2065, 'grad_norm': 3.4698264598846436, 'learning_rate': 4.444444444444445e-08, 'mean_token_accuracy': 0.9112180948257447, 'epoch': 2.0}
{'train_runtime': 1097.1752, 'train_samples_per_second': 3.281, 'train_steps_per_second': 0.41, 'train_loss': 0.5917049418555366, 'epoch': 2.0}
