                                                   
{'loss': 1.0292, 'grad_norm': 5.595276355743408, 'learning_rate': 2.1276595744680852e-05, 'epoch': 0.32}
{'eval_loss': 0.43707194924354553, 'eval_runtime': 1.8873, 'eval_samples_per_second': 116.568, 'eval_steps_per_second': 3.709, 'epoch': 7.55}
{'loss': 0.3742, 'grad_norm': 3.5672380924224854, 'learning_rate': 5.599813695538866e-05, 'epoch': 7.74}
{'loss': 0.3443, 'grad_norm': 5.9600677490234375, 'learning_rate': 5.225396747146112e-05, 'epoch': 8.06}
{'loss': 0.2978, 'grad_norm': 3.938089370727539, 'learning_rate': 4.849707203251827e-05, 'epoch': 8.39}
{'loss': 0.2471, 'grad_norm': 3.9251556396484375, 'learning_rate': 4.474866216133433e-05, 'epoch': 8.71}
{'loss': 0.2218, 'grad_norm': 3.8009979724884033, 'learning_rate': 4.1029901470962104e-05, 'epoch': 9.03}
{'loss': 0.171, 'grad_norm': 2.5184555053710938, 'learning_rate': 3.736178617446041e-05, 'epoch': 9.35}
{'loss': 0.1436, 'grad_norm': 2.028069019317627, 'learning_rate': 3.3765026539765834e-05, 'epoch': 9.68}
{'loss': 0.1471, 'grad_norm': 2.272327423095703, 'learning_rate': 3.0259929959017585e-05, 'epoch': 10.0}
{'loss': 0.1575, 'grad_norm': 2.0284345149993896, 'learning_rate': 2.6866286292528987e-05, 'epoch': 10.32}
{'loss': 0.0867, 'grad_norm': 1.3049801588058472, 'learning_rate': 2.3603256134756062e-05, 'epoch': 10.65}
{'loss': 0.0747, 'grad_norm': 1.8054007291793823, 'learning_rate': 2.0489262633116535e-05, 'epoch': 10.97}
{'loss': 0.0625, 'grad_norm': 1.1970463991165161, 'learning_rate': 1.7541887470452605e-05, 'epoch': 11.29}
{'eval_loss': 0.0805167406797409, 'eval_runtime': 1.8805, 'eval_samples_per_second': 116.987, 'eval_steps_per_second': 3.722, 'epoch': 11.32}
{'loss': 0.048, 'grad_norm': 1.2419848442077637, 'learning_rate': 1.4777771598423146e-05, 'epoch': 11.61}
{'loss': 0.0378, 'grad_norm': 1.3874226808547974, 'learning_rate': 1.2212521282287092e-05, 'epoch': 11.94}
{'loss': 0.0519, 'grad_norm': 0.7946199178695679, 'learning_rate': 9.860619987551157e-06, 'epoch': 12.26}
{'loss': 0.0287, 'grad_norm': 0.9923102855682373, 'learning_rate': 7.735346605972322e-06, 'epoch': 12.58}
{'loss': 0.0204, 'grad_norm': 0.5302960276603699, 'learning_rate': 5.8487004826128735e-06, 'epoch': 12.9}
{'loss': 0.0164, 'grad_norm': 0.9735844731330872, 'learning_rate': 4.2113336672471245e-06, 'epoch': 13.23}
{'loss': 0.0099, 'grad_norm': 0.36658617854118347, 'learning_rate': 2.8324907726300366e-06, 'epoch': 13.55}
{'loss': 0.0118, 'grad_norm': 0.842623233795166, 'learning_rate': 1.7199567791893522e-06, 'epoch': 13.87}
{'loss': 0.0054, 'grad_norm': 0.22244977951049805, 'learning_rate': 8.800130808372553e-07, 'epoch': 14.19}
{'loss': 0.0033, 'grad_norm': 0.2270655632019043, 'learning_rate': 3.1740202006804167e-07, 'epoch': 14.52}
{'loss': 0.0048, 'grad_norm': 0.5635960102081299, 'learning_rate': 3.5300112577302255e-08, 'epoch': 14.84}
{'train_runtime': 1270.7667, 'train_samples_per_second': 23.277, 'train_steps_per_second': 0.366, 'train_loss': 0.6858662206639525, 'epoch': 15.0}
