  0%|          | 0/688 [00:00<?, ?it/s]`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                 
{'loss': 1.7543, 'grad_norm': 16.030141830444336, 'learning_rate': 1.9738372093023256e-05, 'mean_token_accuracy': 0.589125144481659, 'epoch': 0.03}
{'loss': 0.4397, 'grad_norm': 4.8267974853515625, 'learning_rate': 7.238372093023256e-06, 'mean_token_accuracy': 0.8402961790561676, 'epoch': 1.28}
{'loss': 0.3571, 'grad_norm': 5.1129231452941895, 'learning_rate': 6.947674418604652e-06, 'mean_token_accuracy': 0.8794963002204895, 'epoch': 1.31}
{'loss': 0.3296, 'grad_norm': 6.52073335647583, 'learning_rate': 6.656976744186047e-06, 'mean_token_accuracy': 0.868424779176712, 'epoch': 1.34}
{'loss': 0.3687, 'grad_norm': 3.2125606536865234, 'learning_rate': 6.366279069767443e-06, 'mean_token_accuracy': 0.8440408051013947, 'epoch': 1.37}
{'loss': 0.3517, 'grad_norm': 5.277979850769043, 'learning_rate': 6.075581395348837e-06, 'mean_token_accuracy': 0.860665374994278, 'epoch': 1.4}
{'loss': 0.2449, 'grad_norm': 4.154073715209961, 'learning_rate': 5.784883720930233e-06, 'mean_token_accuracy': 0.9097421586513519, 'epoch': 1.42}
{'loss': 0.3486, 'grad_norm': 6.313875675201416, 'learning_rate': 5.4941860465116285e-06, 'mean_token_accuracy': 0.8769340515136719, 'epoch': 1.45}
{'loss': 0.3365, 'grad_norm': 5.561009883880615, 'learning_rate': 5.203488372093024e-06, 'mean_token_accuracy': 0.8750790476799011, 'epoch': 1.48}
{'loss': 0.3732, 'grad_norm': 7.740149974822998, 'learning_rate': 4.912790697674419e-06, 'mean_token_accuracy': 0.8691366612911224, 'epoch': 1.51}
{'loss': 0.3282, 'grad_norm': 4.033074855804443, 'learning_rate': 4.622093023255814e-06, 'mean_token_accuracy': 0.8740949213504792, 'epoch': 1.54}
{'loss': 0.286, 'grad_norm': 2.7820770740509033, 'learning_rate': 4.331395348837209e-06, 'mean_token_accuracy': 0.8973275125026703, 'epoch': 1.57}
{'loss': 0.3333, 'grad_norm': 5.414427757263184, 'learning_rate': 4.040697674418605e-06, 'mean_token_accuracy': 0.8822230577468873, 'epoch': 1.6}
{'loss': 0.2455, 'grad_norm': 3.6474382877349854, 'learning_rate': 3.7500000000000005e-06, 'mean_token_accuracy': 0.8934583485126495, 'epoch': 1.63}
{'loss': 0.2904, 'grad_norm': 7.902091979980469, 'learning_rate': 3.4593023255813957e-06, 'mean_token_accuracy': 0.8843790590763092, 'epoch': 1.66}
{'loss': 0.2256, 'grad_norm': 6.735349178314209, 'learning_rate': 3.168604651162791e-06, 'mean_token_accuracy': 0.9250463902950287, 'epoch': 1.69}
{'loss': 0.2525, 'grad_norm': 3.1584877967834473, 'learning_rate': 2.8779069767441865e-06, 'mean_token_accuracy': 0.9062109649181366, 'epoch': 1.72}
{'loss': 0.2174, 'grad_norm': 2.758512020111084, 'learning_rate': 2.5872093023255817e-06, 'mean_token_accuracy': 0.913904070854187, 'epoch': 1.74}
{'loss': 0.2215, 'grad_norm': 1.982995629310608, 'learning_rate': 2.296511627906977e-06, 'mean_token_accuracy': 0.9194501161575317, 'epoch': 1.77}
{'loss': 0.291, 'grad_norm': 4.067388534545898, 'learning_rate': 2.005813953488372e-06, 'mean_token_accuracy': 0.8932217419147491, 'epoch': 1.8}
{'loss': 0.215, 'grad_norm': 4.366399765014648, 'learning_rate': 1.7151162790697675e-06, 'mean_token_accuracy': 0.9249586462974548, 'epoch': 1.83}
{'loss': 0.2923, 'grad_norm': 7.067637920379639, 'learning_rate': 1.424418604651163e-06, 'mean_token_accuracy': 0.8992315649986267, 'epoch': 1.86}
{'loss': 0.2942, 'grad_norm': 4.560487270355225, 'learning_rate': 1.1337209302325581e-06, 'mean_token_accuracy': 0.8869580566883087, 'epoch': 1.89}
{'loss': 0.2612, 'grad_norm': 5.858025074005127, 'learning_rate': 8.430232558139535e-07, 'mean_token_accuracy': 0.8969965219497681, 'epoch': 1.92}
{'loss': 0.2435, 'grad_norm': 6.782025337219238, 'learning_rate': 5.523255813953489e-07, 'mean_token_accuracy': 0.9063584744930268, 'epoch': 1.95}
{'loss': 0.184, 'grad_norm': 4.334338188171387, 'learning_rate': 2.616279069767442e-07, 'mean_token_accuracy': 0.9309147953987121, 'epoch': 1.98}
{'train_runtime': 1755.6544, 'train_samples_per_second': 3.127, 'train_steps_per_second': 0.392, 'train_loss': 0.5860225930376801, 'mean_token_accuracy': 0.9415029734373093, 'epoch': 2.0}
