  0%|          | 0/1665 [00:00<?, ?it/s]`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                   
{'loss': 1.6988, 'grad_norm': 14.357537269592285, 'learning_rate': 1.9891891891891894e-05, 'mean_token_accuracy': 0.600380289554596, 'epoch': 0.02}
{'loss': 0.8737, 'grad_norm': 7.36406135559082, 'learning_rate': 1.7969969969969972e-05, 'mean_token_accuracy': 0.7140078663825988, 'epoch': 0.31}
{'loss': 0.9741, 'grad_norm': 5.384844779968262, 'learning_rate': 1.784984984984985e-05, 'mean_token_accuracy': 0.6926454186439515, 'epoch': 0.32}
{'loss': 0.7784, 'grad_norm': 5.400857448577881, 'learning_rate': 1.7729729729729733e-05, 'mean_token_accuracy': 0.7260092258453369, 'epoch': 0.34}
{'loss': 0.7508, 'grad_norm': 6.0640692710876465, 'learning_rate': 1.760960960960961e-05, 'mean_token_accuracy': 0.7464862525463104, 'epoch': 0.36}
{'loss': 0.9211, 'grad_norm': 7.965372562408447, 'learning_rate': 1.748948948948949e-05, 'mean_token_accuracy': 0.712065851688385, 'epoch': 0.38}
{'loss': 0.9183, 'grad_norm': 8.22777271270752, 'learning_rate': 1.7369369369369373e-05, 'mean_token_accuracy': 0.7082994818687439, 'epoch': 0.4}
{'loss': 0.6961, 'grad_norm': 5.700710296630859, 'learning_rate': 1.724924924924925e-05, 'mean_token_accuracy': 0.7452252626419067, 'epoch': 0.41}
{'loss': 0.8125, 'grad_norm': 6.702910900115967, 'learning_rate': 1.712912912912913e-05, 'mean_token_accuracy': 0.7336485981941223, 'epoch': 0.43}
{'loss': 0.8533, 'grad_norm': 7.36006498336792, 'learning_rate': 1.700900900900901e-05, 'mean_token_accuracy': 0.726216995716095, 'epoch': 0.45}
{'loss': 0.7486, 'grad_norm': 6.345942497253418, 'learning_rate': 1.688888888888889e-05, 'mean_token_accuracy': 0.7333999097347259, 'epoch': 0.47}
{'loss': 0.7064, 'grad_norm': 8.038673400878906, 'learning_rate': 1.676876876876877e-05, 'mean_token_accuracy': 0.7472572684288025, 'epoch': 0.49}
{'loss': 0.632, 'grad_norm': 10.345209121704102, 'learning_rate': 1.6648648648648652e-05, 'mean_token_accuracy': 0.7708531737327575, 'epoch': 0.5}
{'loss': 0.8522, 'grad_norm': 7.574585437774658, 'learning_rate': 1.6528528528528528e-05, 'mean_token_accuracy': 0.722708398103714, 'epoch': 0.52}
{'loss': 0.571, 'grad_norm': 8.344913482666016, 'learning_rate': 1.640840840840841e-05, 'mean_token_accuracy': 0.7852154731750488, 'epoch': 0.54}
{'loss': 0.7626, 'grad_norm': 9.952372550964355, 'learning_rate': 1.628828828828829e-05, 'mean_token_accuracy': 0.7533385276794433, 'epoch': 0.56}
{'loss': 0.5972, 'grad_norm': 5.82389497756958, 'learning_rate': 1.616816816816817e-05, 'mean_token_accuracy': 0.7702796459197998, 'epoch': 0.58}
{'loss': 0.6679, 'grad_norm': 5.365418434143066, 'learning_rate': 1.604804804804805e-05, 'mean_token_accuracy': 0.7582609534263611, 'epoch': 0.59}
{'loss': 0.6459, 'grad_norm': 5.1291632652282715, 'learning_rate': 1.592792792792793e-05, 'mean_token_accuracy': 0.7741319060325622, 'epoch': 0.61}
{'loss': 0.5881, 'grad_norm': 4.603675842285156, 'learning_rate': 1.5807807807807807e-05, 'mean_token_accuracy': 0.7808825016021729, 'epoch': 0.63}
{'loss': 0.6826, 'grad_norm': 3.8303370475769043, 'learning_rate': 1.568768768768769e-05, 'mean_token_accuracy': 0.7690906941890716, 'epoch': 0.65}
{'loss': 0.6729, 'grad_norm': 8.3753023147583, 'learning_rate': 1.556756756756757e-05, 'mean_token_accuracy': 0.7597866356372833, 'epoch': 0.67}
{'loss': 0.665, 'grad_norm': 5.325265407562256, 'learning_rate': 1.5447447447447447e-05, 'mean_token_accuracy': 0.7607226729393005, 'epoch': 0.68}
{'loss': 0.5809, 'grad_norm': 5.445006370544434, 'learning_rate': 1.532732732732733e-05, 'mean_token_accuracy': 0.7887036919593811, 'epoch': 0.7}
{'loss': 0.7029, 'grad_norm': 9.195232391357422, 'learning_rate': 1.5207207207207208e-05, 'mean_token_accuracy': 0.7495792150497437, 'epoch': 0.72}
{'loss': 0.6542, 'grad_norm': 6.193447589874268, 'learning_rate': 1.5087087087087089e-05, 'mean_token_accuracy': 0.7485907316207886, 'epoch': 0.74}
{'loss': 0.5592, 'grad_norm': 9.456981658935547, 'learning_rate': 1.496696696696697e-05, 'mean_token_accuracy': 0.7866133689880371, 'epoch': 0.76}
{'loss': 0.6995, 'grad_norm': 8.149896621704102, 'learning_rate': 1.4846846846846848e-05, 'mean_token_accuracy': 0.7582624971866607, 'epoch': 0.77}
{'loss': 0.546, 'grad_norm': 6.931272506713867, 'learning_rate': 1.4726726726726729e-05, 'mean_token_accuracy': 0.7912891983985901, 'epoch': 0.79}
{'loss': 0.528, 'grad_norm': 5.320699691772461, 'learning_rate': 1.4606606606606607e-05, 'mean_token_accuracy': 0.7999677062034607, 'epoch': 0.81}
{'loss': 0.5446, 'grad_norm': 4.2903618812561035, 'learning_rate': 1.4486486486486488e-05, 'mean_token_accuracy': 0.7984132587909698, 'epoch': 0.83}
{'loss': 0.6112, 'grad_norm': 4.757565021514893, 'learning_rate': 1.4366366366366367e-05, 'mean_token_accuracy': 0.7772217988967896, 'epoch': 0.85}
{'loss': 0.5471, 'grad_norm': 8.614222526550293, 'learning_rate': 1.4246246246246247e-05, 'mean_token_accuracy': 0.7969127416610717, 'epoch': 0.86}
{'loss': 0.4574, 'grad_norm': 4.89119291305542, 'learning_rate': 1.4126126126126128e-05, 'mean_token_accuracy': 0.8339695930480957, 'epoch': 0.88}
{'loss': 0.5135, 'grad_norm': 6.980905055999756, 'learning_rate': 1.4006006006006008e-05, 'mean_token_accuracy': 0.8072982847690582, 'epoch': 0.9}
{'loss': 0.5211, 'grad_norm': 5.605855464935303, 'learning_rate': 1.3885885885885889e-05, 'mean_token_accuracy': 0.7991721868515015, 'epoch': 0.92}
{'loss': 0.5734, 'grad_norm': 4.011039733886719, 'learning_rate': 1.3765765765765766e-05, 'mean_token_accuracy': 0.7958453476428986, 'epoch': 0.94}
{'loss': 0.4046, 'grad_norm': 5.444877624511719, 'learning_rate': 1.3645645645645646e-05, 'mean_token_accuracy': 0.8339054465293885, 'epoch': 0.95}
{'loss': 0.5983, 'grad_norm': 6.072413444519043, 'learning_rate': 1.3525525525525527e-05, 'mean_token_accuracy': 0.7818398594856262, 'epoch': 0.97}
{'loss': 0.5122, 'grad_norm': 3.605480670928955, 'learning_rate': 1.3405405405405407e-05, 'mean_token_accuracy': 0.8047907292842865, 'epoch': 0.99}
{'loss': 0.5247, 'grad_norm': 5.850904941558838, 'learning_rate': 1.3285285285285286e-05, 'mean_token_accuracy': 0.8154462277889252, 'epoch': 1.01}
{'loss': 0.4765, 'grad_norm': 5.795266628265381, 'learning_rate': 1.3165165165165165e-05, 'mean_token_accuracy': 0.8097067296504974, 'epoch': 1.03}
{'loss': 0.566, 'grad_norm': 6.082035541534424, 'learning_rate': 1.3045045045045045e-05, 'mean_token_accuracy': 0.8031888127326965, 'epoch': 1.05}
{'loss': 0.4282, 'grad_norm': 3.812150001525879, 'learning_rate': 1.2924924924924926e-05, 'mean_token_accuracy': 0.8316657066345214, 'epoch': 1.06}
{'loss': 0.449, 'grad_norm': 6.560921669006348, 'learning_rate': 1.2804804804804807e-05, 'mean_token_accuracy': 0.8224326312541962, 'epoch': 1.08}
{'loss': 0.5032, 'grad_norm': 8.910521507263184, 'learning_rate': 1.2684684684684685e-05, 'mean_token_accuracy': 0.8130553424358368, 'epoch': 1.1}
{'loss': 0.4163, 'grad_norm': 3.9757020473480225, 'learning_rate': 1.2564564564564566e-05, 'mean_token_accuracy': 0.8343732714653015, 'epoch': 1.12}
{'loss': 0.325, 'grad_norm': 5.304933071136475, 'learning_rate': 1.2444444444444446e-05, 'mean_token_accuracy': 0.8738411843776703, 'epoch': 1.14}
{'loss': 0.4316, 'grad_norm': 4.115725994110107, 'learning_rate': 1.2324324324324327e-05, 'mean_token_accuracy': 0.8298778831958771, 'epoch': 1.15}
{'loss': 0.4094, 'grad_norm': 4.596396446228027, 'learning_rate': 1.2204204204204204e-05, 'mean_token_accuracy': 0.83652383685112, 'epoch': 1.17}
{'loss': 0.4406, 'grad_norm': 6.361423969268799, 'learning_rate': 1.2084084084084084e-05, 'mean_token_accuracy': 0.8358426988124847, 'epoch': 1.19}
{'loss': 0.4042, 'grad_norm': 5.268301010131836, 'learning_rate': 1.1963963963963965e-05, 'mean_token_accuracy': 0.8545841753482819, 'epoch': 1.21}
{'loss': 0.4773, 'grad_norm': 4.0635905265808105, 'learning_rate': 1.1843843843843845e-05, 'mean_token_accuracy': 0.827122938632965, 'epoch': 1.23}
{'loss': 0.4252, 'grad_norm': 8.093554496765137, 'learning_rate': 1.1723723723723726e-05, 'mean_token_accuracy': 0.8472276031970978, 'epoch': 1.24}
{'loss': 0.4434, 'grad_norm': 4.233363628387451, 'learning_rate': 1.1603603603603603e-05, 'mean_token_accuracy': 0.8407497406005859, 'epoch': 1.26}
{'loss': 0.4107, 'grad_norm': 5.242432594299316, 'learning_rate': 1.1483483483483484e-05, 'mean_token_accuracy': 0.8593309104442597, 'epoch': 1.28}
{'loss': 0.4692, 'grad_norm': 5.648162364959717, 'learning_rate': 1.1363363363363364e-05, 'mean_token_accuracy': 0.8280332326889038, 'epoch': 1.3}
{'loss': 0.4891, 'grad_norm': 7.11785888671875, 'learning_rate': 1.1243243243243245e-05, 'mean_token_accuracy': 0.8293946743011474, 'epoch': 1.32}
{'loss': 0.5493, 'grad_norm': 5.333745956420898, 'learning_rate': 1.1123123123123123e-05, 'mean_token_accuracy': 0.8062322556972503, 'epoch': 1.33}
{'loss': 0.4398, 'grad_norm': 4.080445289611816, 'learning_rate': 1.1003003003003004e-05, 'mean_token_accuracy': 0.8415248334407807, 'epoch': 1.35}
{'loss': 0.3718, 'grad_norm': 3.4689290523529053, 'learning_rate': 1.0882882882882884e-05, 'mean_token_accuracy': 0.8493347287178039, 'epoch': 1.37}
{'loss': 0.4502, 'grad_norm': 4.464596748352051, 'learning_rate': 1.0762762762762763e-05, 'mean_token_accuracy': 0.8371427893638611, 'epoch': 1.39}
{'loss': 0.3795, 'grad_norm': 4.658830165863037, 'learning_rate': 1.0642642642642644e-05, 'mean_token_accuracy': 0.8685494720935821, 'epoch': 1.41}
{'loss': 0.3272, 'grad_norm': 3.9203803539276123, 'learning_rate': 1.0522522522522523e-05, 'mean_token_accuracy': 0.8683203041553498, 'epoch': 1.42}
{'loss': 0.3209, 'grad_norm': 6.0093159675598145, 'learning_rate': 1.0402402402402403e-05, 'mean_token_accuracy': 0.8759478032588959, 'epoch': 1.44}
{'loss': 0.4116, 'grad_norm': 6.21820068359375, 'learning_rate': 1.0282282282282284e-05, 'mean_token_accuracy': 0.8614238381385804, 'epoch': 1.46}
{'loss': 0.347, 'grad_norm': 2.9263408184051514, 'learning_rate': 1.0162162162162164e-05, 'mean_token_accuracy': 0.8618163883686065, 'epoch': 1.48}
{'loss': 0.2981, 'grad_norm': 5.777082920074463, 'learning_rate': 1.0042042042042045e-05, 'mean_token_accuracy': 0.8806246638298034, 'epoch': 1.5}
{'loss': 0.375, 'grad_norm': 4.818055152893066, 'learning_rate': 9.921921921921923e-06, 'mean_token_accuracy': 0.8672444880008697, 'epoch': 1.51}
{'loss': 0.3171, 'grad_norm': 3.5881199836730957, 'learning_rate': 9.801801801801802e-06, 'mean_token_accuracy': 0.8832345545291901, 'epoch': 1.53}
{'loss': 0.3333, 'grad_norm': 2.9670896530151367, 'learning_rate': 9.681681681681683e-06, 'mean_token_accuracy': 0.8798173725605011, 'epoch': 1.55}
{'loss': 0.4221, 'grad_norm': 5.262493133544922, 'learning_rate': 9.561561561561562e-06, 'mean_token_accuracy': 0.8555260241031647, 'epoch': 1.57}
{'loss': 0.2889, 'grad_norm': 6.9930033683776855, 'learning_rate': 9.441441441441442e-06, 'mean_token_accuracy': 0.8923255205154419, 'epoch': 1.59}
{'loss': 0.2656, 'grad_norm': 6.89384126663208, 'learning_rate': 9.321321321321321e-06, 'mean_token_accuracy': 0.9007487714290618, 'epoch': 1.6}
{'loss': 0.3232, 'grad_norm': 7.123108863830566, 'learning_rate': 9.201201201201201e-06, 'mean_token_accuracy': 0.8826207160949707, 'epoch': 1.62}
{'loss': 0.3416, 'grad_norm': 7.186782360076904, 'learning_rate': 9.081081081081082e-06, 'mean_token_accuracy': 0.8735431373119354, 'epoch': 1.64}
{'loss': 0.3495, 'grad_norm': 3.7822771072387695, 'learning_rate': 8.960960960960962e-06, 'mean_token_accuracy': 0.872122174501419, 'epoch': 1.66}
{'loss': 0.3124, 'grad_norm': 6.417137145996094, 'learning_rate': 8.840840840840841e-06, 'mean_token_accuracy': 0.8851564407348633, 'epoch': 1.68}
{'loss': 0.3729, 'grad_norm': 3.7241880893707275, 'learning_rate': 8.720720720720722e-06, 'mean_token_accuracy': 0.860120415687561, 'epoch': 1.69}
{'loss': 0.2058, 'grad_norm': 3.907292127609253, 'learning_rate': 8.600600600600602e-06, 'mean_token_accuracy': 0.9128140270709991, 'epoch': 1.71}
{'loss': 0.2872, 'grad_norm': 2.5909361839294434, 'learning_rate': 8.480480480480481e-06, 'mean_token_accuracy': 0.8950277328491211, 'epoch': 1.73}
{'loss': 0.3159, 'grad_norm': 4.874516487121582, 'learning_rate': 8.360360360360362e-06, 'mean_token_accuracy': 0.8908118784427643, 'epoch': 1.75}
{'loss': 0.2837, 'grad_norm': 4.86379861831665, 'learning_rate': 8.24024024024024e-06, 'mean_token_accuracy': 0.8873420715332031, 'epoch': 1.77}
{'loss': 0.3077, 'grad_norm': 4.831657886505127, 'learning_rate': 8.12012012012012e-06, 'mean_token_accuracy': 0.8844520330429078, 'epoch': 1.78}
{'loss': 0.2459, 'grad_norm': 1.3206850290298462, 'learning_rate': 8.000000000000001e-06, 'mean_token_accuracy': 0.9055851221084594, 'epoch': 1.8}
{'loss': 0.2911, 'grad_norm': 4.216045379638672, 'learning_rate': 7.87987987987988e-06, 'mean_token_accuracy': 0.8825313746929169, 'epoch': 1.82}
{'loss': 0.3188, 'grad_norm': 4.823819637298584, 'learning_rate': 7.75975975975976e-06, 'mean_token_accuracy': 0.8855973780155182, 'epoch': 1.84}
{'loss': 0.285, 'grad_norm': 6.026327133178711, 'learning_rate': 7.63963963963964e-06, 'mean_token_accuracy': 0.8886309504508972, 'epoch': 1.86}
{'loss': 0.3592, 'grad_norm': 3.869093894958496, 'learning_rate': 7.51951951951952e-06, 'mean_token_accuracy': 0.8720327198505402, 'epoch': 1.87}
{'loss': 0.2522, 'grad_norm': 4.264111518859863, 'learning_rate': 7.3993993993994e-06, 'mean_token_accuracy': 0.899170708656311, 'epoch': 1.89}
{'loss': 0.3205, 'grad_norm': 3.293870687484741, 'learning_rate': 7.27927927927928e-06, 'mean_token_accuracy': 0.8864023804664611, 'epoch': 1.91}
{'loss': 0.3063, 'grad_norm': 7.170348167419434, 'learning_rate': 7.159159159159161e-06, 'mean_token_accuracy': 0.8850420773029327, 'epoch': 1.93}
{'loss': 0.3071, 'grad_norm': 3.988096237182617, 'learning_rate': 7.0390390390390395e-06, 'mean_token_accuracy': 0.8960795402526855, 'epoch': 1.95}
{'loss': 0.2661, 'grad_norm': 4.211440563201904, 'learning_rate': 6.91891891891892e-06, 'mean_token_accuracy': 0.8982478141784668, 'epoch': 1.96}
{'loss': 0.2064, 'grad_norm': 4.481053829193115, 'learning_rate': 6.798798798798799e-06, 'mean_token_accuracy': 0.9204191327095032, 'epoch': 1.98}
{'loss': 0.2873, 'grad_norm': 4.2443623542785645, 'learning_rate': 6.678678678678679e-06, 'mean_token_accuracy': 0.899519270658493, 'epoch': 2.0}
{'loss': 0.2442, 'grad_norm': 3.097353219985962, 'learning_rate': 6.558558558558559e-06, 'mean_token_accuracy': 0.9008432865142822, 'epoch': 2.02}
{'loss': 0.2597, 'grad_norm': 4.867071151733398, 'learning_rate': 6.4384384384384394e-06, 'mean_token_accuracy': 0.8977915346622467, 'epoch': 2.04}
{'loss': 0.2993, 'grad_norm': 2.7832536697387695, 'learning_rate': 6.318318318318318e-06, 'mean_token_accuracy': 0.9026465535163879, 'epoch': 2.05}
{'loss': 0.1604, 'grad_norm': 3.301391839981079, 'learning_rate': 6.198198198198199e-06, 'mean_token_accuracy': 0.9369031369686127, 'epoch': 2.07}
{'loss': 0.2042, 'grad_norm': 3.077915668487549, 'learning_rate': 6.078078078078079e-06, 'mean_token_accuracy': 0.9217774748802186, 'epoch': 2.09}
{'loss': 0.2158, 'grad_norm': 7.320970058441162, 'learning_rate': 5.957957957957958e-06, 'mean_token_accuracy': 0.9242571234703064, 'epoch': 2.11}
{'loss': 0.2471, 'grad_norm': 3.116150140762329, 'learning_rate': 5.837837837837839e-06, 'mean_token_accuracy': 0.9057334423065185, 'epoch': 2.13}
{'loss': 0.2325, 'grad_norm': 4.286588668823242, 'learning_rate': 5.717717717717718e-06, 'mean_token_accuracy': 0.9089736878871918, 'epoch': 2.14}
{'loss': 0.3162, 'grad_norm': 4.356811046600342, 'learning_rate': 5.597597597597598e-06, 'mean_token_accuracy': 0.882098114490509, 'epoch': 2.16}
{'loss': 0.2527, 'grad_norm': 7.014815330505371, 'learning_rate': 5.4774774774774776e-06, 'mean_token_accuracy': 0.9096088945865631, 'epoch': 2.18}
{'loss': 0.2733, 'grad_norm': 4.4903364181518555, 'learning_rate': 5.357357357357358e-06, 'mean_token_accuracy': 0.9041712343692779, 'epoch': 2.2}
{'loss': 0.1917, 'grad_norm': 3.9328691959381104, 'learning_rate': 5.2372372372372386e-06, 'mean_token_accuracy': 0.9275237023830414, 'epoch': 2.22}
{'loss': 0.1934, 'grad_norm': 4.211008548736572, 'learning_rate': 5.117117117117117e-06, 'mean_token_accuracy': 0.9275646865367889, 'epoch': 2.23}
{'loss': 0.2023, 'grad_norm': 7.412021636962891, 'learning_rate': 4.996996996996997e-06, 'mean_token_accuracy': 0.9124865055084228, 'epoch': 2.25}
{'loss': 0.2274, 'grad_norm': 5.766877174377441, 'learning_rate': 4.876876876876877e-06, 'mean_token_accuracy': 0.9220219671726226, 'epoch': 2.27}
{'loss': 0.2073, 'grad_norm': 5.253026962280273, 'learning_rate': 4.756756756756757e-06, 'mean_token_accuracy': 0.920940101146698, 'epoch': 2.29}
{'loss': 0.1808, 'grad_norm': 3.561734676361084, 'learning_rate': 4.636636636636637e-06, 'mean_token_accuracy': 0.9361684203147889, 'epoch': 2.31}
{'loss': 0.2403, 'grad_norm': 2.899714469909668, 'learning_rate': 4.516516516516517e-06, 'mean_token_accuracy': 0.9159948825836182, 'epoch': 2.32}
{'loss': 0.222, 'grad_norm': 3.8317456245422363, 'learning_rate': 4.396396396396397e-06, 'mean_token_accuracy': 0.9248871743679047, 'epoch': 2.34}
{'loss': 0.1687, 'grad_norm': 3.3057138919830322, 'learning_rate': 4.276276276276277e-06, 'mean_token_accuracy': 0.934260904788971, 'epoch': 2.36}
{'loss': 0.1403, 'grad_norm': 8.019355773925781, 'learning_rate': 4.156156156156156e-06, 'mean_token_accuracy': 0.9517323493957519, 'epoch': 2.38}
{'loss': 0.1431, 'grad_norm': 3.617326259613037, 'learning_rate': 4.036036036036036e-06, 'mean_token_accuracy': 0.9457716405391693, 'epoch': 2.4}
{'loss': 0.2278, 'grad_norm': 4.170888423919678, 'learning_rate': 3.915915915915916e-06, 'mean_token_accuracy': 0.9113763749599457, 'epoch': 2.41}
{'loss': 0.1356, 'grad_norm': 2.031756639480591, 'learning_rate': 3.795795795795796e-06, 'mean_token_accuracy': 0.9489132821559906, 'epoch': 2.43}
{'loss': 0.193, 'grad_norm': 4.856347560882568, 'learning_rate': 3.6756756756756763e-06, 'mean_token_accuracy': 0.928549724817276, 'epoch': 2.45}
{'loss': 0.1207, 'grad_norm': 3.7738895416259766, 'learning_rate': 3.555555555555556e-06, 'mean_token_accuracy': 0.9506044745445251, 'epoch': 2.47}
{'loss': 0.1745, 'grad_norm': 8.7162504196167, 'learning_rate': 3.435435435435436e-06, 'mean_token_accuracy': 0.9379927337169647, 'epoch': 2.49}
{'loss': 0.1477, 'grad_norm': 9.101404190063477, 'learning_rate': 3.3153153153153157e-06, 'mean_token_accuracy': 0.9482741296291352, 'epoch': 2.5}
{'loss': 0.1654, 'grad_norm': 5.085720539093018, 'learning_rate': 3.1951951951951953e-06, 'mean_token_accuracy': 0.9423492431640625, 'epoch': 2.52}
{'loss': 0.1592, 'grad_norm': 4.105981349945068, 'learning_rate': 3.0750750750750754e-06, 'mean_token_accuracy': 0.9396963536739349, 'epoch': 2.54}
{'loss': 0.1891, 'grad_norm': 2.3531525135040283, 'learning_rate': 2.954954954954955e-06, 'mean_token_accuracy': 0.9207735180854797, 'epoch': 2.56}
{'loss': 0.1398, 'grad_norm': 8.33358383178711, 'learning_rate': 2.8348348348348347e-06, 'mean_token_accuracy': 0.9570306420326233, 'epoch': 2.58}
{'loss': 0.1463, 'grad_norm': 3.1253116130828857, 'learning_rate': 2.7147147147147152e-06, 'mean_token_accuracy': 0.9469197869300843, 'epoch': 2.59}
{'loss': 0.2089, 'grad_norm': 2.9713709354400635, 'learning_rate': 2.594594594594595e-06, 'mean_token_accuracy': 0.9233710527420044, 'epoch': 2.61}
{'loss': 0.1466, 'grad_norm': 2.133589506149292, 'learning_rate': 2.474474474474475e-06, 'mean_token_accuracy': 0.9457556903362274, 'epoch': 2.63}
{'loss': 0.1267, 'grad_norm': 4.779975891113281, 'learning_rate': 2.3543543543543546e-06, 'mean_token_accuracy': 0.9552055120468139, 'epoch': 2.65}
{'loss': 0.1782, 'grad_norm': 1.858420491218567, 'learning_rate': 2.2342342342342343e-06, 'mean_token_accuracy': 0.9388167381286621, 'epoch': 2.67}
{'loss': 0.1505, 'grad_norm': 4.019816875457764, 'learning_rate': 2.1141141141141144e-06, 'mean_token_accuracy': 0.9406460165977478, 'epoch': 2.68}
{'loss': 0.1588, 'grad_norm': 3.0857343673706055, 'learning_rate': 1.9939939939939944e-06, 'mean_token_accuracy': 0.9450286984443664, 'epoch': 2.7}
{'loss': 0.2219, 'grad_norm': 3.5049238204956055, 'learning_rate': 1.873873873873874e-06, 'mean_token_accuracy': 0.9281171798706055, 'epoch': 2.72}
{'loss': 0.1695, 'grad_norm': 6.134593486785889, 'learning_rate': 1.7537537537537538e-06, 'mean_token_accuracy': 0.9453448832035065, 'epoch': 2.74}
{'loss': 0.1412, 'grad_norm': 3.6799676418304443, 'learning_rate': 1.6336336336336336e-06, 'mean_token_accuracy': 0.9515045344829559, 'epoch': 2.76}
{'loss': 0.1634, 'grad_norm': 2.9605181217193604, 'learning_rate': 1.5135135135135137e-06, 'mean_token_accuracy': 0.9360461235046387, 'epoch': 2.77}
{'loss': 0.1218, 'grad_norm': 5.0292134284973145, 'learning_rate': 1.3933933933933936e-06, 'mean_token_accuracy': 0.9597388207912445, 'epoch': 2.79}
{'loss': 0.21, 'grad_norm': 6.260034561157227, 'learning_rate': 1.2732732732732732e-06, 'mean_token_accuracy': 0.9188818752765655, 'epoch': 2.81}
{'loss': 0.1344, 'grad_norm': 5.012491703033447, 'learning_rate': 1.1531531531531533e-06, 'mean_token_accuracy': 0.9506923377513885, 'epoch': 2.83}
{'loss': 0.1454, 'grad_norm': 1.4822455644607544, 'learning_rate': 1.033033033033033e-06, 'mean_token_accuracy': 0.9346767425537109, 'epoch': 2.85}
{'loss': 0.0865, 'grad_norm': 4.319483280181885, 'learning_rate': 9.12912912912913e-07, 'mean_token_accuracy': 0.9707449615001679, 'epoch': 2.86}
{'loss': 0.1325, 'grad_norm': 6.429652214050293, 'learning_rate': 7.927927927927928e-07, 'mean_token_accuracy': 0.9571617543697357, 'epoch': 2.88}
{'loss': 0.1384, 'grad_norm': 6.81955099105835, 'learning_rate': 6.726726726726727e-07, 'mean_token_accuracy': 0.9439401388168335, 'epoch': 2.9}
{'loss': 0.1352, 'grad_norm': 2.2513208389282227, 'learning_rate': 5.525525525525526e-07, 'mean_token_accuracy': 0.9535448431968689, 'epoch': 2.92}
{'loss': 0.1335, 'grad_norm': 5.9914398193359375, 'learning_rate': 4.324324324324325e-07, 'mean_token_accuracy': 0.9506962835788727, 'epoch': 2.94}
{'loss': 0.1324, 'grad_norm': 2.413893699645996, 'learning_rate': 3.123123123123123e-07, 'mean_token_accuracy': 0.9499087929725647, 'epoch': 2.95}
{'loss': 0.1607, 'grad_norm': 3.7060134410858154, 'learning_rate': 1.921921921921922e-07, 'mean_token_accuracy': 0.9429351031780243, 'epoch': 2.97}
{'loss': 0.1275, 'grad_norm': 5.6438164710998535, 'learning_rate': 7.207207207207208e-08, 'mean_token_accuracy': 0.9569305896759033, 'epoch': 2.99}
