  0%|          | 0/2256 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                     
{'loss': 1.5347, 'grad_norm': 17.94380760192871, 'learning_rate': 1.9911347517730497e-05, 'mean_token_accuracy': 0.626165121793747, 'epoch': 0.01}
{'loss': 1.0244, 'grad_norm': 8.718598365783691, 'learning_rate': 1.5124113475177306e-05, 'mean_token_accuracy': 0.7371520102024078, 'epoch': 0.73}
{'loss': 0.9794, 'grad_norm': 8.31960391998291, 'learning_rate': 1.5035460992907802e-05, 'mean_token_accuracy': 0.739967656135559, 'epoch': 0.74}
{'loss': 0.9803, 'grad_norm': 7.423186779022217, 'learning_rate': 1.49468085106383e-05, 'mean_token_accuracy': 0.7306850969791412, 'epoch': 0.76}
{'loss': 0.9501, 'grad_norm': 7.5498785972595215, 'learning_rate': 1.4858156028368796e-05, 'mean_token_accuracy': 0.7474005937576294, 'epoch': 0.77}
{'loss': 0.9796, 'grad_norm': 18.55605697631836, 'learning_rate': 1.4769503546099293e-05, 'mean_token_accuracy': 0.7397110521793365, 'epoch': 0.78}
{'loss': 0.9951, 'grad_norm': 11.839157104492188, 'learning_rate': 1.4680851063829789e-05, 'mean_token_accuracy': 0.7477456569671631, 'epoch': 0.8}
{'loss': 1.0071, 'grad_norm': 9.564547538757324, 'learning_rate': 1.4592198581560284e-05, 'mean_token_accuracy': 0.7326666653156281, 'epoch': 0.81}
{'loss': 0.9689, 'grad_norm': 8.256170272827148, 'learning_rate': 1.4503546099290781e-05, 'mean_token_accuracy': 0.7341547191143036, 'epoch': 0.82}
{'loss': 0.9263, 'grad_norm': 8.555384635925293, 'learning_rate': 1.4414893617021276e-05, 'mean_token_accuracy': 0.7436634063720703, 'epoch': 0.84}
{'loss': 0.8898, 'grad_norm': 7.883379936218262, 'learning_rate': 1.4326241134751775e-05, 'mean_token_accuracy': 0.7677389502525329, 'epoch': 0.85}
{'loss': 1.124, 'grad_norm': 8.721059799194336, 'learning_rate': 1.423758865248227e-05, 'mean_token_accuracy': 0.6998640656471252, 'epoch': 0.86}
{'loss': 0.904, 'grad_norm': 7.3362321853637695, 'learning_rate': 1.4148936170212768e-05, 'mean_token_accuracy': 0.7515354692935944, 'epoch': 0.88}
{'loss': 1.0217, 'grad_norm': 8.54890251159668, 'learning_rate': 1.4060283687943263e-05, 'mean_token_accuracy': 0.7336478114128113, 'epoch': 0.89}
{'loss': 0.9403, 'grad_norm': 10.59272289276123, 'learning_rate': 1.3971631205673759e-05, 'mean_token_accuracy': 0.7519263923168182, 'epoch': 0.9}
{'loss': 0.95, 'grad_norm': 15.014432907104492, 'learning_rate': 1.3882978723404257e-05, 'mean_token_accuracy': 0.7535932719707489, 'epoch': 0.92}
{'loss': 0.8679, 'grad_norm': 8.5929594039917, 'learning_rate': 1.3794326241134753e-05, 'mean_token_accuracy': 0.7673741817474365, 'epoch': 0.93}
{'loss': 0.9151, 'grad_norm': 9.293920516967773, 'learning_rate': 1.370567375886525e-05, 'mean_token_accuracy': 0.7573997735977173, 'epoch': 0.94}
{'loss': 0.9618, 'grad_norm': 9.069117546081543, 'learning_rate': 1.3617021276595745e-05, 'mean_token_accuracy': 0.7479342937469482, 'epoch': 0.96}
{'loss': 0.8566, 'grad_norm': 8.38891315460205, 'learning_rate': 1.3528368794326242e-05, 'mean_token_accuracy': 0.7706906795501709, 'epoch': 0.97}
{'loss': 0.8562, 'grad_norm': 9.240772247314453, 'learning_rate': 1.343971631205674e-05, 'mean_token_accuracy': 0.7702137529850006, 'epoch': 0.98}
{'loss': 0.8269, 'grad_norm': 7.262640476226807, 'learning_rate': 1.3351063829787235e-05, 'mean_token_accuracy': 0.7773114442825317, 'epoch': 1.0}
{'loss': 0.8192, 'grad_norm': 8.003924369812012, 'learning_rate': 1.3262411347517732e-05, 'mean_token_accuracy': 0.767621660232544, 'epoch': 1.01}
{'loss': 0.8711, 'grad_norm': 8.151410102844238, 'learning_rate': 1.3173758865248227e-05, 'mean_token_accuracy': 0.7747816264629364, 'epoch': 1.02}
{'loss': 0.8416, 'grad_norm': 7.217992305755615, 'learning_rate': 1.3085106382978724e-05, 'mean_token_accuracy': 0.7687019824981689, 'epoch': 1.04}
{'loss': 0.8142, 'grad_norm': 7.748061656951904, 'learning_rate': 1.299645390070922e-05, 'mean_token_accuracy': 0.7752710461616517, 'epoch': 1.05}
{'loss': 0.8645, 'grad_norm': 7.587278842926025, 'learning_rate': 1.2907801418439719e-05, 'mean_token_accuracy': 0.7617682635784149, 'epoch': 1.06}
{'loss': 0.8021, 'grad_norm': 8.981149673461914, 'learning_rate': 1.2819148936170214e-05, 'mean_token_accuracy': 0.7815588772296905, 'epoch': 1.08}
{'loss': 0.7502, 'grad_norm': 7.8966522216796875, 'learning_rate': 1.273049645390071e-05, 'mean_token_accuracy': 0.7995457112789154, 'epoch': 1.09}
{'loss': 0.8265, 'grad_norm': 9.292722702026367, 'learning_rate': 1.2641843971631207e-05, 'mean_token_accuracy': 0.7688733994960785, 'epoch': 1.1}
{'loss': 0.8692, 'grad_norm': 5.884005069732666, 'learning_rate': 1.2553191489361702e-05, 'mean_token_accuracy': 0.7706917524337769, 'epoch': 1.12}
{'loss': 0.8523, 'grad_norm': 7.837347984313965, 'learning_rate': 1.24645390070922e-05, 'mean_token_accuracy': 0.7802005887031556, 'epoch': 1.13}
{'loss': 0.7425, 'grad_norm': 7.3014068603515625, 'learning_rate': 1.2375886524822696e-05, 'mean_token_accuracy': 0.7907055914402008, 'epoch': 1.14}
{'loss': 0.7012, 'grad_norm': 10.7819242477417, 'learning_rate': 1.2287234042553193e-05, 'mean_token_accuracy': 0.8008873283863067, 'epoch': 1.16}
{'loss': 0.6581, 'grad_norm': 7.959083080291748, 'learning_rate': 1.2198581560283689e-05, 'mean_token_accuracy': 0.8151453018188477, 'epoch': 1.17}
{'loss': 0.6654, 'grad_norm': 7.1126885414123535, 'learning_rate': 1.2109929078014186e-05, 'mean_token_accuracy': 0.8066063284873962, 'epoch': 1.18}
{'loss': 0.7621, 'grad_norm': 7.7253618240356445, 'learning_rate': 1.2021276595744681e-05, 'mean_token_accuracy': 0.7924073040485382, 'epoch': 1.2}
{'loss': 0.64, 'grad_norm': 7.951414585113525, 'learning_rate': 1.1932624113475178e-05, 'mean_token_accuracy': 0.8135486483573914, 'epoch': 1.21}
{'loss': 0.742, 'grad_norm': 6.659173488616943, 'learning_rate': 1.1843971631205675e-05, 'mean_token_accuracy': 0.7957083940505981, 'epoch': 1.22}
{'loss': 0.7317, 'grad_norm': 13.659160614013672, 'learning_rate': 1.175531914893617e-05, 'mean_token_accuracy': 0.8049474239349366, 'epoch': 1.24}
{'loss': 0.6984, 'grad_norm': 7.41920280456543, 'learning_rate': 1.1666666666666668e-05, 'mean_token_accuracy': 0.8039683103561401, 'epoch': 1.25}
{'loss': 0.6534, 'grad_norm': 9.364749908447266, 'learning_rate': 1.1578014184397163e-05, 'mean_token_accuracy': 0.8099572062492371, 'epoch': 1.26}
{'loss': 0.7531, 'grad_norm': 9.237809181213379, 'learning_rate': 1.1489361702127662e-05, 'mean_token_accuracy': 0.795240330696106, 'epoch': 1.28}
{'loss': 0.6281, 'grad_norm': 8.265671730041504, 'learning_rate': 1.1400709219858158e-05, 'mean_token_accuracy': 0.8235148668289185, 'epoch': 1.29}
{'loss': 0.8011, 'grad_norm': 6.987680435180664, 'learning_rate': 1.1312056737588653e-05, 'mean_token_accuracy': 0.7853552639484406, 'epoch': 1.3}
{'loss': 0.6568, 'grad_norm': 7.7732625007629395, 'learning_rate': 1.122340425531915e-05, 'mean_token_accuracy': 0.8111551225185394, 'epoch': 1.32}
{'loss': 0.6804, 'grad_norm': 9.264555931091309, 'learning_rate': 1.1134751773049645e-05, 'mean_token_accuracy': 0.8157713651657105, 'epoch': 1.33}
{'loss': 0.6514, 'grad_norm': 11.773086547851562, 'learning_rate': 1.1046099290780144e-05, 'mean_token_accuracy': 0.8169587790966034, 'epoch': 1.34}
{'loss': 0.6679, 'grad_norm': 7.6039886474609375, 'learning_rate': 1.095744680851064e-05, 'mean_token_accuracy': 0.8185711443424225, 'epoch': 1.36}
{'loss': 0.5687, 'grad_norm': 6.648387432098389, 'learning_rate': 1.0868794326241137e-05, 'mean_token_accuracy': 0.8271246969699859, 'epoch': 1.37}
{'loss': 0.7353, 'grad_norm': 7.2808918952941895, 'learning_rate': 1.0780141843971632e-05, 'mean_token_accuracy': 0.8109090685844421, 'epoch': 1.38}
{'loss': 0.622, 'grad_norm': 7.190473556518555, 'learning_rate': 1.0691489361702128e-05, 'mean_token_accuracy': 0.8248595297336578, 'epoch': 1.4}
{'loss': 0.7012, 'grad_norm': 7.972464561462402, 'learning_rate': 1.0602836879432625e-05, 'mean_token_accuracy': 0.8053008735179901, 'epoch': 1.41}
{'loss': 0.6455, 'grad_norm': 7.420377254486084, 'learning_rate': 1.051418439716312e-05, 'mean_token_accuracy': 0.8145270228385926, 'epoch': 1.42}
{'loss': 0.6911, 'grad_norm': 7.314127445220947, 'learning_rate': 1.0425531914893619e-05, 'mean_token_accuracy': 0.8083990633487701, 'epoch': 1.44}
{'loss': 0.6152, 'grad_norm': 7.746075630187988, 'learning_rate': 1.0336879432624114e-05, 'mean_token_accuracy': 0.8299175679683686, 'epoch': 1.45}
{'loss': 0.6156, 'grad_norm': 9.110004425048828, 'learning_rate': 1.0248226950354611e-05, 'mean_token_accuracy': 0.8208401620388031, 'epoch': 1.46}
{'loss': 0.6874, 'grad_norm': 6.868711948394775, 'learning_rate': 1.0159574468085107e-05, 'mean_token_accuracy': 0.8134403228759766, 'epoch': 1.48}
{'loss': 0.5991, 'grad_norm': 7.8403215408325195, 'learning_rate': 1.0070921985815602e-05, 'mean_token_accuracy': 0.8280032396316528, 'epoch': 1.49}
{'loss': 0.6265, 'grad_norm': 7.615166664123535, 'learning_rate': 9.982269503546101e-06, 'mean_token_accuracy': 0.8372441232204437, 'epoch': 1.5}
{'loss': 0.6192, 'grad_norm': 6.6826558113098145, 'learning_rate': 9.893617021276596e-06, 'mean_token_accuracy': 0.8239262223243713, 'epoch': 1.52}
{'loss': 0.5741, 'grad_norm': 7.733895301818848, 'learning_rate': 9.804964539007093e-06, 'mean_token_accuracy': 0.8426211059093476, 'epoch': 1.53}
{'loss': 0.5514, 'grad_norm': 8.060792922973633, 'learning_rate': 9.716312056737589e-06, 'mean_token_accuracy': 0.8452337861061097, 'epoch': 1.54}
{'loss': 0.559, 'grad_norm': 6.685530662536621, 'learning_rate': 9.627659574468086e-06, 'mean_token_accuracy': 0.8394034147262573, 'epoch': 1.56}
{'loss': 0.5592, 'grad_norm': 7.756872177124023, 'learning_rate': 9.539007092198583e-06, 'mean_token_accuracy': 0.8393351912498475, 'epoch': 1.57}
{'loss': 0.6802, 'grad_norm': 6.754384994506836, 'learning_rate': 9.450354609929078e-06, 'mean_token_accuracy': 0.8107792496681213, 'epoch': 1.58}
{'loss': 0.563, 'grad_norm': 7.103233814239502, 'learning_rate': 9.361702127659576e-06, 'mean_token_accuracy': 0.8434857249259948, 'epoch': 1.6}
{'loss': 0.5876, 'grad_norm': 7.434671878814697, 'learning_rate': 9.273049645390073e-06, 'mean_token_accuracy': 0.8334202349185944, 'epoch': 1.61}
{'loss': 0.5486, 'grad_norm': 9.59593391418457, 'learning_rate': 9.184397163120568e-06, 'mean_token_accuracy': 0.8311852514743805, 'epoch': 1.62}
{'loss': 0.5621, 'grad_norm': 6.30737829208374, 'learning_rate': 9.095744680851063e-06, 'mean_token_accuracy': 0.8373960375785827, 'epoch': 1.64}
{'loss': 0.5491, 'grad_norm': 7.565395355224609, 'learning_rate': 9.00709219858156e-06, 'mean_token_accuracy': 0.840171730518341, 'epoch': 1.65}
{'loss': 0.6319, 'grad_norm': 7.355435848236084, 'learning_rate': 8.918439716312058e-06, 'mean_token_accuracy': 0.8231805741786957, 'epoch': 1.66}
{'loss': 0.5034, 'grad_norm': 5.594213008880615, 'learning_rate': 8.829787234042555e-06, 'mean_token_accuracy': 0.8544208765029907, 'epoch': 1.68}
{'loss': 0.5146, 'grad_norm': 8.076949119567871, 'learning_rate': 8.74113475177305e-06, 'mean_token_accuracy': 0.8500397443771363, 'epoch': 1.69}
{'loss': 0.471, 'grad_norm': 7.520357131958008, 'learning_rate': 8.652482269503547e-06, 'mean_token_accuracy': 0.8569524765014649, 'epoch': 1.7}
{'loss': 0.5211, 'grad_norm': 6.912906169891357, 'learning_rate': 8.563829787234044e-06, 'mean_token_accuracy': 0.8475661158561707, 'epoch': 1.72}
{'loss': 0.4955, 'grad_norm': 5.913132667541504, 'learning_rate': 8.47517730496454e-06, 'mean_token_accuracy': 0.855343496799469, 'epoch': 1.73}
{'loss': 0.4988, 'grad_norm': 7.651442527770996, 'learning_rate': 8.386524822695035e-06, 'mean_token_accuracy': 0.8572239458560944, 'epoch': 1.74}
{'loss': 0.5566, 'grad_norm': 7.6027679443359375, 'learning_rate': 8.297872340425532e-06, 'mean_token_accuracy': 0.8394269227981568, 'epoch': 1.76}
{'loss': 0.6053, 'grad_norm': 8.798158645629883, 'learning_rate': 8.20921985815603e-06, 'mean_token_accuracy': 0.8308339536190033, 'epoch': 1.77}
{'loss': 0.5273, 'grad_norm': 6.949733734130859, 'learning_rate': 8.120567375886525e-06, 'mean_token_accuracy': 0.8440229654312134, 'epoch': 1.78}
{'loss': 0.5262, 'grad_norm': 7.323091983795166, 'learning_rate': 8.031914893617022e-06, 'mean_token_accuracy': 0.8442599058151246, 'epoch': 1.8}
{'loss': 0.422, 'grad_norm': 5.384085178375244, 'learning_rate': 7.943262411347519e-06, 'mean_token_accuracy': 0.8714593410491943, 'epoch': 1.81}
{'loss': 0.4138, 'grad_norm': 6.494946002960205, 'learning_rate': 7.854609929078016e-06, 'mean_token_accuracy': 0.878303861618042, 'epoch': 1.82}
{'loss': 0.5346, 'grad_norm': 9.266169548034668, 'learning_rate': 7.765957446808511e-06, 'mean_token_accuracy': 0.846973717212677, 'epoch': 1.84}
{'loss': 0.495, 'grad_norm': 8.356088638305664, 'learning_rate': 7.677304964539007e-06, 'mean_token_accuracy': 0.8621252357959748, 'epoch': 1.85}
{'loss': 0.5285, 'grad_norm': 7.949538230895996, 'learning_rate': 7.588652482269504e-06, 'mean_token_accuracy': 0.8505576848983765, 'epoch': 1.86}
{'loss': 0.4852, 'grad_norm': 6.19858980178833, 'learning_rate': 7.500000000000001e-06, 'mean_token_accuracy': 0.8617135345935821, 'epoch': 1.88}
{'loss': 0.5562, 'grad_norm': 6.689281463623047, 'learning_rate': 7.411347517730497e-06, 'mean_token_accuracy': 0.845345962047577, 'epoch': 1.89}
{'loss': 0.4138, 'grad_norm': 5.534392833709717, 'learning_rate': 7.3226950354609935e-06, 'mean_token_accuracy': 0.8721861124038697, 'epoch': 1.9}
{'loss': 0.5095, 'grad_norm': 8.304097175598145, 'learning_rate': 7.234042553191491e-06, 'mean_token_accuracy': 0.8530264139175415, 'epoch': 1.91}
{'loss': 0.4913, 'grad_norm': 6.458232402801514, 'learning_rate': 7.145390070921986e-06, 'mean_token_accuracy': 0.8584064424037934, 'epoch': 1.93}
{'loss': 0.4712, 'grad_norm': 9.174269676208496, 'learning_rate': 7.056737588652482e-06, 'mean_token_accuracy': 0.8667014539241791, 'epoch': 1.94}
{'loss': 0.3639, 'grad_norm': 6.24997091293335, 'learning_rate': 6.968085106382979e-06, 'mean_token_accuracy': 0.8898680329322814, 'epoch': 1.95}
{'loss': 0.4472, 'grad_norm': 6.02198600769043, 'learning_rate': 6.879432624113476e-06, 'mean_token_accuracy': 0.8775011599063873, 'epoch': 1.97}
{'loss': 0.4888, 'grad_norm': 10.000232696533203, 'learning_rate': 6.790780141843972e-06, 'mean_token_accuracy': 0.8558204889297485, 'epoch': 1.98}
{'loss': 0.3828, 'grad_norm': 9.442572593688965, 'learning_rate': 6.702127659574469e-06, 'mean_token_accuracy': 0.8926205217838288, 'epoch': 1.99}
{'loss': 0.4025, 'grad_norm': 7.838740348815918, 'learning_rate': 6.613475177304965e-06, 'mean_token_accuracy': 0.8747691154479981, 'epoch': 2.01}
{'loss': 0.3373, 'grad_norm': 5.539069175720215, 'learning_rate': 6.524822695035462e-06, 'mean_token_accuracy': 0.9023709714412689, 'epoch': 2.02}
{'loss': 0.4059, 'grad_norm': 6.184452533721924, 'learning_rate': 6.436170212765958e-06, 'mean_token_accuracy': 0.8828979432582855, 'epoch': 2.03}
{'loss': 0.4085, 'grad_norm': 6.218210220336914, 'learning_rate': 6.347517730496454e-06, 'mean_token_accuracy': 0.8908177673816681, 'epoch': 2.05}
{'loss': 0.3736, 'grad_norm': 7.694948196411133, 'learning_rate': 6.258865248226951e-06, 'mean_token_accuracy': 0.8951716184616089, 'epoch': 2.06}
{'loss': 0.3846, 'grad_norm': 8.079530715942383, 'learning_rate': 6.170212765957447e-06, 'mean_token_accuracy': 0.8937870800495148, 'epoch': 2.07}
{'loss': 0.4414, 'grad_norm': 8.898731231689453, 'learning_rate': 6.081560283687944e-06, 'mean_token_accuracy': 0.886652010679245, 'epoch': 2.09}
{'loss': 0.3502, 'grad_norm': 6.580340385437012, 'learning_rate': 5.992907801418441e-06, 'mean_token_accuracy': 0.887804263830185, 'epoch': 2.1}
{'loss': 0.299, 'grad_norm': 6.718713283538818, 'learning_rate': 5.904255319148937e-06, 'mean_token_accuracy': 0.9102331101894379, 'epoch': 2.11}
{'loss': 0.3685, 'grad_norm': 7.2378249168396, 'learning_rate': 5.815602836879432e-06, 'mean_token_accuracy': 0.8973077178001404, 'epoch': 2.13}
{'loss': 0.3265, 'grad_norm': 6.812148094177246, 'learning_rate': 5.7269503546099295e-06, 'mean_token_accuracy': 0.9038206696510315, 'epoch': 2.14}
{'loss': 0.3897, 'grad_norm': 5.338796615600586, 'learning_rate': 5.638297872340426e-06, 'mean_token_accuracy': 0.892949229478836, 'epoch': 2.15}
{'loss': 0.3017, 'grad_norm': 5.522562503814697, 'learning_rate': 5.549645390070923e-06, 'mean_token_accuracy': 0.9125551581382751, 'epoch': 2.17}
{'loss': 0.3293, 'grad_norm': 7.267636299133301, 'learning_rate': 5.460992907801419e-06, 'mean_token_accuracy': 0.9119845986366272, 'epoch': 2.18}
{'loss': 0.3177, 'grad_norm': 6.043944835662842, 'learning_rate': 5.372340425531915e-06, 'mean_token_accuracy': 0.9000032484531403, 'epoch': 2.19}
{'loss': 0.2665, 'grad_norm': 5.834497451782227, 'learning_rate': 5.283687943262412e-06, 'mean_token_accuracy': 0.9163605570793152, 'epoch': 2.21}
{'loss': 0.2755, 'grad_norm': 7.068962097167969, 'learning_rate': 5.195035460992908e-06, 'mean_token_accuracy': 0.9223669469356537, 'epoch': 2.22}
