  0%|          | 0/450 [00:00<?, ?it/s]`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                 
{'loss': 1.7471, 'grad_norm': 12.906441688537598, 'learning_rate': 1.9600000000000002e-05, 'mean_token_accuracy': 0.589662617444992, 'epoch': 0.04}
{'loss': 0.3648, 'grad_norm': 7.3645734786987305, 'learning_rate': 3.6000000000000003e-06, 'mean_token_accuracy': 0.8609489679336548, 'epoch': 1.64}
{'loss': 0.2686, 'grad_norm': 6.366375923156738, 'learning_rate': 3.1555555555555555e-06, 'mean_token_accuracy': 0.8991062223911286, 'epoch': 1.69}
{'loss': 0.361, 'grad_norm': 5.822562217712402, 'learning_rate': 2.7111111111111116e-06, 'mean_token_accuracy': 0.8774009048938751, 'epoch': 1.73}
{'loss': 0.2692, 'grad_norm': 3.2367639541625977, 'learning_rate': 2.266666666666667e-06, 'mean_token_accuracy': 0.905841064453125, 'epoch': 1.78}
{'loss': 0.1863, 'grad_norm': 3.621755838394165, 'learning_rate': 1.8222222222222225e-06, 'mean_token_accuracy': 0.9255516231060028, 'epoch': 1.82}
{'loss': 0.2559, 'grad_norm': 5.923312664031982, 'learning_rate': 1.377777777777778e-06, 'mean_token_accuracy': 0.9008838772773743, 'epoch': 1.87}
{'loss': 0.2673, 'grad_norm': 5.157611846923828, 'learning_rate': 9.333333333333334e-07, 'mean_token_accuracy': 0.9008378922939301, 'epoch': 1.91}
{'loss': 0.248, 'grad_norm': 4.714425563812256, 'learning_rate': 4.88888888888889e-07, 'mean_token_accuracy': 0.907870638370514, 'epoch': 1.96}
{'loss': 0.2031, 'grad_norm': 4.053003311157227, 'learning_rate': 4.444444444444445e-08, 'mean_token_accuracy': 0.9067379713058472, 'epoch': 2.0}
{'train_runtime': 1106.6048, 'train_samples_per_second': 3.253, 'train_steps_per_second': 0.407, 'train_loss': 0.5981725486119588, 'epoch': 2.0}
