  0%|          | 0/2373 [00:00<?, ?it/s]It is strongly recommended to train Gemma3 models with the `eager` attention implementation instead of `sdpa`. Use `eager` with `AutoModelForCausalLM.from_pretrained('<path-to-checkpoint>', attn_implementation='eager')`.
                                                     
{'loss': 1.7467, 'grad_norm': 15.359177589416504, 'learning_rate': 1.992414664981037e-05, 'mean_token_accuracy': 0.587486743927002, 'epoch': 0.01}
{'loss': 1.0558, 'grad_norm': 4.995131492614746, 'learning_rate': 1.8238516645596293e-05, 'mean_token_accuracy': 0.6769775569438934, 'epoch': 0.27}
{'loss': 0.9343, 'grad_norm': 5.215764045715332, 'learning_rate': 1.815423514538559e-05, 'mean_token_accuracy': 0.6817956030368805, 'epoch': 0.28}
{'loss': 0.953, 'grad_norm': 8.424999237060547, 'learning_rate': 1.8069953645174885e-05, 'mean_token_accuracy': 0.6750342428684235, 'epoch': 0.29}
{'loss': 0.8474, 'grad_norm': 4.28311014175415, 'learning_rate': 1.7985672144964183e-05, 'mean_token_accuracy': 0.6742366135120392, 'epoch': 0.3}
{'loss': 0.9217, 'grad_norm': 4.906547546386719, 'learning_rate': 1.7901390644753477e-05, 'mean_token_accuracy': 0.6783550024032593, 'epoch': 0.32}
{'loss': 0.9034, 'grad_norm': 5.221779823303223, 'learning_rate': 1.7817109144542775e-05, 'mean_token_accuracy': 0.6970300137996673, 'epoch': 0.33}
{'loss': 0.9422, 'grad_norm': 5.310896873474121, 'learning_rate': 1.7732827644332072e-05, 'mean_token_accuracy': 0.6820262670516968, 'epoch': 0.34}
{'loss': 0.8751, 'grad_norm': 5.913771152496338, 'learning_rate': 1.7648546144121366e-05, 'mean_token_accuracy': 0.6901476502418518, 'epoch': 0.35}
{'loss': 0.9548, 'grad_norm': 5.695710182189941, 'learning_rate': 1.756426464391066e-05, 'mean_token_accuracy': 0.6728355765342713, 'epoch': 0.37}
{'loss': 0.8706, 'grad_norm': 4.3328046798706055, 'learning_rate': 1.7479983143699958e-05, 'mean_token_accuracy': 0.691973477602005, 'epoch': 0.38}
{'loss': 0.796, 'grad_norm': 5.91536283493042, 'learning_rate': 1.7395701643489256e-05, 'mean_token_accuracy': 0.6991007208824158, 'epoch': 0.39}
{'loss': 0.8795, 'grad_norm': 5.059974193572998, 'learning_rate': 1.7311420143278553e-05, 'mean_token_accuracy': 0.7029870331287384, 'epoch': 0.4}
{'loss': 0.8839, 'grad_norm': 4.524619102478027, 'learning_rate': 1.7227138643067848e-05, 'mean_token_accuracy': 0.6895756185054779, 'epoch': 0.42}
{'loss': 0.9468, 'grad_norm': 4.903489112854004, 'learning_rate': 1.7142857142857142e-05, 'mean_token_accuracy': 0.6928323566913605, 'epoch': 0.43}
{'loss': 0.8675, 'grad_norm': 4.874233245849609, 'learning_rate': 1.705857564264644e-05, 'mean_token_accuracy': 0.6689511895179748, 'epoch': 0.44}
{'loss': 0.8979, 'grad_norm': 4.431063175201416, 'learning_rate': 1.6974294142435737e-05, 'mean_token_accuracy': 0.7010896265506744, 'epoch': 0.46}
{'loss': 0.9541, 'grad_norm': 7.006656169891357, 'learning_rate': 1.6890012642225035e-05, 'mean_token_accuracy': 0.6810045838356018, 'epoch': 0.47}
{'loss': 0.878, 'grad_norm': 4.457612991333008, 'learning_rate': 1.680573114201433e-05, 'mean_token_accuracy': 0.6920938909053802, 'epoch': 0.48}
{'loss': 0.8014, 'grad_norm': 6.438854694366455, 'learning_rate': 1.6721449641803626e-05, 'mean_token_accuracy': 0.7023960530757904, 'epoch': 0.49}
{'loss': 0.872, 'grad_norm': 7.110673904418945, 'learning_rate': 1.663716814159292e-05, 'mean_token_accuracy': 0.7088633596897125, 'epoch': 0.51}
{'loss': 0.763, 'grad_norm': 4.078065872192383, 'learning_rate': 1.6552886641382218e-05, 'mean_token_accuracy': 0.73028205037117, 'epoch': 0.52}
{'loss': 0.947, 'grad_norm': 4.810739517211914, 'learning_rate': 1.6468605141171516e-05, 'mean_token_accuracy': 0.6910720705986023, 'epoch': 0.53}
{'loss': 0.8338, 'grad_norm': 4.671604633331299, 'learning_rate': 1.638432364096081e-05, 'mean_token_accuracy': 0.7145714938640595, 'epoch': 0.54}
{'loss': 0.8168, 'grad_norm': 3.904918909072876, 'learning_rate': 1.6300042140750108e-05, 'mean_token_accuracy': 0.7095630764961243, 'epoch': 0.56}
{'loss': 0.8836, 'grad_norm': 6.6308674812316895, 'learning_rate': 1.6215760640539402e-05, 'mean_token_accuracy': 0.6981730759143829, 'epoch': 0.57}
{'loss': 0.8366, 'grad_norm': 5.7016096115112305, 'learning_rate': 1.61314791403287e-05, 'mean_token_accuracy': 0.7109879672527313, 'epoch': 0.58}
{'loss': 0.7705, 'grad_norm': 4.700900554656982, 'learning_rate': 1.6047197640117994e-05, 'mean_token_accuracy': 0.7182893574237823, 'epoch': 0.59}
{'loss': 0.8958, 'grad_norm': 4.460127830505371, 'learning_rate': 1.596291613990729e-05, 'mean_token_accuracy': 0.7165288388729095, 'epoch': 0.61}
{'loss': 0.7005, 'grad_norm': 5.434934139251709, 'learning_rate': 1.587863463969659e-05, 'mean_token_accuracy': 0.7251251220703125, 'epoch': 0.62}
{'loss': 0.7912, 'grad_norm': 3.8672842979431152, 'learning_rate': 1.5794353139485886e-05, 'mean_token_accuracy': 0.7125732898712158, 'epoch': 0.63}
{'loss': 0.7458, 'grad_norm': 7.015066623687744, 'learning_rate': 1.571007163927518e-05, 'mean_token_accuracy': 0.7423246741294861, 'epoch': 0.64}
{'loss': 0.6888, 'grad_norm': 3.8119089603424072, 'learning_rate': 1.5625790139064475e-05, 'mean_token_accuracy': 0.7446095585823059, 'epoch': 0.66}
{'loss': 0.7479, 'grad_norm': 4.136745452880859, 'learning_rate': 1.5541508638853772e-05, 'mean_token_accuracy': 0.718563586473465, 'epoch': 0.67}
{'loss': 0.8032, 'grad_norm': 4.699329376220703, 'learning_rate': 1.545722713864307e-05, 'mean_token_accuracy': 0.7171734631061554, 'epoch': 0.68}
{'loss': 0.8069, 'grad_norm': 4.769825458526611, 'learning_rate': 1.5372945638432368e-05, 'mean_token_accuracy': 0.723837012052536, 'epoch': 0.7}
{'loss': 0.7278, 'grad_norm': 4.295567989349365, 'learning_rate': 1.5288664138221662e-05, 'mean_token_accuracy': 0.7198351204395295, 'epoch': 0.71}
{'loss': 0.7887, 'grad_norm': 4.642293453216553, 'learning_rate': 1.5204382638010958e-05, 'mean_token_accuracy': 0.707079541683197, 'epoch': 0.72}
{'loss': 0.8195, 'grad_norm': 5.081723690032959, 'learning_rate': 1.5120101137800254e-05, 'mean_token_accuracy': 0.7329619705677033, 'epoch': 0.73}
{'loss': 0.8048, 'grad_norm': 5.288385391235352, 'learning_rate': 1.5035819637589551e-05, 'mean_token_accuracy': 0.7420271039009094, 'epoch': 0.75}
{'loss': 0.7468, 'grad_norm': 5.885444164276123, 'learning_rate': 1.4951538137378847e-05, 'mean_token_accuracy': 0.7500073969364166, 'epoch': 0.76}
{'loss': 0.743, 'grad_norm': 4.4075236320495605, 'learning_rate': 1.4867256637168143e-05, 'mean_token_accuracy': 0.7207845449447632, 'epoch': 0.77}
{'loss': 0.7519, 'grad_norm': 4.789794921875, 'learning_rate': 1.4782975136957439e-05, 'mean_token_accuracy': 0.7415481209754944, 'epoch': 0.78}
{'loss': 0.7216, 'grad_norm': 4.415402889251709, 'learning_rate': 1.4698693636746735e-05, 'mean_token_accuracy': 0.7372699081897736, 'epoch': 0.8}
{'loss': 0.7361, 'grad_norm': 8.731165885925293, 'learning_rate': 1.461441213653603e-05, 'mean_token_accuracy': 0.743726110458374, 'epoch': 0.81}
{'loss': 0.7651, 'grad_norm': 4.755924701690674, 'learning_rate': 1.4530130636325328e-05, 'mean_token_accuracy': 0.7340011298656464, 'epoch': 0.82}
{'loss': 0.68, 'grad_norm': 4.935368061065674, 'learning_rate': 1.4445849136114624e-05, 'mean_token_accuracy': 0.7521080613136292, 'epoch': 0.83}
{'loss': 0.6774, 'grad_norm': 5.734874248504639, 'learning_rate': 1.4361567635903922e-05, 'mean_token_accuracy': 0.7656887233257293, 'epoch': 0.85}
{'loss': 0.7357, 'grad_norm': 5.531274795532227, 'learning_rate': 1.4277286135693216e-05, 'mean_token_accuracy': 0.7483558535575867, 'epoch': 0.86}
{'loss': 0.6104, 'grad_norm': 3.5463850498199463, 'learning_rate': 1.4193004635482512e-05, 'mean_token_accuracy': 0.7806471824645996, 'epoch': 0.87}
{'loss': 0.657, 'grad_norm': 4.1816887855529785, 'learning_rate': 1.410872313527181e-05, 'mean_token_accuracy': 0.772074156999588, 'epoch': 0.88}
{'loss': 0.6772, 'grad_norm': 4.774971961975098, 'learning_rate': 1.4024441635061105e-05, 'mean_token_accuracy': 0.758862841129303, 'epoch': 0.9}
{'loss': 0.5837, 'grad_norm': 5.284646034240723, 'learning_rate': 1.3940160134850403e-05, 'mean_token_accuracy': 0.783280998468399, 'epoch': 0.91}
{'loss': 0.7451, 'grad_norm': 4.743690490722656, 'learning_rate': 1.3855878634639697e-05, 'mean_token_accuracy': 0.7440699160099029, 'epoch': 0.92}
{'loss': 0.7952, 'grad_norm': 5.873459815979004, 'learning_rate': 1.3771597134428993e-05, 'mean_token_accuracy': 0.7406882166862487, 'epoch': 0.94}
{'loss': 0.643, 'grad_norm': 4.586627006530762, 'learning_rate': 1.368731563421829e-05, 'mean_token_accuracy': 0.775572144985199, 'epoch': 0.95}
{'loss': 0.6873, 'grad_norm': 4.841495513916016, 'learning_rate': 1.3603034134007586e-05, 'mean_token_accuracy': 0.7433385968208313, 'epoch': 0.96}
{'loss': 0.576, 'grad_norm': 4.29520320892334, 'learning_rate': 1.3518752633796884e-05, 'mean_token_accuracy': 0.7922414600849151, 'epoch': 0.97}
{'loss': 0.6988, 'grad_norm': 6.439242362976074, 'learning_rate': 1.343447113358618e-05, 'mean_token_accuracy': 0.75423464179039, 'epoch': 0.99}
