  0%|          | 0/2340 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`...
                                                    
{'loss': 1.619, 'grad_norm': 0.16743707656860352, 'learning_rate': 9.961538461538463e-05, 'mean_token_accuracy': 0.647361022233963, 'epoch': 0.01}
{'loss': 0.8154, 'grad_norm': 0.5173620581626892, 'learning_rate': 8.20940170940171e-05, 'mean_token_accuracy': 0.7380280673503876, 'epoch': 0.54}
{'loss': 0.8117, 'grad_norm': 1.065669059753418, 'learning_rate': 8.166666666666667e-05, 'mean_token_accuracy': 0.7375899851322174, 'epoch': 0.55}
{'loss': 0.8411, 'grad_norm': 0.202334463596344, 'learning_rate': 8.123931623931624e-05, 'mean_token_accuracy': 0.7384155869483948, 'epoch': 0.56}
{'loss': 0.8129, 'grad_norm': 1.194053053855896, 'learning_rate': 8.081196581196581e-05, 'mean_token_accuracy': 0.7436239182949066, 'epoch': 0.58}
{'loss': 0.8887, 'grad_norm': 0.8325358033180237, 'learning_rate': 8.038461538461538e-05, 'mean_token_accuracy': 0.7267696976661682, 'epoch': 0.59}
{'loss': 0.7525, 'grad_norm': 0.30892616510391235, 'learning_rate': 7.995726495726497e-05, 'mean_token_accuracy': 0.7461084187030792, 'epoch': 0.6}
{'loss': 0.8291, 'grad_norm': 0.9858260154724121, 'learning_rate': 7.952991452991453e-05, 'mean_token_accuracy': 0.7310843110084534, 'epoch': 0.62}
{'loss': 0.8013, 'grad_norm': 0.7698471546173096, 'learning_rate': 7.91025641025641e-05, 'mean_token_accuracy': 0.7422768890857696, 'epoch': 0.63}
{'loss': 0.7752, 'grad_norm': 0.21174277365207672, 'learning_rate': 7.867521367521367e-05, 'mean_token_accuracy': 0.7451011776924134, 'epoch': 0.64}
{'loss': 0.766, 'grad_norm': 0.6766122579574585, 'learning_rate': 7.824786324786325e-05, 'mean_token_accuracy': 0.74027498960495, 'epoch': 0.65}
{'loss': 0.7872, 'grad_norm': 0.5926265120506287, 'learning_rate': 7.782051282051283e-05, 'mean_token_accuracy': 0.734682810306549, 'epoch': 0.67}
{'loss': 0.7946, 'grad_norm': 0.8214939832687378, 'learning_rate': 7.73931623931624e-05, 'mean_token_accuracy': 0.7423243999481202, 'epoch': 0.68}
{'loss': 0.7666, 'grad_norm': 0.6498302817344666, 'learning_rate': 7.696581196581198e-05, 'mean_token_accuracy': 0.7434419631958008, 'epoch': 0.69}
{'loss': 0.7609, 'grad_norm': 0.6516684889793396, 'learning_rate': 7.653846153846153e-05, 'mean_token_accuracy': 0.7455576896667481, 'epoch': 0.71}
{'loss': 0.8108, 'grad_norm': 1.009466528892517, 'learning_rate': 7.61111111111111e-05, 'mean_token_accuracy': 0.735246455669403, 'epoch': 0.72}
{'loss': 0.6974, 'grad_norm': 0.3195481598377228, 'learning_rate': 7.568376068376069e-05, 'mean_token_accuracy': 0.7531202554702758, 'epoch': 0.73}
{'loss': 0.7674, 'grad_norm': 1.0483800172805786, 'learning_rate': 7.525641025641026e-05, 'mean_token_accuracy': 0.7423989415168762, 'epoch': 0.74}
{'loss': 0.7889, 'grad_norm': 1.102990984916687, 'learning_rate': 7.482905982905984e-05, 'mean_token_accuracy': 0.7392018496990204, 'epoch': 0.76}
{'loss': 0.7841, 'grad_norm': 0.21006768941879272, 'learning_rate': 7.440170940170941e-05, 'mean_token_accuracy': 0.7410646617412567, 'epoch': 0.77}
{'loss': 0.7426, 'grad_norm': 1.2063926458358765, 'learning_rate': 7.397435897435898e-05, 'mean_token_accuracy': 0.7370926797389984, 'epoch': 0.78}
{'loss': 0.7144, 'grad_norm': 0.7155207395553589, 'learning_rate': 7.354700854700855e-05, 'mean_token_accuracy': 0.7566680252552033, 'epoch': 0.79}
{'loss': 0.719, 'grad_norm': 0.3648320436477661, 'learning_rate': 7.311965811965812e-05, 'mean_token_accuracy': 0.7482290267944336, 'epoch': 0.81}
{'loss': 0.7181, 'grad_norm': 0.49184003472328186, 'learning_rate': 7.26923076923077e-05, 'mean_token_accuracy': 0.7560706257820129, 'epoch': 0.82}
{'loss': 0.7255, 'grad_norm': 0.7125616669654846, 'learning_rate': 7.226495726495727e-05, 'mean_token_accuracy': 0.7533793449401855, 'epoch': 0.83}
{'loss': 0.7623, 'grad_norm': 0.7670117616653442, 'learning_rate': 7.183760683760684e-05, 'mean_token_accuracy': 0.7413967490196228, 'epoch': 0.85}
{'loss': 0.7748, 'grad_norm': 0.31699898838996887, 'learning_rate': 7.141025641025641e-05, 'mean_token_accuracy': 0.7470642387866974, 'epoch': 0.86}
{'loss': 0.7033, 'grad_norm': 0.47857022285461426, 'learning_rate': 7.098290598290598e-05, 'mean_token_accuracy': 0.7525485575199127, 'epoch': 0.87}
{'loss': 0.7486, 'grad_norm': 0.6330785751342773, 'learning_rate': 7.055555555555556e-05, 'mean_token_accuracy': 0.7459137737751007, 'epoch': 0.88}
{'loss': 0.7351, 'grad_norm': 0.7379931211471558, 'learning_rate': 7.012820512820513e-05, 'mean_token_accuracy': 0.7421726107597351, 'epoch': 0.9}
{'loss': 0.7539, 'grad_norm': 0.22609660029411316, 'learning_rate': 6.97008547008547e-05, 'mean_token_accuracy': 0.747539508342743, 'epoch': 0.91}
{'loss': 0.7321, 'grad_norm': 0.8944154977798462, 'learning_rate': 6.927350427350427e-05, 'mean_token_accuracy': 0.7573540687561036, 'epoch': 0.92}
{'loss': 0.6689, 'grad_norm': 1.0861518383026123, 'learning_rate': 6.884615384615385e-05, 'mean_token_accuracy': 0.7608165085315705, 'epoch': 0.94}
{'loss': 0.7626, 'grad_norm': 0.25938209891319275, 'learning_rate': 6.841880341880342e-05, 'mean_token_accuracy': 0.7426743507385254, 'epoch': 0.95}
{'loss': 0.699, 'grad_norm': 0.37684106826782227, 'learning_rate': 6.7991452991453e-05, 'mean_token_accuracy': 0.7487069010734558, 'epoch': 0.96}
{'loss': 0.7182, 'grad_norm': 1.2999582290649414, 'learning_rate': 6.756410256410258e-05, 'mean_token_accuracy': 0.7467476427555084, 'epoch': 0.97}
{'loss': 0.6675, 'grad_norm': 0.41941535472869873, 'learning_rate': 6.713675213675213e-05, 'mean_token_accuracy': 0.7650478720664978, 'epoch': 0.99}
{'loss': 0.7563, 'grad_norm': 0.2516990900039673, 'learning_rate': 6.67094017094017e-05, 'mean_token_accuracy': 0.7458483338356018, 'epoch': 1.0}
{'loss': 0.7109, 'grad_norm': 0.7843552827835083, 'learning_rate': 6.628205128205128e-05, 'mean_token_accuracy': 0.7519489228725433, 'epoch': 1.01}
{'loss': 0.7757, 'grad_norm': 0.23601752519607544, 'learning_rate': 6.585470085470086e-05, 'mean_token_accuracy': 0.742058277130127, 'epoch': 1.03}
{'loss': 0.7051, 'grad_norm': 0.24135228991508484, 'learning_rate': 6.542735042735044e-05, 'mean_token_accuracy': 0.7565570950508118, 'epoch': 1.04}
{'loss': 0.7045, 'grad_norm': 0.6980043053627014, 'learning_rate': 6.500000000000001e-05, 'mean_token_accuracy': 0.7474075078964233, 'epoch': 1.05}
{'loss': 0.7262, 'grad_norm': 0.3699895739555359, 'learning_rate': 6.457264957264958e-05, 'mean_token_accuracy': 0.7538101851940155, 'epoch': 1.06}
{'loss': 0.6904, 'grad_norm': 0.37495556473731995, 'learning_rate': 6.414529914529915e-05, 'mean_token_accuracy': 0.758219838142395, 'epoch': 1.08}
{'loss': 0.8008, 'grad_norm': 0.21013252437114716, 'learning_rate': 6.371794871794871e-05, 'mean_token_accuracy': 0.7373152017593384, 'epoch': 1.09}
{'loss': 0.6872, 'grad_norm': 0.25467509031295776, 'learning_rate': 6.32905982905983e-05, 'mean_token_accuracy': 0.7526070952415467, 'epoch': 1.1}
{'loss': 0.7296, 'grad_norm': 0.3892873525619507, 'learning_rate': 6.286324786324787e-05, 'mean_token_accuracy': 0.7525973916053772, 'epoch': 1.12}
{'loss': 0.7233, 'grad_norm': 0.2599496841430664, 'learning_rate': 6.243589743589744e-05, 'mean_token_accuracy': 0.74876309633255, 'epoch': 1.13}
{'loss': 0.7267, 'grad_norm': 0.5491302609443665, 'learning_rate': 6.200854700854701e-05, 'mean_token_accuracy': 0.7485285878181458, 'epoch': 1.14}
{'loss': 0.7327, 'grad_norm': 0.32295122742652893, 'learning_rate': 6.158119658119658e-05, 'mean_token_accuracy': 0.751487934589386, 'epoch': 1.15}
{'loss': 0.7142, 'grad_norm': 1.3285574913024902, 'learning_rate': 6.115384615384616e-05, 'mean_token_accuracy': 0.7506571412086487, 'epoch': 1.17}
{'loss': 0.7279, 'grad_norm': 0.35338830947875977, 'learning_rate': 6.072649572649572e-05, 'mean_token_accuracy': 0.7520432233810425, 'epoch': 1.18}
{'loss': 0.7052, 'grad_norm': 0.29265105724334717, 'learning_rate': 6.02991452991453e-05, 'mean_token_accuracy': 0.7488132536411285, 'epoch': 1.19}
{'loss': 0.7512, 'grad_norm': 0.33236056566238403, 'learning_rate': 5.987179487179487e-05, 'mean_token_accuracy': 0.7369535684585571, 'epoch': 1.21}
{'loss': 0.7205, 'grad_norm': 0.38694071769714355, 'learning_rate': 5.9444444444444445e-05, 'mean_token_accuracy': 0.7478982627391815, 'epoch': 1.22}
{'loss': 0.6266, 'grad_norm': 0.8836355805397034, 'learning_rate': 5.9017094017094024e-05, 'mean_token_accuracy': 0.7663277626037598, 'epoch': 1.23}
{'loss': 0.6704, 'grad_norm': 0.6140852570533752, 'learning_rate': 5.8589743589743596e-05, 'mean_token_accuracy': 0.755519163608551, 'epoch': 1.24}
{'loss': 0.7218, 'grad_norm': 0.24700291454792023, 'learning_rate': 5.816239316239317e-05, 'mean_token_accuracy': 0.7473178207874298, 'epoch': 1.26}
{'loss': 0.6737, 'grad_norm': 0.920420229434967, 'learning_rate': 5.7735042735042734e-05, 'mean_token_accuracy': 0.754359918832779, 'epoch': 1.27}
{'loss': 0.6733, 'grad_norm': 0.3082844316959381, 'learning_rate': 5.7307692307692306e-05, 'mean_token_accuracy': 0.7645390450954437, 'epoch': 1.28}
{'loss': 0.7572, 'grad_norm': 0.3336218297481537, 'learning_rate': 5.688034188034188e-05, 'mean_token_accuracy': 0.7501257538795472, 'epoch': 1.29}
{'loss': 0.6954, 'grad_norm': 0.22748731076717377, 'learning_rate': 5.645299145299146e-05, 'mean_token_accuracy': 0.753028827905655, 'epoch': 1.31}
{'loss': 0.7264, 'grad_norm': 0.21720126271247864, 'learning_rate': 5.602564102564103e-05, 'mean_token_accuracy': 0.7451699316501618, 'epoch': 1.32}
{'loss': 0.7181, 'grad_norm': 0.41299954056739807, 'learning_rate': 5.55982905982906e-05, 'mean_token_accuracy': 0.7481427967548371, 'epoch': 1.33}
{'loss': 0.6726, 'grad_norm': 0.42097485065460205, 'learning_rate': 5.517094017094018e-05, 'mean_token_accuracy': 0.7596792936325073, 'epoch': 1.35}
{'loss': 0.7016, 'grad_norm': 0.5445573329925537, 'learning_rate': 5.474358974358975e-05, 'mean_token_accuracy': 0.7571044147014618, 'epoch': 1.36}
{'loss': 0.67, 'grad_norm': 0.519462525844574, 'learning_rate': 5.431623931623932e-05, 'mean_token_accuracy': 0.7558736979961396, 'epoch': 1.37}
{'loss': 0.6569, 'grad_norm': 0.25370025634765625, 'learning_rate': 5.388888888888889e-05, 'mean_token_accuracy': 0.7546318352222443, 'epoch': 1.38}
{'loss': 0.7704, 'grad_norm': 0.6280086040496826, 'learning_rate': 5.346153846153846e-05, 'mean_token_accuracy': 0.745239007472992, 'epoch': 1.4}
{'loss': 0.6947, 'grad_norm': 0.2485172003507614, 'learning_rate': 5.303418803418804e-05, 'mean_token_accuracy': 0.749840497970581, 'epoch': 1.41}
{'loss': 0.7243, 'grad_norm': 0.8838225603103638, 'learning_rate': 5.260683760683761e-05, 'mean_token_accuracy': 0.7516898810863495, 'epoch': 1.42}
{'loss': 0.7979, 'grad_norm': 0.25253215432167053, 'learning_rate': 5.2179487179487185e-05, 'mean_token_accuracy': 0.7344750106334687, 'epoch': 1.44}
{'loss': 0.6896, 'grad_norm': 0.3965896964073181, 'learning_rate': 5.175213675213676e-05, 'mean_token_accuracy': 0.7550820052623749, 'epoch': 1.45}
{'loss': 0.7102, 'grad_norm': 0.7316808700561523, 'learning_rate': 5.132478632478632e-05, 'mean_token_accuracy': 0.7482353806495666, 'epoch': 1.46}
{'loss': 0.6296, 'grad_norm': 0.23599004745483398, 'learning_rate': 5.0897435897435894e-05, 'mean_token_accuracy': 0.7707441926002503, 'epoch': 1.47}
{'loss': 0.6833, 'grad_norm': 1.0527383089065552, 'learning_rate': 5.047008547008547e-05, 'mean_token_accuracy': 0.7555396139621735, 'epoch': 1.49}
{'loss': 0.6801, 'grad_norm': 0.36881762742996216, 'learning_rate': 5.0042735042735045e-05, 'mean_token_accuracy': 0.7552780091762543, 'epoch': 1.5}
{'loss': 0.7218, 'grad_norm': 0.27216169238090515, 'learning_rate': 4.961538461538462e-05, 'mean_token_accuracy': 0.7509205043315887, 'epoch': 1.51}
{'loss': 0.6913, 'grad_norm': 0.7114692330360413, 'learning_rate': 4.918803418803419e-05, 'mean_token_accuracy': 0.7488000929355622, 'epoch': 1.53}
{'loss': 0.6796, 'grad_norm': 0.6201773285865784, 'learning_rate': 4.876068376068376e-05, 'mean_token_accuracy': 0.7564208328723907, 'epoch': 1.54}
{'loss': 0.5983, 'grad_norm': 0.23862433433532715, 'learning_rate': 4.8333333333333334e-05, 'mean_token_accuracy': 0.7683351635932922, 'epoch': 1.55}
{'loss': 0.6519, 'grad_norm': 0.23507332801818848, 'learning_rate': 4.790598290598291e-05, 'mean_token_accuracy': 0.7599582374095917, 'epoch': 1.56}
{'loss': 0.7565, 'grad_norm': 0.4783184826374054, 'learning_rate': 4.747863247863248e-05, 'mean_token_accuracy': 0.7414954423904419, 'epoch': 1.58}
{'loss': 0.709, 'grad_norm': 0.856953501701355, 'learning_rate': 4.705128205128205e-05, 'mean_token_accuracy': 0.7479107677936554, 'epoch': 1.59}
{'loss': 0.6238, 'grad_norm': 0.4599500298500061, 'learning_rate': 4.662393162393163e-05, 'mean_token_accuracy': 0.7724684774875641, 'epoch': 1.6}
{'loss': 0.6771, 'grad_norm': 0.703453779220581, 'learning_rate': 4.61965811965812e-05, 'mean_token_accuracy': 0.7596175491809845, 'epoch': 1.62}
{'loss': 0.6686, 'grad_norm': 0.29073819518089294, 'learning_rate': 4.576923076923077e-05, 'mean_token_accuracy': 0.7519053518772125, 'epoch': 1.63}
{'loss': 0.6828, 'grad_norm': 0.2854340374469757, 'learning_rate': 4.5341880341880345e-05, 'mean_token_accuracy': 0.7527706444263458, 'epoch': 1.64}
{'loss': 0.7271, 'grad_norm': 0.24181623756885529, 'learning_rate': 4.491452991452992e-05, 'mean_token_accuracy': 0.7477299571037292, 'epoch': 1.65}
{'loss': 0.6551, 'grad_norm': 0.2258821427822113, 'learning_rate': 4.448717948717949e-05, 'mean_token_accuracy': 0.7586887001991272, 'epoch': 1.67}
{'loss': 0.681, 'grad_norm': 0.26518943905830383, 'learning_rate': 4.405982905982906e-05, 'mean_token_accuracy': 0.7515768349170685, 'epoch': 1.68}
{'loss': 0.7085, 'grad_norm': 0.2899843156337738, 'learning_rate': 4.3632478632478634e-05, 'mean_token_accuracy': 0.7488212645053863, 'epoch': 1.69}
{'loss': 0.6238, 'grad_norm': 0.36691561341285706, 'learning_rate': 4.320512820512821e-05, 'mean_token_accuracy': 0.7633398950099946, 'epoch': 1.71}
{'loss': 0.6841, 'grad_norm': 0.2805936634540558, 'learning_rate': 4.277777777777778e-05, 'mean_token_accuracy': 0.7583040058612823, 'epoch': 1.72}
{'loss': 0.703, 'grad_norm': 0.23632082343101501, 'learning_rate': 4.235042735042735e-05, 'mean_token_accuracy': 0.7520613133907318, 'epoch': 1.73}
{'loss': 0.7109, 'grad_norm': 0.6260091066360474, 'learning_rate': 4.192307692307693e-05, 'mean_token_accuracy': 0.7563198029994964, 'epoch': 1.74}
{'loss': 0.6978, 'grad_norm': 0.5406368970870972, 'learning_rate': 4.14957264957265e-05, 'mean_token_accuracy': 0.7539625406265259, 'epoch': 1.76}
{'loss': 0.7017, 'grad_norm': 0.24021288752555847, 'learning_rate': 4.1068376068376066e-05, 'mean_token_accuracy': 0.7505078196525574, 'epoch': 1.77}
{'loss': 0.6718, 'grad_norm': 0.2848590612411499, 'learning_rate': 4.0641025641025645e-05, 'mean_token_accuracy': 0.7525821626186371, 'epoch': 1.78}
{'loss': 0.6525, 'grad_norm': 0.49885568022727966, 'learning_rate': 4.021367521367522e-05, 'mean_token_accuracy': 0.7590965092182159, 'epoch': 1.79}
{'loss': 0.6535, 'grad_norm': 0.4691748321056366, 'learning_rate': 3.978632478632478e-05, 'mean_token_accuracy': 0.7652260422706604, 'epoch': 1.81}
{'loss': 0.7114, 'grad_norm': 0.6928354501724243, 'learning_rate': 3.935897435897436e-05, 'mean_token_accuracy': 0.7469696819782257, 'epoch': 1.82}
{'loss': 0.6936, 'grad_norm': 0.2486065775156021, 'learning_rate': 3.8931623931623934e-05, 'mean_token_accuracy': 0.7524635851383209, 'epoch': 1.83}
{'loss': 0.6019, 'grad_norm': 0.5876772403717041, 'learning_rate': 3.8504273504273506e-05, 'mean_token_accuracy': 0.7665417075157166, 'epoch': 1.85}
{'loss': 0.6751, 'grad_norm': 0.6017399430274963, 'learning_rate': 3.807692307692308e-05, 'mean_token_accuracy': 0.7585763454437255, 'epoch': 1.86}
{'loss': 0.6903, 'grad_norm': 0.26515573263168335, 'learning_rate': 3.764957264957265e-05, 'mean_token_accuracy': 0.750969260931015, 'epoch': 1.87}
{'loss': 0.6674, 'grad_norm': 1.839206576347351, 'learning_rate': 3.722222222222222e-05, 'mean_token_accuracy': 0.7518065690994262, 'epoch': 1.88}
{'loss': 0.7068, 'grad_norm': 0.2734811007976532, 'learning_rate': 3.67948717948718e-05, 'mean_token_accuracy': 0.7487026214599609, 'epoch': 1.9}
{'loss': 0.6233, 'grad_norm': 0.3884243369102478, 'learning_rate': 3.6367521367521366e-05, 'mean_token_accuracy': 0.7674337387084961, 'epoch': 1.91}
{'loss': 0.5914, 'grad_norm': 0.4448564052581787, 'learning_rate': 3.5940170940170945e-05, 'mean_token_accuracy': 0.7754443466663361, 'epoch': 1.92}
{'loss': 0.6082, 'grad_norm': 0.30430135130882263, 'learning_rate': 3.551282051282052e-05, 'mean_token_accuracy': 0.7704400300979615, 'epoch': 1.94}
{'loss': 0.6851, 'grad_norm': 0.24901507794857025, 'learning_rate': 3.508547008547008e-05, 'mean_token_accuracy': 0.7544504523277282, 'epoch': 1.95}
{'loss': 0.6169, 'grad_norm': 0.608527421951294, 'learning_rate': 3.465811965811966e-05, 'mean_token_accuracy': 0.7714206576347351, 'epoch': 1.96}
{'loss': 0.6125, 'grad_norm': 0.2713052034378052, 'learning_rate': 3.4230769230769234e-05, 'mean_token_accuracy': 0.7665784001350403, 'epoch': 1.97}
{'loss': 0.5779, 'grad_norm': 0.23678633570671082, 'learning_rate': 3.3803418803418806e-05, 'mean_token_accuracy': 0.782150250673294, 'epoch': 1.99}
{'loss': 0.6781, 'grad_norm': 0.26025962829589844, 'learning_rate': 3.337606837606838e-05, 'mean_token_accuracy': 0.753369665145874, 'epoch': 2.0}
{'loss': 0.7479, 'grad_norm': 0.30733928084373474, 'learning_rate': 3.294871794871795e-05, 'mean_token_accuracy': 0.7467701315879822, 'epoch': 2.01}
{'loss': 0.638, 'grad_norm': 0.6465128064155579, 'learning_rate': 3.252136752136752e-05, 'mean_token_accuracy': 0.7664588510990142, 'epoch': 2.03}
{'loss': 0.6831, 'grad_norm': 0.29787564277648926, 'learning_rate': 3.20940170940171e-05, 'mean_token_accuracy': 0.75919508934021, 'epoch': 2.04}
{'loss': 0.7137, 'grad_norm': 0.5759814381599426, 'learning_rate': 3.1666666666666666e-05, 'mean_token_accuracy': 0.7563715815544129, 'epoch': 2.05}
{'loss': 0.683, 'grad_norm': 0.29177728295326233, 'learning_rate': 3.123931623931624e-05, 'mean_token_accuracy': 0.759368634223938, 'epoch': 2.06}
{'loss': 0.6628, 'grad_norm': 0.5326362252235413, 'learning_rate': 3.081196581196582e-05, 'mean_token_accuracy': 0.7628113687038421, 'epoch': 2.08}
{'loss': 0.6533, 'grad_norm': 0.3955595791339874, 'learning_rate': 3.0384615384615382e-05, 'mean_token_accuracy': 0.7666466116905213, 'epoch': 2.09}
{'loss': 0.6112, 'grad_norm': 0.4243677854537964, 'learning_rate': 2.9957264957264958e-05, 'mean_token_accuracy': 0.7711847722530365, 'epoch': 2.1}
{'loss': 0.6848, 'grad_norm': 0.34171730279922485, 'learning_rate': 2.9529914529914533e-05, 'mean_token_accuracy': 0.75891472697258, 'epoch': 2.12}
{'loss': 0.6192, 'grad_norm': 0.3368701636791229, 'learning_rate': 2.9102564102564106e-05, 'mean_token_accuracy': 0.7661067962646484, 'epoch': 2.13}
