  0%|          | 0/492 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                   
{'loss': 1.4642, 'grad_norm': 28.909757614135742, 'learning_rate': 1.9634146341463414e-05, 'mean_token_accuracy': 0.639553326368332, 'epoch': 0.04}
{'loss': 0.5995, 'grad_norm': 12.703222274780273, 'learning_rate': 7.845528455284554e-06, 'mean_token_accuracy': 0.8416875064373016, 'epoch': 1.22}
{'loss': 0.6234, 'grad_norm': 18.026399612426758, 'learning_rate': 7.439024390243903e-06, 'mean_token_accuracy': 0.8271968126296997, 'epoch': 1.26}
{'loss': 0.6134, 'grad_norm': 9.957348823547363, 'learning_rate': 7.032520325203252e-06, 'mean_token_accuracy': 0.838150143623352, 'epoch': 1.3}
{'loss': 0.5965, 'grad_norm': 12.262645721435547, 'learning_rate': 6.626016260162602e-06, 'mean_token_accuracy': 0.8224403917789459, 'epoch': 1.34}
{'loss': 0.5487, 'grad_norm': 12.146549224853516, 'learning_rate': 6.219512195121951e-06, 'mean_token_accuracy': 0.8398823738098145, 'epoch': 1.38}
{'loss': 0.5792, 'grad_norm': 9.81861400604248, 'learning_rate': 5.813008130081301e-06, 'mean_token_accuracy': 0.8418420016765594, 'epoch': 1.42}
{'loss': 0.5286, 'grad_norm': 11.318361282348633, 'learning_rate': 5.4065040650406504e-06, 'mean_token_accuracy': 0.8555025815963745, 'epoch': 1.46}
{'loss': 0.4838, 'grad_norm': 14.204018592834473, 'learning_rate': 5e-06, 'mean_token_accuracy': 0.8563150763511658, 'epoch': 1.5}
{'loss': 0.5637, 'grad_norm': 10.986183166503906, 'learning_rate': 4.59349593495935e-06, 'mean_token_accuracy': 0.8388131320476532, 'epoch': 1.54}
{'loss': 0.4209, 'grad_norm': 10.153009414672852, 'learning_rate': 4.1869918699186995e-06, 'mean_token_accuracy': 0.8927440226078034, 'epoch': 1.59}
{'loss': 0.4933, 'grad_norm': 11.951197624206543, 'learning_rate': 3.780487804878049e-06, 'mean_token_accuracy': 0.8656822383403778, 'epoch': 1.63}
{'loss': 0.4261, 'grad_norm': 8.426724433898926, 'learning_rate': 3.3739837398373986e-06, 'mean_token_accuracy': 0.8805429220199585, 'epoch': 1.67}
{'loss': 0.3636, 'grad_norm': 18.282503128051758, 'learning_rate': 2.967479674796748e-06, 'mean_token_accuracy': 0.9025247097015381, 'epoch': 1.71}
{'loss': 0.3758, 'grad_norm': 6.227616310119629, 'learning_rate': 2.5609756097560977e-06, 'mean_token_accuracy': 0.8871606767177582, 'epoch': 1.75}
{'loss': 0.3425, 'grad_norm': 9.433144569396973, 'learning_rate': 2.154471544715447e-06, 'mean_token_accuracy': 0.900839650630951, 'epoch': 1.79}
{'loss': 0.4381, 'grad_norm': 20.706371307373047, 'learning_rate': 1.747967479674797e-06, 'mean_token_accuracy': 0.8732585668563843, 'epoch': 1.83}
{'loss': 0.441, 'grad_norm': 7.624479293823242, 'learning_rate': 1.3414634146341465e-06, 'mean_token_accuracy': 0.8763070702552795, 'epoch': 1.87}
{'loss': 0.3915, 'grad_norm': 9.89499282836914, 'learning_rate': 9.349593495934959e-07, 'mean_token_accuracy': 0.8900991380214691, 'epoch': 1.91}
{'loss': 0.3399, 'grad_norm': 9.134617805480957, 'learning_rate': 5.284552845528456e-07, 'mean_token_accuracy': 0.908195960521698, 'epoch': 1.95}
{'loss': 0.3781, 'grad_norm': 5.910830497741699, 'learning_rate': 1.2195121951219514e-07, 'mean_token_accuracy': 0.8948097467422486, 'epoch': 1.99}
{'train_runtime': 1054.7135, 'train_samples_per_second': 3.72, 'train_steps_per_second': 0.466, 'train_loss': 0.800722626166615, 'mean_token_accuracy': 0.919766902923584, 'epoch': 2.0}
