  0%|          | 0/1371 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                    
{'loss': 1.683, 'grad_norm': 27.514755249023438, 'learning_rate': 1.986870897155361e-05, 'mean_token_accuracy': 0.633364325761795, 'epoch': 0.02}
{'loss': 0.1494, 'grad_norm': 5.415705680847168, 'learning_rate': 2.654996353026988e-06, 'mean_token_accuracy': 0.9488490581512451, 'epoch': 2.6}
{'loss': 0.1727, 'grad_norm': 7.685793399810791, 'learning_rate': 2.509117432531e-06, 'mean_token_accuracy': 0.9330678761005402, 'epoch': 2.63}
{'loss': 0.1769, 'grad_norm': 5.348121643066406, 'learning_rate': 2.3632385120350113e-06, 'mean_token_accuracy': 0.9327858626842499, 'epoch': 2.65}
{'loss': 0.2274, 'grad_norm': 8.716421127319336, 'learning_rate': 2.2173595915390228e-06, 'mean_token_accuracy': 0.9161170303821564, 'epoch': 2.67}
{'loss': 0.1371, 'grad_norm': 3.6525068283081055, 'learning_rate': 2.0714806710430342e-06, 'mean_token_accuracy': 0.9490762293338776, 'epoch': 2.69}
{'loss': 0.1293, 'grad_norm': 2.8576807975769043, 'learning_rate': 1.925601750547046e-06, 'mean_token_accuracy': 0.9518053114414216, 'epoch': 2.71}
{'loss': 0.1293, 'grad_norm': 3.40622615814209, 'learning_rate': 1.7797228300510578e-06, 'mean_token_accuracy': 0.9511200070381165, 'epoch': 2.74}
{'loss': 0.1609, 'grad_norm': 3.2696175575256348, 'learning_rate': 1.6338439095550697e-06, 'mean_token_accuracy': 0.9354948461055755, 'epoch': 2.76}
{'loss': 0.1468, 'grad_norm': 3.9783575534820557, 'learning_rate': 1.4879649890590811e-06, 'mean_token_accuracy': 0.94047771692276, 'epoch': 2.78}
{'loss': 0.1515, 'grad_norm': 6.532682418823242, 'learning_rate': 1.3420860685630926e-06, 'mean_token_accuracy': 0.9456532716751098, 'epoch': 2.8}
{'loss': 0.1551, 'grad_norm': 8.688647270202637, 'learning_rate': 1.1962071480671042e-06, 'mean_token_accuracy': 0.9378074884414673, 'epoch': 2.82}
{'loss': 0.1296, 'grad_norm': 3.9478652477264404, 'learning_rate': 1.050328227571116e-06, 'mean_token_accuracy': 0.9493973135948182, 'epoch': 2.84}
{'loss': 0.1602, 'grad_norm': 3.042579174041748, 'learning_rate': 9.044493070751277e-07, 'mean_token_accuracy': 0.9463219046592712, 'epoch': 2.87}
{'loss': 0.2154, 'grad_norm': 3.9434032440185547, 'learning_rate': 7.585703865791394e-07, 'mean_token_accuracy': 0.9215158462524414, 'epoch': 2.89}
{'loss': 0.1824, 'grad_norm': 5.81543493270874, 'learning_rate': 6.12691466083151e-07, 'mean_token_accuracy': 0.9327684462070465, 'epoch': 2.91}
{'loss': 0.1935, 'grad_norm': 4.955949783325195, 'learning_rate': 4.668125455871627e-07, 'mean_token_accuracy': 0.930675721168518, 'epoch': 2.93}
{'loss': 0.2033, 'grad_norm': 4.205051898956299, 'learning_rate': 3.209336250911744e-07, 'mean_token_accuracy': 0.9321656703948975, 'epoch': 2.95}
{'loss': 0.1379, 'grad_norm': 5.825411796569824, 'learning_rate': 1.75054704595186e-07, 'mean_token_accuracy': 0.9478448331356049, 'epoch': 2.98}
{'loss': 0.1766, 'grad_norm': 1.8676553964614868, 'learning_rate': 2.917578409919767e-08, 'mean_token_accuracy': 0.927676397562027, 'epoch': 3.0}
{'train_runtime': 2810.0732, 'train_samples_per_second': 3.901, 'train_steps_per_second': 0.488, 'train_loss': 0.5458056532841021, 'mean_token_accuracy': 0.9635568261146545, 'epoch': 3.0}
