  0%|          | 0/914 [00:00<?, ?it/s]`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                 
{'loss': 1.6442, 'grad_norm': 18.45976448059082, 'learning_rate': 1.9803063457330417e-05, 'mean_token_accuracy': 0.610189825296402, 'epoch': 0.02}
{'loss': 0.9158, 'grad_norm': 8.316755294799805, 'learning_rate': 1.652078774617068e-05, 'mean_token_accuracy': 0.7024128913879395, 'epoch': 0.35}
{'loss': 0.7522, 'grad_norm': 6.238083362579346, 'learning_rate': 1.6301969365426696e-05, 'mean_token_accuracy': 0.7292819440364837, 'epoch': 0.37}
{'loss': 0.7626, 'grad_norm': 6.032052040100098, 'learning_rate': 1.6083150984682715e-05, 'mean_token_accuracy': 0.7742220163345337, 'epoch': 0.39}
{'loss': 0.7213, 'grad_norm': 7.979872226715088, 'learning_rate': 1.5864332603938734e-05, 'mean_token_accuracy': 0.7609018743038177, 'epoch': 0.42}
{'loss': 0.737, 'grad_norm': 7.361267566680908, 'learning_rate': 1.564551422319475e-05, 'mean_token_accuracy': 0.739188277721405, 'epoch': 0.44}
{'loss': 0.7958, 'grad_norm': 7.066352844238281, 'learning_rate': 1.542669584245077e-05, 'mean_token_accuracy': 0.7302945971488952, 'epoch': 0.46}
{'loss': 0.8057, 'grad_norm': 7.047191619873047, 'learning_rate': 1.5207877461706783e-05, 'mean_token_accuracy': 0.7282049655914307, 'epoch': 0.48}
{'loss': 0.7365, 'grad_norm': 7.188648223876953, 'learning_rate': 1.4989059080962802e-05, 'mean_token_accuracy': 0.7408080101013184, 'epoch': 0.5}
{'loss': 0.7283, 'grad_norm': 5.150191783905029, 'learning_rate': 1.477024070021882e-05, 'mean_token_accuracy': 0.7354942917823791, 'epoch': 0.53}
{'loss': 0.7376, 'grad_norm': 6.7895917892456055, 'learning_rate': 1.4551422319474837e-05, 'mean_token_accuracy': 0.7417119324207306, 'epoch': 0.55}
{'loss': 0.6642, 'grad_norm': 5.319791316986084, 'learning_rate': 1.4332603938730854e-05, 'mean_token_accuracy': 0.7573624908924103, 'epoch': 0.57}
{'loss': 0.7119, 'grad_norm': 8.781185150146484, 'learning_rate': 1.4113785557986872e-05, 'mean_token_accuracy': 0.7651778995990753, 'epoch': 0.59}
{'loss': 0.5521, 'grad_norm': 5.372528553009033, 'learning_rate': 1.3894967177242889e-05, 'mean_token_accuracy': 0.8161052644252778, 'epoch': 0.61}
{'loss': 0.7364, 'grad_norm': 7.766833782196045, 'learning_rate': 1.3676148796498906e-05, 'mean_token_accuracy': 0.7402254343032837, 'epoch': 0.63}
{'loss': 0.6228, 'grad_norm': 8.538674354553223, 'learning_rate': 1.3457330415754926e-05, 'mean_token_accuracy': 0.7970642030239106, 'epoch': 0.66}
{'loss': 0.785, 'grad_norm': 13.463374137878418, 'learning_rate': 1.3238512035010941e-05, 'mean_token_accuracy': 0.7585532665252686, 'epoch': 0.68}
{'loss': 0.6605, 'grad_norm': 5.4085373878479, 'learning_rate': 1.301969365426696e-05, 'mean_token_accuracy': 0.7610020041465759, 'epoch': 0.7}
{'loss': 0.5922, 'grad_norm': 5.867583274841309, 'learning_rate': 1.2800875273522976e-05, 'mean_token_accuracy': 0.7806614935398102, 'epoch': 0.72}
{'loss': 0.5966, 'grad_norm': 7.1397833824157715, 'learning_rate': 1.2582056892778995e-05, 'mean_token_accuracy': 0.7775084137916565, 'epoch': 0.74}
{'loss': 0.6597, 'grad_norm': 6.2390666007995605, 'learning_rate': 1.2363238512035013e-05, 'mean_token_accuracy': 0.751783937215805, 'epoch': 0.77}
{'loss': 0.6165, 'grad_norm': 6.061733722686768, 'learning_rate': 1.214442013129103e-05, 'mean_token_accuracy': 0.7824814677238464, 'epoch': 0.79}
{'loss': 0.6664, 'grad_norm': 5.159024238586426, 'learning_rate': 1.1925601750547047e-05, 'mean_token_accuracy': 0.7685629487037658, 'epoch': 0.81}
{'loss': 0.5821, 'grad_norm': 5.5974650382995605, 'learning_rate': 1.1706783369803065e-05, 'mean_token_accuracy': 0.804359495639801, 'epoch': 0.83}
{'loss': 0.531, 'grad_norm': 6.769346237182617, 'learning_rate': 1.1487964989059082e-05, 'mean_token_accuracy': 0.8042014360427856, 'epoch': 0.85}
{'loss': 0.6385, 'grad_norm': 8.029705047607422, 'learning_rate': 1.12691466083151e-05, 'mean_token_accuracy': 0.7774128675460815, 'epoch': 0.88}
{'loss': 0.5885, 'grad_norm': 5.916993618011475, 'learning_rate': 1.1050328227571117e-05, 'mean_token_accuracy': 0.7957188248634338, 'epoch': 0.9}
{'loss': 0.4476, 'grad_norm': 13.340731620788574, 'learning_rate': 1.0831509846827134e-05, 'mean_token_accuracy': 0.8353050708770752, 'epoch': 0.92}
{'loss': 0.5499, 'grad_norm': 7.182864665985107, 'learning_rate': 1.0612691466083152e-05, 'mean_token_accuracy': 0.8014808535575867, 'epoch': 0.94}
{'loss': 0.4016, 'grad_norm': 6.3584794998168945, 'learning_rate': 1.0393873085339171e-05, 'mean_token_accuracy': 0.8291834473609925, 'epoch': 0.96}
{'loss': 0.5951, 'grad_norm': 5.9201202392578125, 'learning_rate': 1.0175054704595187e-05, 'mean_token_accuracy': 0.8048065543174744, 'epoch': 0.98}
{'loss': 0.4781, 'grad_norm': 2.7237861156463623, 'learning_rate': 9.956236323851204e-06, 'mean_token_accuracy': 0.820008397102356, 'epoch': 1.01}
{'loss': 0.4782, 'grad_norm': 5.023064136505127, 'learning_rate': 9.737417943107221e-06, 'mean_token_accuracy': 0.8356977164745331, 'epoch': 1.03}
{'loss': 0.4372, 'grad_norm': 5.063148021697998, 'learning_rate': 9.518599562363239e-06, 'mean_token_accuracy': 0.8436201214790344, 'epoch': 1.05}
{'loss': 0.4274, 'grad_norm': 4.601110458374023, 'learning_rate': 9.299781181619256e-06, 'mean_token_accuracy': 0.8373827755451202, 'epoch': 1.07}
{'loss': 0.3479, 'grad_norm': 5.998342514038086, 'learning_rate': 9.080962800875275e-06, 'mean_token_accuracy': 0.8690609991550445, 'epoch': 1.09}
{'loss': 0.4753, 'grad_norm': 7.12025785446167, 'learning_rate': 8.862144420131293e-06, 'mean_token_accuracy': 0.8169319093227386, 'epoch': 1.12}
{'loss': 0.46, 'grad_norm': 5.1727399826049805, 'learning_rate': 8.64332603938731e-06, 'mean_token_accuracy': 0.8096546769142151, 'epoch': 1.14}
{'loss': 0.4049, 'grad_norm': 6.003231525421143, 'learning_rate': 8.424507658643327e-06, 'mean_token_accuracy': 0.8478839159011841, 'epoch': 1.16}
{'loss': 0.4509, 'grad_norm': 6.7617902755737305, 'learning_rate': 8.205689277899345e-06, 'mean_token_accuracy': 0.8197605609893799, 'epoch': 1.18}
{'loss': 0.4191, 'grad_norm': 4.385737895965576, 'learning_rate': 7.986870897155362e-06, 'mean_token_accuracy': 0.830048143863678, 'epoch': 1.2}
{'loss': 0.535, 'grad_norm': 7.1364264488220215, 'learning_rate': 7.76805251641138e-06, 'mean_token_accuracy': 0.8147105574607849, 'epoch': 1.23}
{'loss': 0.3608, 'grad_norm': 6.733678340911865, 'learning_rate': 7.549234135667397e-06, 'mean_token_accuracy': 0.8556039214134217, 'epoch': 1.25}
{'loss': 0.4821, 'grad_norm': 8.973650932312012, 'learning_rate': 7.3304157549234145e-06, 'mean_token_accuracy': 0.8213034987449646, 'epoch': 1.27}
{'loss': 0.3729, 'grad_norm': 3.3219194412231445, 'learning_rate': 7.111597374179432e-06, 'mean_token_accuracy': 0.8603202998638153, 'epoch': 1.29}
{'loss': 0.3735, 'grad_norm': 5.44705867767334, 'learning_rate': 6.892778993435449e-06, 'mean_token_accuracy': 0.8580154597759246, 'epoch': 1.31}
{'loss': 0.2686, 'grad_norm': 5.218878746032715, 'learning_rate': 6.673960612691467e-06, 'mean_token_accuracy': 0.8793736219406127, 'epoch': 1.33}
{'loss': 0.2703, 'grad_norm': 5.849862575531006, 'learning_rate': 6.455142231947484e-06, 'mean_token_accuracy': 0.8987535834312439, 'epoch': 1.36}
{'loss': 0.3187, 'grad_norm': 5.134747505187988, 'learning_rate': 6.2363238512035015e-06, 'mean_token_accuracy': 0.8715990781784058, 'epoch': 1.38}
{'loss': 0.2783, 'grad_norm': 3.3216285705566406, 'learning_rate': 6.017505470459519e-06, 'mean_token_accuracy': 0.8938189387321472, 'epoch': 1.4}
{'loss': 0.3052, 'grad_norm': 6.263128757476807, 'learning_rate': 5.798687089715537e-06, 'mean_token_accuracy': 0.8827613890171051, 'epoch': 1.42}
{'loss': 0.319, 'grad_norm': 5.981423377990723, 'learning_rate': 5.5798687089715545e-06, 'mean_token_accuracy': 0.8697372138500213, 'epoch': 1.44}
{'loss': 0.3019, 'grad_norm': 3.939251661300659, 'learning_rate': 5.361050328227572e-06, 'mean_token_accuracy': 0.8840465366840362, 'epoch': 1.47}
{'loss': 0.334, 'grad_norm': 8.448594093322754, 'learning_rate': 5.142231947483589e-06, 'mean_token_accuracy': 0.8769492506980896, 'epoch': 1.49}
{'loss': 0.3092, 'grad_norm': 3.6848936080932617, 'learning_rate': 4.923413566739607e-06, 'mean_token_accuracy': 0.8842994928359985, 'epoch': 1.51}
{'loss': 0.3316, 'grad_norm': 6.533037185668945, 'learning_rate': 4.704595185995624e-06, 'mean_token_accuracy': 0.8621042788028717, 'epoch': 1.53}
{'loss': 0.3598, 'grad_norm': 5.065367698669434, 'learning_rate': 4.4857768052516416e-06, 'mean_token_accuracy': 0.8615928590297699, 'epoch': 1.55}
{'loss': 0.3769, 'grad_norm': 9.119893074035645, 'learning_rate': 4.266958424507659e-06, 'mean_token_accuracy': 0.8577159523963929, 'epoch': 1.58}
{'loss': 0.3132, 'grad_norm': 3.6691505908966064, 'learning_rate': 4.048140043763676e-06, 'mean_token_accuracy': 0.8708339631557465, 'epoch': 1.6}
{'loss': 0.3058, 'grad_norm': 3.8045339584350586, 'learning_rate': 3.829321663019694e-06, 'mean_token_accuracy': 0.8831483125686646, 'epoch': 1.62}
{'loss': 0.2945, 'grad_norm': 5.694090366363525, 'learning_rate': 3.610503282275711e-06, 'mean_token_accuracy': 0.8828410089015961, 'epoch': 1.64}
{'loss': 0.3645, 'grad_norm': 6.670170307159424, 'learning_rate': 3.391684901531729e-06, 'mean_token_accuracy': 0.8550843298435211, 'epoch': 1.66}
{'loss': 0.2306, 'grad_norm': 3.221355438232422, 'learning_rate': 3.1728665207877464e-06, 'mean_token_accuracy': 0.9146673083305359, 'epoch': 1.68}
{'loss': 0.2978, 'grad_norm': 6.1447343826293945, 'learning_rate': 2.954048140043764e-06, 'mean_token_accuracy': 0.8892491638660431, 'epoch': 1.71}
{'loss': 0.2817, 'grad_norm': 5.382610321044922, 'learning_rate': 2.735229759299781e-06, 'mean_token_accuracy': 0.8781550705432892, 'epoch': 1.73}
{'loss': 0.2215, 'grad_norm': 5.5289387702941895, 'learning_rate': 2.5164113785557986e-06, 'mean_token_accuracy': 0.9126797378063202, 'epoch': 1.75}
{'loss': 0.2356, 'grad_norm': 3.5475735664367676, 'learning_rate': 2.2975929978118164e-06, 'mean_token_accuracy': 0.9060339093208313, 'epoch': 1.77}
{'loss': 0.208, 'grad_norm': 2.84427547454834, 'learning_rate': 2.078774617067834e-06, 'mean_token_accuracy': 0.9216578423976898, 'epoch': 1.79}
{'loss': 0.2757, 'grad_norm': 6.086596965789795, 'learning_rate': 1.8599562363238512e-06, 'mean_token_accuracy': 0.8946811079978942, 'epoch': 1.82}
{'loss': 0.2754, 'grad_norm': 7.042614459991455, 'learning_rate': 1.6411378555798688e-06, 'mean_token_accuracy': 0.8978435754776001, 'epoch': 1.84}
{'loss': 0.2108, 'grad_norm': 2.8396904468536377, 'learning_rate': 1.4223194748358862e-06, 'mean_token_accuracy': 0.9193314015865326, 'epoch': 1.86}
{'loss': 0.3205, 'grad_norm': 5.468603134155273, 'learning_rate': 1.2035010940919039e-06, 'mean_token_accuracy': 0.8825737953186035, 'epoch': 1.88}
{'loss': 0.273, 'grad_norm': 6.122395992279053, 'learning_rate': 9.846827133479213e-07, 'mean_token_accuracy': 0.8976441740989685, 'epoch': 1.9}
{'loss': 0.3014, 'grad_norm': 4.988153457641602, 'learning_rate': 7.658643326039388e-07, 'mean_token_accuracy': 0.871163547039032, 'epoch': 1.93}
{'loss': 0.2016, 'grad_norm': 2.719956398010254, 'learning_rate': 5.470459518599563e-07, 'mean_token_accuracy': 0.9229214251041412, 'epoch': 1.95}
{'loss': 0.2807, 'grad_norm': 4.575623512268066, 'learning_rate': 3.2822757111597374e-07, 'mean_token_accuracy': 0.8853159844875336, 'epoch': 1.97}
{'loss': 0.2303, 'grad_norm': 3.7661924362182617, 'learning_rate': 1.0940919037199125e-07, 'mean_token_accuracy': 0.9143869698047637, 'epoch': 1.99}
{'train_runtime': 2183.6692, 'train_samples_per_second': 3.347, 'train_steps_per_second': 0.419, 'train_loss': 0.5629483818747022, 'mean_token_accuracy': 0.9305611252784729, 'epoch': 2.0}
