  0%|          | 0/1371 [00:00<?, ?it/s]It is strongly recommended to train Gemma3 models with the `eager` attention implementation instead of `sdpa`. Use `eager` with `AutoModelForCausalLM.from_pretrained('<path-to-checkpoint>', attn_implementation='eager')`.
                                                    
{'loss': 1.8167, 'grad_norm': 18.738975524902344, 'learning_rate': 1.986870897155361e-05, 'mean_token_accuracy': 0.589447408914566, 'epoch': 0.02}
{'loss': 0.6886, 'grad_norm': 5.31136417388916, 'learning_rate': 1.4471188913202043e-05, 'mean_token_accuracy': 0.7564813971519471, 'epoch': 0.83}
{'loss': 0.6261, 'grad_norm': 4.11829137802124, 'learning_rate': 1.4325309992706056e-05, 'mean_token_accuracy': 0.7662748694419861, 'epoch': 0.85}
{'loss': 0.5964, 'grad_norm': 4.1703643798828125, 'learning_rate': 1.4179431072210065e-05, 'mean_token_accuracy': 0.7798618495464325, 'epoch': 0.88}
{'loss': 0.5653, 'grad_norm': 4.733672618865967, 'learning_rate': 1.4033552151714078e-05, 'mean_token_accuracy': 0.7776895761489868, 'epoch': 0.9}
{'loss': 0.6453, 'grad_norm': 3.2931418418884277, 'learning_rate': 1.388767323121809e-05, 'mean_token_accuracy': 0.7631041288375855, 'epoch': 0.92}
{'loss': 0.4637, 'grad_norm': 5.362313270568848, 'learning_rate': 1.37417943107221e-05, 'mean_token_accuracy': 0.8174953043460846, 'epoch': 0.94}
{'loss': 0.5046, 'grad_norm': 5.3833394050598145, 'learning_rate': 1.3595915390226113e-05, 'mean_token_accuracy': 0.8070496439933776, 'epoch': 0.96}
{'loss': 0.4683, 'grad_norm': 3.461015224456787, 'learning_rate': 1.3450036469730125e-05, 'mean_token_accuracy': 0.8042372286319732, 'epoch': 0.98}
{'loss': 0.4459, 'grad_norm': 2.776691198348999, 'learning_rate': 1.3304157549234137e-05, 'mean_token_accuracy': 0.8397872745990753, 'epoch': 1.01}
{'loss': 0.4509, 'grad_norm': 5.202744483947754, 'learning_rate': 1.3158278628738148e-05, 'mean_token_accuracy': 0.8233721494674683, 'epoch': 1.03}
{'loss': 0.4722, 'grad_norm': 3.4680113792419434, 'learning_rate': 1.301239970824216e-05, 'mean_token_accuracy': 0.8193583846092224, 'epoch': 1.05}
{'loss': 0.4612, 'grad_norm': 3.913295269012451, 'learning_rate': 1.2866520787746171e-05, 'mean_token_accuracy': 0.8220461964607239, 'epoch': 1.07}
{'loss': 0.4541, 'grad_norm': 5.2782883644104, 'learning_rate': 1.2720641867250182e-05, 'mean_token_accuracy': 0.8268970966339111, 'epoch': 1.09}
{'loss': 0.4518, 'grad_norm': 2.976890802383423, 'learning_rate': 1.2574762946754195e-05, 'mean_token_accuracy': 0.8198724985122681, 'epoch': 1.12}
{'loss': 0.4626, 'grad_norm': 4.007424354553223, 'learning_rate': 1.2428884026258208e-05, 'mean_token_accuracy': 0.823292076587677, 'epoch': 1.14}
{'loss': 0.4706, 'grad_norm': 3.6271169185638428, 'learning_rate': 1.2283005105762217e-05, 'mean_token_accuracy': 0.8244150459766388, 'epoch': 1.16}
{'loss': 0.5445, 'grad_norm': 3.2693593502044678, 'learning_rate': 1.213712618526623e-05, 'mean_token_accuracy': 0.8006987631320953, 'epoch': 1.18}
{'loss': 0.422, 'grad_norm': 4.055424690246582, 'learning_rate': 1.1991247264770243e-05, 'mean_token_accuracy': 0.835517817735672, 'epoch': 1.2}
{'loss': 0.5053, 'grad_norm': 4.031737804412842, 'learning_rate': 1.1845368344274254e-05, 'mean_token_accuracy': 0.8222262620925903, 'epoch': 1.23}
{'loss': 0.3902, 'grad_norm': 3.219675302505493, 'learning_rate': 1.1699489423778265e-05, 'mean_token_accuracy': 0.8424631953239441, 'epoch': 1.25}
{'loss': 0.3814, 'grad_norm': 2.8255438804626465, 'learning_rate': 1.1553610503282277e-05, 'mean_token_accuracy': 0.8432419955730438, 'epoch': 1.27}
{'loss': 0.3775, 'grad_norm': 3.8832318782806396, 'learning_rate': 1.1407731582786288e-05, 'mean_token_accuracy': 0.8536783456802368, 'epoch': 1.29}
{'loss': 0.5281, 'grad_norm': 4.531679153442383, 'learning_rate': 1.12618526622903e-05, 'mean_token_accuracy': 0.8108443677425384, 'epoch': 1.31}
{'loss': 0.4176, 'grad_norm': 3.659364938735962, 'learning_rate': 1.1115973741794312e-05, 'mean_token_accuracy': 0.8349124789237976, 'epoch': 1.33}
{'loss': 0.4403, 'grad_norm': 3.559267997741699, 'learning_rate': 1.0970094821298323e-05, 'mean_token_accuracy': 0.8253173649311065, 'epoch': 1.36}
{'loss': 0.3925, 'grad_norm': 3.193396806716919, 'learning_rate': 1.0824215900802334e-05, 'mean_token_accuracy': 0.8549861252307892, 'epoch': 1.38}
{'loss': 0.4821, 'grad_norm': 4.092737674713135, 'learning_rate': 1.0678336980306347e-05, 'mean_token_accuracy': 0.8112232327461243, 'epoch': 1.4}
{'loss': 0.409, 'grad_norm': 3.014256238937378, 'learning_rate': 1.0532458059810358e-05, 'mean_token_accuracy': 0.8369706690311431, 'epoch': 1.42}
{'loss': 0.4682, 'grad_norm': 4.120299816131592, 'learning_rate': 1.038657913931437e-05, 'mean_token_accuracy': 0.825943773984909, 'epoch': 1.44}
{'loss': 0.4292, 'grad_norm': 3.5027434825897217, 'learning_rate': 1.0240700218818382e-05, 'mean_token_accuracy': 0.8301088154315949, 'epoch': 1.47}
{'loss': 0.3936, 'grad_norm': 2.8055460453033447, 'learning_rate': 1.0094821298322393e-05, 'mean_token_accuracy': 0.8394150674343109, 'epoch': 1.49}
{'loss': 0.3479, 'grad_norm': 4.008143901824951, 'learning_rate': 9.948942377826406e-06, 'mean_token_accuracy': 0.8623595714569092, 'epoch': 1.51}
{'loss': 0.3683, 'grad_norm': 2.9411189556121826, 'learning_rate': 9.803063457330417e-06, 'mean_token_accuracy': 0.8489796221256256, 'epoch': 1.53}
{'loss': 0.3407, 'grad_norm': 4.1431565284729, 'learning_rate': 9.65718453683443e-06, 'mean_token_accuracy': 0.8652677476406098, 'epoch': 1.55}
{'loss': 0.3554, 'grad_norm': 4.091791152954102, 'learning_rate': 9.51130561633844e-06, 'mean_token_accuracy': 0.8600363671779633, 'epoch': 1.58}
{'loss': 0.4357, 'grad_norm': 3.7326345443725586, 'learning_rate': 9.365426695842451e-06, 'mean_token_accuracy': 0.8486799478530884, 'epoch': 1.6}
{'loss': 0.3418, 'grad_norm': 4.160590171813965, 'learning_rate': 9.219547775346464e-06, 'mean_token_accuracy': 0.8686338067054749, 'epoch': 1.62}
{'loss': 0.3412, 'grad_norm': 6.125669002532959, 'learning_rate': 9.073668854850475e-06, 'mean_token_accuracy': 0.8765471994876861, 'epoch': 1.64}
{'loss': 0.3238, 'grad_norm': 2.540891647338867, 'learning_rate': 8.927789934354486e-06, 'mean_token_accuracy': 0.8767218053340912, 'epoch': 1.66}
{'loss': 0.3899, 'grad_norm': 3.1671366691589355, 'learning_rate': 8.781911013858499e-06, 'mean_token_accuracy': 0.8559946298599244, 'epoch': 1.68}
{'loss': 0.3258, 'grad_norm': 4.528502941131592, 'learning_rate': 8.63603209336251e-06, 'mean_token_accuracy': 0.8801933348178863, 'epoch': 1.71}
{'loss': 0.3093, 'grad_norm': 3.60968279838562, 'learning_rate': 8.490153172866521e-06, 'mean_token_accuracy': 0.8891952753067016, 'epoch': 1.73}
{'loss': 0.3104, 'grad_norm': 4.729405403137207, 'learning_rate': 8.344274252370534e-06, 'mean_token_accuracy': 0.8914331436157227, 'epoch': 1.75}
{'loss': 0.3428, 'grad_norm': 6.342965602874756, 'learning_rate': 8.198395331874545e-06, 'mean_token_accuracy': 0.8787109792232514, 'epoch': 1.77}
{'loss': 0.2928, 'grad_norm': 3.9502031803131104, 'learning_rate': 8.052516411378558e-06, 'mean_token_accuracy': 0.888338828086853, 'epoch': 1.79}
{'loss': 0.2865, 'grad_norm': 2.493673801422119, 'learning_rate': 7.906637490882569e-06, 'mean_token_accuracy': 0.895044618844986, 'epoch': 1.82}
{'loss': 0.3835, 'grad_norm': 4.2135910987854, 'learning_rate': 7.76075857038658e-06, 'mean_token_accuracy': 0.8508145570755005, 'epoch': 1.84}
{'loss': 0.2613, 'grad_norm': 3.8200459480285645, 'learning_rate': 7.6148796498905915e-06, 'mean_token_accuracy': 0.902677059173584, 'epoch': 1.86}
{'loss': 0.3059, 'grad_norm': 7.293021202087402, 'learning_rate': 7.469000729394603e-06, 'mean_token_accuracy': 0.8757330298423767, 'epoch': 1.88}
{'loss': 0.2892, 'grad_norm': 2.9756321907043457, 'learning_rate': 7.3231218088986144e-06, 'mean_token_accuracy': 0.8847017824649811, 'epoch': 1.9}
{'loss': 0.2666, 'grad_norm': 2.729626178741455, 'learning_rate': 7.177242888402627e-06, 'mean_token_accuracy': 0.8970070481300354, 'epoch': 1.93}
{'loss': 0.2367, 'grad_norm': 3.8183746337890625, 'learning_rate': 7.031363967906638e-06, 'mean_token_accuracy': 0.9152348875999451, 'epoch': 1.95}
{'loss': 0.2885, 'grad_norm': 4.877161979675293, 'learning_rate': 6.885485047410649e-06, 'mean_token_accuracy': 0.8892405092716217, 'epoch': 1.97}
{'loss': 0.2609, 'grad_norm': 3.8055922985076904, 'learning_rate': 6.739606126914662e-06, 'mean_token_accuracy': 0.899937242269516, 'epoch': 1.99}
{'loss': 0.2866, 'grad_norm': 3.6205332279205322, 'learning_rate': 6.593727206418673e-06, 'mean_token_accuracy': 0.8919644773006439, 'epoch': 2.01}
{'loss': 0.2313, 'grad_norm': 3.243290901184082, 'learning_rate': 6.447848285922684e-06, 'mean_token_accuracy': 0.9129636526107788, 'epoch': 2.04}
{'loss': 0.2395, 'grad_norm': 3.4883103370666504, 'learning_rate': 6.301969365426697e-06, 'mean_token_accuracy': 0.9116029262542724, 'epoch': 2.06}
{'loss': 0.2288, 'grad_norm': 4.2297444343566895, 'learning_rate': 6.156090444930708e-06, 'mean_token_accuracy': 0.9132060885429383, 'epoch': 2.08}
{'loss': 0.2043, 'grad_norm': 1.694110631942749, 'learning_rate': 6.010211524434719e-06, 'mean_token_accuracy': 0.9196959733963013, 'epoch': 2.1}
{'loss': 0.2248, 'grad_norm': 2.745055913925171, 'learning_rate': 5.864332603938732e-06, 'mean_token_accuracy': 0.9069505631923676, 'epoch': 2.12}
{'loss': 0.2655, 'grad_norm': 4.520723342895508, 'learning_rate': 5.718453683442743e-06, 'mean_token_accuracy': 0.9047220766544342, 'epoch': 2.14}
{'loss': 0.2058, 'grad_norm': 4.55903434753418, 'learning_rate': 5.5725747629467545e-06, 'mean_token_accuracy': 0.9278790950775146, 'epoch': 2.17}
{'loss': 0.2095, 'grad_norm': 3.1806116104125977, 'learning_rate': 5.426695842450766e-06, 'mean_token_accuracy': 0.9256129205226898, 'epoch': 2.19}
{'loss': 0.2095, 'grad_norm': 1.9304977655410767, 'learning_rate': 5.2808169219547774e-06, 'mean_token_accuracy': 0.9221855700016022, 'epoch': 2.21}
{'loss': 0.1593, 'grad_norm': 2.3633525371551514, 'learning_rate': 5.13493800145879e-06, 'mean_token_accuracy': 0.9302407622337341, 'epoch': 2.23}
{'loss': 0.2815, 'grad_norm': 3.475287675857544, 'learning_rate': 4.989059080962801e-06, 'mean_token_accuracy': 0.89630087018013, 'epoch': 2.25}
{'loss': 0.2404, 'grad_norm': 5.592485427856445, 'learning_rate': 4.843180160466813e-06, 'mean_token_accuracy': 0.9105222463607788, 'epoch': 2.28}
{'loss': 0.2214, 'grad_norm': 3.8245656490325928, 'learning_rate': 4.697301239970825e-06, 'mean_token_accuracy': 0.9102126061916351, 'epoch': 2.3}
{'loss': 0.1878, 'grad_norm': 2.719257354736328, 'learning_rate': 4.551422319474836e-06, 'mean_token_accuracy': 0.9236350119113922, 'epoch': 2.32}
{'loss': 0.164, 'grad_norm': 2.8790128231048584, 'learning_rate': 4.405543398978848e-06, 'mean_token_accuracy': 0.9351600348949433, 'epoch': 2.34}
{'loss': 0.2442, 'grad_norm': 2.469020128250122, 'learning_rate': 4.25966447848286e-06, 'mean_token_accuracy': 0.9075860917568207, 'epoch': 2.36}
{'loss': 0.2259, 'grad_norm': 3.3578736782073975, 'learning_rate': 4.113785557986872e-06, 'mean_token_accuracy': 0.9091257452964783, 'epoch': 2.39}
{'loss': 0.2036, 'grad_norm': 2.9670779705047607, 'learning_rate': 3.9679066374908835e-06, 'mean_token_accuracy': 0.9196609437465668, 'epoch': 2.41}
{'loss': 0.2435, 'grad_norm': 3.3812143802642822, 'learning_rate': 3.8220277169948946e-06, 'mean_token_accuracy': 0.9071418106555938, 'epoch': 2.43}
{'loss': 0.256, 'grad_norm': 1.209225058555603, 'learning_rate': 3.676148796498906e-06, 'mean_token_accuracy': 0.9097929358482361, 'epoch': 2.45}
{'loss': 0.208, 'grad_norm': 3.874619245529175, 'learning_rate': 3.530269876002918e-06, 'mean_token_accuracy': 0.923709774017334, 'epoch': 2.47}
{'loss': 0.1599, 'grad_norm': 3.4181861877441406, 'learning_rate': 3.3843909555069294e-06, 'mean_token_accuracy': 0.9361381947994232, 'epoch': 2.49}
{'loss': 0.248, 'grad_norm': 4.468899250030518, 'learning_rate': 3.2385120350109413e-06, 'mean_token_accuracy': 0.9065223753452301, 'epoch': 2.52}
{'loss': 0.278, 'grad_norm': 3.2337868213653564, 'learning_rate': 3.092633114514953e-06, 'mean_token_accuracy': 0.9020758807659149, 'epoch': 2.54}
{'loss': 0.1767, 'grad_norm': 4.99808406829834, 'learning_rate': 2.946754194018964e-06, 'mean_token_accuracy': 0.9333608388900757, 'epoch': 2.56}
{'loss': 0.1864, 'grad_norm': 3.5575108528137207, 'learning_rate': 2.800875273522976e-06, 'mean_token_accuracy': 0.9308023691177368, 'epoch': 2.58}
{'loss': 0.1748, 'grad_norm': 2.277357339859009, 'learning_rate': 2.654996353026988e-06, 'mean_token_accuracy': 0.9376623034477234, 'epoch': 2.6}
{'loss': 0.1403, 'grad_norm': 2.6281819343566895, 'learning_rate': 2.509117432531e-06, 'mean_token_accuracy': 0.9464778661727905, 'epoch': 2.63}
{'loss': 0.1833, 'grad_norm': 2.93289852142334, 'learning_rate': 2.3632385120350113e-06, 'mean_token_accuracy': 0.9278530418872833, 'epoch': 2.65}
{'loss': 0.0765, 'grad_norm': 2.575251340866089, 'learning_rate': 2.2173595915390228e-06, 'mean_token_accuracy': 0.9708617568016052, 'epoch': 2.67}
{'loss': 0.1405, 'grad_norm': 3.47000789642334, 'learning_rate': 2.0714806710430342e-06, 'mean_token_accuracy': 0.9517986595630645, 'epoch': 2.69}
{'loss': 0.166, 'grad_norm': 3.033874750137329, 'learning_rate': 1.925601750547046e-06, 'mean_token_accuracy': 0.9372004330158233, 'epoch': 2.71}
{'loss': 0.1216, 'grad_norm': 2.229729175567627, 'learning_rate': 1.7797228300510578e-06, 'mean_token_accuracy': 0.9556826531887055, 'epoch': 2.74}
{'loss': 0.1458, 'grad_norm': 2.7969918251037598, 'learning_rate': 1.6338439095550697e-06, 'mean_token_accuracy': 0.9479398369789124, 'epoch': 2.76}
{'loss': 0.1245, 'grad_norm': 2.8292672634124756, 'learning_rate': 1.4879649890590811e-06, 'mean_token_accuracy': 0.9563239395618439, 'epoch': 2.78}
{'loss': 0.1456, 'grad_norm': 3.2949376106262207, 'learning_rate': 1.3420860685630926e-06, 'mean_token_accuracy': 0.9440650403499603, 'epoch': 2.8}
{'loss': 0.1501, 'grad_norm': 2.582550525665283, 'learning_rate': 1.1962071480671042e-06, 'mean_token_accuracy': 0.9495051443576813, 'epoch': 2.82}
{'loss': 0.1153, 'grad_norm': 3.5263900756835938, 'learning_rate': 1.050328227571116e-06, 'mean_token_accuracy': 0.961242550611496, 'epoch': 2.84}
{'loss': 0.1468, 'grad_norm': 3.9512572288513184, 'learning_rate': 9.044493070751277e-07, 'mean_token_accuracy': 0.9423749804496765, 'epoch': 2.87}
{'loss': 0.1849, 'grad_norm': 2.553485155105591, 'learning_rate': 7.585703865791394e-07, 'mean_token_accuracy': 0.9186433732509613, 'epoch': 2.89}
{'loss': 0.149, 'grad_norm': 3.197645902633667, 'learning_rate': 6.12691466083151e-07, 'mean_token_accuracy': 0.9497978270053864, 'epoch': 2.91}
{'loss': 0.1402, 'grad_norm': 3.837056875228882, 'learning_rate': 4.668125455871627e-07, 'mean_token_accuracy': 0.9568321168422699, 'epoch': 2.93}
{'loss': 0.1577, 'grad_norm': 3.9315178394317627, 'learning_rate': 3.209336250911744e-07, 'mean_token_accuracy': 0.94319748878479, 'epoch': 2.95}
{'loss': 0.1018, 'grad_norm': 4.398383617401123, 'learning_rate': 1.75054704595186e-07, 'mean_token_accuracy': 0.9643677711486817, 'epoch': 2.98}
{'loss': 0.1632, 'grad_norm': 3.8888185024261475, 'learning_rate': 2.917578409919767e-08, 'mean_token_accuracy': 0.9337650775909424, 'epoch': 3.0}
{'train_runtime': 1280.9425, 'train_samples_per_second': 8.558, 'train_steps_per_second': 1.07, 'train_loss': 0.45323931678578006, 'mean_token_accuracy': 0.969072163105011, 'epoch': 3.0}
