                                                    
{'loss': 2.0437, 'grad_norm': 5.382758617401123, 'learning_rate': 1.986870897155361e-05, 'mean_token_accuracy': 0.555700597167015, 'epoch': 0.02}
{'loss': 0.8163, 'grad_norm': 2.791091203689575, 'learning_rate': 1.811816192560175e-05, 'mean_token_accuracy': 0.7206067025661469, 'epoch': 0.28}
{'loss': 0.9076, 'grad_norm': 2.6955204010009766, 'learning_rate': 1.7972283005105763e-05, 'mean_token_accuracy': 0.7048549056053162, 'epoch': 0.31}
{'loss': 0.7492, 'grad_norm': 2.664156913757324, 'learning_rate': 1.7826404084609776e-05, 'mean_token_accuracy': 0.7233002245426178, 'epoch': 0.33}
{'loss': 0.7368, 'grad_norm': 2.454512357711792, 'learning_rate': 1.7680525164113785e-05, 'mean_token_accuracy': 0.7386146783828735, 'epoch': 0.35}
{'loss': 0.7383, 'grad_norm': 2.9707603454589844, 'learning_rate': 1.7534646243617798e-05, 'mean_token_accuracy': 0.7472595751285553, 'epoch': 0.37}
{'loss': 0.6541, 'grad_norm': 2.5329747200012207, 'learning_rate': 1.738876732312181e-05, 'mean_token_accuracy': 0.752396285533905, 'epoch': 0.39}
{'loss': 0.7516, 'grad_norm': 2.439291477203369, 'learning_rate': 1.724288840262582e-05, 'mean_token_accuracy': 0.7424748063087463, 'epoch': 0.42}
{'loss': 0.7167, 'grad_norm': 2.0399270057678223, 'learning_rate': 1.7097009482129833e-05, 'mean_token_accuracy': 0.7510531365871429, 'epoch': 0.44}
{'loss': 0.7788, 'grad_norm': 2.207813262939453, 'learning_rate': 1.6951130561633845e-05, 'mean_token_accuracy': 0.7323951601982117, 'epoch': 0.46}
{'loss': 0.6829, 'grad_norm': 2.5475285053253174, 'learning_rate': 1.6805251641137855e-05, 'mean_token_accuracy': 0.7495239615440369, 'epoch': 0.48}
{'loss': 0.6841, 'grad_norm': 2.6778736114501953, 'learning_rate': 1.6659372720641867e-05, 'mean_token_accuracy': 0.7521734774112702, 'epoch': 0.5}
{'loss': 0.5609, 'grad_norm': 1.9048731327056885, 'learning_rate': 1.651349380014588e-05, 'mean_token_accuracy': 0.7838968575000763, 'epoch': 0.53}
{'loss': 0.6705, 'grad_norm': 3.3257274627685547, 'learning_rate': 1.6367614879649893e-05, 'mean_token_accuracy': 0.7524542152881623, 'epoch': 0.55}
{'loss': 0.7288, 'grad_norm': 2.415468215942383, 'learning_rate': 1.6221735959153902e-05, 'mean_token_accuracy': 0.7455029368400574, 'epoch': 0.57}
{'loss': 0.5404, 'grad_norm': 2.525526762008667, 'learning_rate': 1.6075857038657915e-05, 'mean_token_accuracy': 0.8001926720142365, 'epoch': 0.59}
{'loss': 0.8164, 'grad_norm': 3.1649093627929688, 'learning_rate': 1.5929978118161928e-05, 'mean_token_accuracy': 0.7212513983249664, 'epoch': 0.61}
{'loss': 0.6438, 'grad_norm': 2.6688880920410156, 'learning_rate': 1.5784099197665937e-05, 'mean_token_accuracy': 0.7645053386688232, 'epoch': 0.63}
{'loss': 0.6392, 'grad_norm': 2.7274551391601562, 'learning_rate': 1.563822027716995e-05, 'mean_token_accuracy': 0.7666508555412292, 'epoch': 0.66}
{'loss': 0.5663, 'grad_norm': 2.7815611362457275, 'learning_rate': 1.5492341356673962e-05, 'mean_token_accuracy': 0.7927408397197724, 'epoch': 0.68}
{'loss': 0.7591, 'grad_norm': 2.6371426582336426, 'learning_rate': 1.5346462436177972e-05, 'mean_token_accuracy': 0.7407758116722107, 'epoch': 0.7}
{'loss': 0.6419, 'grad_norm': 2.6347527503967285, 'learning_rate': 1.5200583515681986e-05, 'mean_token_accuracy': 0.7675339758396149, 'epoch': 0.72}
{'loss': 0.6896, 'grad_norm': 3.0345466136932373, 'learning_rate': 1.5054704595185996e-05, 'mean_token_accuracy': 0.7578798770904541, 'epoch': 0.74}
{'loss': 0.5945, 'grad_norm': 2.0483193397521973, 'learning_rate': 1.4908825674690008e-05, 'mean_token_accuracy': 0.7739906430244445, 'epoch': 0.77}
{'loss': 0.6027, 'grad_norm': 2.627642869949341, 'learning_rate': 1.4762946754194021e-05, 'mean_token_accuracy': 0.7708902895450592, 'epoch': 0.79}
{'loss': 0.5232, 'grad_norm': 1.6937729120254517, 'learning_rate': 1.461706783369803e-05, 'mean_token_accuracy': 0.7930726766586303, 'epoch': 0.81}
{'loss': 0.616, 'grad_norm': 2.4585907459259033, 'learning_rate': 1.4471188913202043e-05, 'mean_token_accuracy': 0.7642621040344239, 'epoch': 0.83}
{'loss': 0.5846, 'grad_norm': 2.449427843093872, 'learning_rate': 1.4325309992706056e-05, 'mean_token_accuracy': 0.7884326159954071, 'epoch': 0.85}
{'loss': 0.5637, 'grad_norm': 2.0899181365966797, 'learning_rate': 1.4179431072210065e-05, 'mean_token_accuracy': 0.7803649961948395, 'epoch': 0.88}
{'loss': 0.5442, 'grad_norm': 1.5227267742156982, 'learning_rate': 1.4033552151714078e-05, 'mean_token_accuracy': 0.7898097276687622, 'epoch': 0.9}
{'loss': 0.5111, 'grad_norm': 1.9422802925109863, 'learning_rate': 1.388767323121809e-05, 'mean_token_accuracy': 0.8068468630313873, 'epoch': 0.92}
{'loss': 0.5064, 'grad_norm': 2.1742169857025146, 'learning_rate': 1.37417943107221e-05, 'mean_token_accuracy': 0.8017040669918061, 'epoch': 0.94}
{'loss': 0.5362, 'grad_norm': 2.5452096462249756, 'learning_rate': 1.3595915390226113e-05, 'mean_token_accuracy': 0.7913716852664947, 'epoch': 0.96}
{'loss': 0.5625, 'grad_norm': 1.5167163610458374, 'learning_rate': 1.3450036469730125e-05, 'mean_token_accuracy': 0.7843003273010254, 'epoch': 0.98}
{'loss': 0.5512, 'grad_norm': 2.2272117137908936, 'learning_rate': 1.3304157549234137e-05, 'mean_token_accuracy': 0.8012405812740326, 'epoch': 1.01}
{'loss': 0.515, 'grad_norm': 1.8807286024093628, 'learning_rate': 1.3158278628738148e-05, 'mean_token_accuracy': 0.802759051322937, 'epoch': 1.03}
{'loss': 0.5338, 'grad_norm': 3.6419718265533447, 'learning_rate': 1.301239970824216e-05, 'mean_token_accuracy': 0.8078344404697418, 'epoch': 1.05}
{'loss': 0.5097, 'grad_norm': 2.2891547679901123, 'learning_rate': 1.2866520787746171e-05, 'mean_token_accuracy': 0.8029906392097473, 'epoch': 1.07}
{'loss': 0.429, 'grad_norm': 2.4635794162750244, 'learning_rate': 1.2720641867250182e-05, 'mean_token_accuracy': 0.8233153581619262, 'epoch': 1.09}
{'loss': 0.5267, 'grad_norm': 1.8492695093154907, 'learning_rate': 1.2574762946754195e-05, 'mean_token_accuracy': 0.8007343530654907, 'epoch': 1.12}
{'loss': 0.5329, 'grad_norm': 2.569281816482544, 'learning_rate': 1.2428884026258208e-05, 'mean_token_accuracy': 0.8004188597202301, 'epoch': 1.14}
{'loss': 0.5105, 'grad_norm': 2.597653388977051, 'learning_rate': 1.2283005105762217e-05, 'mean_token_accuracy': 0.7946680903434753, 'epoch': 1.16}
{'loss': 0.5331, 'grad_norm': 2.009897232055664, 'learning_rate': 1.213712618526623e-05, 'mean_token_accuracy': 0.7898665487766265, 'epoch': 1.18}
{'loss': 0.5685, 'grad_norm': 2.920039653778076, 'learning_rate': 1.1991247264770243e-05, 'mean_token_accuracy': 0.7904868721961975, 'epoch': 1.2}
{'loss': 0.5357, 'grad_norm': 3.059173583984375, 'learning_rate': 1.1845368344274254e-05, 'mean_token_accuracy': 0.800679188966751, 'epoch': 1.23}
{'loss': 0.5355, 'grad_norm': 2.134730339050293, 'learning_rate': 1.1699489423778265e-05, 'mean_token_accuracy': 0.8066596865653992, 'epoch': 1.25}
{'loss': 0.5667, 'grad_norm': 2.2951443195343018, 'learning_rate': 1.1553610503282277e-05, 'mean_token_accuracy': 0.7884654462337494, 'epoch': 1.27}
{'loss': 0.4912, 'grad_norm': 3.149005889892578, 'learning_rate': 1.1407731582786288e-05, 'mean_token_accuracy': 0.8130049049854279, 'epoch': 1.29}
{'loss': 0.5056, 'grad_norm': 2.425697088241577, 'learning_rate': 1.12618526622903e-05, 'mean_token_accuracy': 0.802708649635315, 'epoch': 1.31}
{'loss': 0.503, 'grad_norm': 2.634002685546875, 'learning_rate': 1.1115973741794312e-05, 'mean_token_accuracy': 0.816709327697754, 'epoch': 1.33}
{'loss': 0.5541, 'grad_norm': 2.477299928665161, 'learning_rate': 1.0970094821298323e-05, 'mean_token_accuracy': 0.7922931671142578, 'epoch': 1.36}
{'loss': 0.4626, 'grad_norm': 2.0896036624908447, 'learning_rate': 1.0824215900802334e-05, 'mean_token_accuracy': 0.8211081147193908, 'epoch': 1.38}
{'loss': 0.4805, 'grad_norm': 2.6252670288085938, 'learning_rate': 1.0678336980306347e-05, 'mean_token_accuracy': 0.8214881122112274, 'epoch': 1.4}
{'loss': 0.435, 'grad_norm': 2.3354928493499756, 'learning_rate': 1.0532458059810358e-05, 'mean_token_accuracy': 0.8251214504241944, 'epoch': 1.42}
{'loss': 0.4352, 'grad_norm': 3.2875618934631348, 'learning_rate': 1.038657913931437e-05, 'mean_token_accuracy': 0.8349387884140015, 'epoch': 1.44}
{'loss': 0.4614, 'grad_norm': 1.8332018852233887, 'learning_rate': 1.0240700218818382e-05, 'mean_token_accuracy': 0.8175036907196045, 'epoch': 1.47}
{'loss': 0.5076, 'grad_norm': 2.2631494998931885, 'learning_rate': 1.0094821298322393e-05, 'mean_token_accuracy': 0.826008141040802, 'epoch': 1.49}
{'loss': 0.4465, 'grad_norm': 2.587794542312622, 'learning_rate': 9.948942377826406e-06, 'mean_token_accuracy': 0.8217346847057343, 'epoch': 1.51}
{'loss': 0.4825, 'grad_norm': 2.1764230728149414, 'learning_rate': 9.803063457330417e-06, 'mean_token_accuracy': 0.8110876977443695, 'epoch': 1.53}
{'loss': 0.4309, 'grad_norm': 2.980282783508301, 'learning_rate': 9.65718453683443e-06, 'mean_token_accuracy': 0.8349643111228943, 'epoch': 1.55}
{'loss': 0.4156, 'grad_norm': 1.8809312582015991, 'learning_rate': 9.51130561633844e-06, 'mean_token_accuracy': 0.8383950471878052, 'epoch': 1.58}
{'loss': 0.4145, 'grad_norm': 3.2351322174072266, 'learning_rate': 9.365426695842451e-06, 'mean_token_accuracy': 0.8353547871112823, 'epoch': 1.6}
{'loss': 0.4022, 'grad_norm': 2.1506295204162598, 'learning_rate': 9.219547775346464e-06, 'mean_token_accuracy': 0.8437016248703003, 'epoch': 1.62}
{'loss': 0.3393, 'grad_norm': 2.303924322128296, 'learning_rate': 9.073668854850475e-06, 'mean_token_accuracy': 0.8528136312961578, 'epoch': 1.64}
{'loss': 0.4074, 'grad_norm': 1.9459092617034912, 'learning_rate': 8.927789934354486e-06, 'mean_token_accuracy': 0.8403293251991272, 'epoch': 1.66}
{'loss': 0.4249, 'grad_norm': 2.278430700302124, 'learning_rate': 8.781911013858499e-06, 'mean_token_accuracy': 0.8353033185005188, 'epoch': 1.68}
{'loss': 0.3983, 'grad_norm': 1.6510337591171265, 'learning_rate': 8.63603209336251e-06, 'mean_token_accuracy': 0.8427061855792999, 'epoch': 1.71}
{'loss': 0.4342, 'grad_norm': 2.049553871154785, 'learning_rate': 8.490153172866521e-06, 'mean_token_accuracy': 0.8436049461364746, 'epoch': 1.73}
{'loss': 0.4671, 'grad_norm': 2.237835645675659, 'learning_rate': 8.344274252370534e-06, 'mean_token_accuracy': 0.8249811232089996, 'epoch': 1.75}
{'loss': 0.3723, 'grad_norm': 2.137878894805908, 'learning_rate': 8.198395331874545e-06, 'mean_token_accuracy': 0.8451973795890808, 'epoch': 1.77}
{'loss': 0.3626, 'grad_norm': 2.0174121856689453, 'learning_rate': 8.052516411378558e-06, 'mean_token_accuracy': 0.8556608319282532, 'epoch': 1.79}
{'loss': 0.3745, 'grad_norm': 2.8681697845458984, 'learning_rate': 7.906637490882569e-06, 'mean_token_accuracy': 0.8444543540477752, 'epoch': 1.82}
{'loss': 0.4389, 'grad_norm': 2.575613021850586, 'learning_rate': 7.76075857038658e-06, 'mean_token_accuracy': 0.8164290666580201, 'epoch': 1.84}
{'loss': 0.3587, 'grad_norm': 3.032454252243042, 'learning_rate': 7.6148796498905915e-06, 'mean_token_accuracy': 0.857368391752243, 'epoch': 1.86}
{'loss': 0.3911, 'grad_norm': 1.8235408067703247, 'learning_rate': 7.469000729394603e-06, 'mean_token_accuracy': 0.847077214717865, 'epoch': 1.88}
{'loss': 0.3713, 'grad_norm': 3.0236074924468994, 'learning_rate': 7.3231218088986144e-06, 'mean_token_accuracy': 0.8560604095458985, 'epoch': 1.9}
{'loss': 0.356, 'grad_norm': 2.6487045288085938, 'learning_rate': 7.177242888402627e-06, 'mean_token_accuracy': 0.855166620016098, 'epoch': 1.93}
{'loss': 0.4236, 'grad_norm': 2.422942876815796, 'learning_rate': 7.031363967906638e-06, 'mean_token_accuracy': 0.8363406181335449, 'epoch': 1.95}
{'loss': 0.3801, 'grad_norm': 3.2512519359588623, 'learning_rate': 6.885485047410649e-06, 'mean_token_accuracy': 0.8646282434463501, 'epoch': 1.97}
{'loss': 0.3789, 'grad_norm': 2.2779581546783447, 'learning_rate': 6.739606126914662e-06, 'mean_token_accuracy': 0.8538314461708069, 'epoch': 1.99}
{'loss': 0.3508, 'grad_norm': 2.0729236602783203, 'learning_rate': 6.593727206418673e-06, 'mean_token_accuracy': 0.858715397119522, 'epoch': 2.01}
{'loss': 0.3457, 'grad_norm': 2.138941764831543, 'learning_rate': 6.447848285922684e-06, 'mean_token_accuracy': 0.8690928876399994, 'epoch': 2.04}
{'loss': 0.3901, 'grad_norm': 2.140824556350708, 'learning_rate': 6.301969365426697e-06, 'mean_token_accuracy': 0.8534531831741333, 'epoch': 2.06}
{'loss': 0.3698, 'grad_norm': 2.464411973953247, 'learning_rate': 6.156090444930708e-06, 'mean_token_accuracy': 0.8630885004997253, 'epoch': 2.08}
{'loss': 0.3458, 'grad_norm': 1.942050814628601, 'learning_rate': 6.010211524434719e-06, 'mean_token_accuracy': 0.8591983497142792, 'epoch': 2.1}
{'loss': 0.3795, 'grad_norm': 3.390096664428711, 'learning_rate': 5.864332603938732e-06, 'mean_token_accuracy': 0.8553146183490753, 'epoch': 2.12}
{'loss': 0.38, 'grad_norm': 2.5893688201904297, 'learning_rate': 5.718453683442743e-06, 'mean_token_accuracy': 0.855173772573471, 'epoch': 2.14}
{'loss': 0.3121, 'grad_norm': 2.788346290588379, 'learning_rate': 5.5725747629467545e-06, 'mean_token_accuracy': 0.8671625554561615, 'epoch': 2.17}
{'loss': 0.3527, 'grad_norm': 1.9883534908294678, 'learning_rate': 5.426695842450766e-06, 'mean_token_accuracy': 0.8613554298877716, 'epoch': 2.19}
{'loss': 0.3318, 'grad_norm': 2.1299848556518555, 'learning_rate': 5.2808169219547774e-06, 'mean_token_accuracy': 0.8757067799568177, 'epoch': 2.21}
{'loss': 0.3204, 'grad_norm': 2.34724760055542, 'learning_rate': 5.13493800145879e-06, 'mean_token_accuracy': 0.8813534736633301, 'epoch': 2.23}
{'loss': 0.3601, 'grad_norm': 2.836318254470825, 'learning_rate': 4.989059080962801e-06, 'mean_token_accuracy': 0.8497654020786285, 'epoch': 2.25}
{'loss': 0.2687, 'grad_norm': 1.6036853790283203, 'learning_rate': 4.843180160466813e-06, 'mean_token_accuracy': 0.8812291860580445, 'epoch': 2.28}
{'loss': 0.2874, 'grad_norm': 1.8244050741195679, 'learning_rate': 4.697301239970825e-06, 'mean_token_accuracy': 0.888497507572174, 'epoch': 2.3}
{'loss': 0.2911, 'grad_norm': 2.126314640045166, 'learning_rate': 4.551422319474836e-06, 'mean_token_accuracy': 0.8771733105182647, 'epoch': 2.32}
{'loss': 0.3624, 'grad_norm': 2.4785444736480713, 'learning_rate': 4.405543398978848e-06, 'mean_token_accuracy': 0.8443137347698212, 'epoch': 2.34}
{'loss': 0.2497, 'grad_norm': 1.6256645917892456, 'learning_rate': 4.25966447848286e-06, 'mean_token_accuracy': 0.9004008650779725, 'epoch': 2.36}
{'loss': 0.3237, 'grad_norm': 2.678809404373169, 'learning_rate': 4.113785557986872e-06, 'mean_token_accuracy': 0.8713304877281189, 'epoch': 2.39}
{'loss': 0.3459, 'grad_norm': 2.410078287124634, 'learning_rate': 3.9679066374908835e-06, 'mean_token_accuracy': 0.8672921419143677, 'epoch': 2.41}
{'loss': 0.3374, 'grad_norm': 3.1522321701049805, 'learning_rate': 3.8220277169948946e-06, 'mean_token_accuracy': 0.8644653022289276, 'epoch': 2.43}
{'loss': 0.2528, 'grad_norm': 2.1805543899536133, 'learning_rate': 3.676148796498906e-06, 'mean_token_accuracy': 0.8969922244548798, 'epoch': 2.45}
{'loss': 0.3384, 'grad_norm': 1.909024715423584, 'learning_rate': 3.530269876002918e-06, 'mean_token_accuracy': 0.8776057839393616, 'epoch': 2.47}
{'loss': 0.3069, 'grad_norm': 2.7701902389526367, 'learning_rate': 3.3843909555069294e-06, 'mean_token_accuracy': 0.8766508400440216, 'epoch': 2.49}
{'loss': 0.3024, 'grad_norm': 3.800819158554077, 'learning_rate': 3.2385120350109413e-06, 'mean_token_accuracy': 0.877322506904602, 'epoch': 2.52}
{'loss': 0.3032, 'grad_norm': 2.762936592102051, 'learning_rate': 3.092633114514953e-06, 'mean_token_accuracy': 0.8845892429351807, 'epoch': 2.54}
{'loss': 0.2093, 'grad_norm': 2.5764594078063965, 'learning_rate': 2.946754194018964e-06, 'mean_token_accuracy': 0.9192014098167419, 'epoch': 2.56}
{'loss': 0.3737, 'grad_norm': 2.8397223949432373, 'learning_rate': 2.800875273522976e-06, 'mean_token_accuracy': 0.8628040909767151, 'epoch': 2.58}
{'loss': 0.2835, 'grad_norm': 2.33925461769104, 'learning_rate': 2.654996353026988e-06, 'mean_token_accuracy': 0.8875714838504791, 'epoch': 2.6}
{'loss': 0.3047, 'grad_norm': 3.4817070960998535, 'learning_rate': 2.509117432531e-06, 'mean_token_accuracy': 0.8705230057239532, 'epoch': 2.63}
{'loss': 0.2952, 'grad_norm': 2.5219287872314453, 'learning_rate': 2.3632385120350113e-06, 'mean_token_accuracy': 0.8787161767482757, 'epoch': 2.65}
{'loss': 0.3195, 'grad_norm': 2.3071203231811523, 'learning_rate': 2.2173595915390228e-06, 'mean_token_accuracy': 0.874142336845398, 'epoch': 2.67}
{'loss': 0.2777, 'grad_norm': 2.030564069747925, 'learning_rate': 2.0714806710430342e-06, 'mean_token_accuracy': 0.8876546144485473, 'epoch': 2.69}
{'loss': 0.2607, 'grad_norm': 1.8761441707611084, 'learning_rate': 1.925601750547046e-06, 'mean_token_accuracy': 0.8970715463161468, 'epoch': 2.71}
{'loss': 0.2681, 'grad_norm': 1.855334758758545, 'learning_rate': 1.7797228300510578e-06, 'mean_token_accuracy': 0.8968252062797546, 'epoch': 2.74}
{'loss': 0.2824, 'grad_norm': 2.6894924640655518, 'learning_rate': 1.6338439095550697e-06, 'mean_token_accuracy': 0.8786330461502075, 'epoch': 2.76}
{'loss': 0.3392, 'grad_norm': 3.3775532245635986, 'learning_rate': 1.4879649890590811e-06, 'mean_token_accuracy': 0.873360013961792, 'epoch': 2.78}
{'loss': 0.2366, 'grad_norm': 1.2825796604156494, 'learning_rate': 1.3420860685630926e-06, 'mean_token_accuracy': 0.9000923991203308, 'epoch': 2.8}
{'loss': 0.2462, 'grad_norm': 2.858330488204956, 'learning_rate': 1.1962071480671042e-06, 'mean_token_accuracy': 0.900422340631485, 'epoch': 2.82}
{'loss': 0.2528, 'grad_norm': 3.158057928085327, 'learning_rate': 1.050328227571116e-06, 'mean_token_accuracy': 0.8987500429153442, 'epoch': 2.84}
{'loss': 0.2716, 'grad_norm': 2.081390857696533, 'learning_rate': 9.044493070751277e-07, 'mean_token_accuracy': 0.8859822034835816, 'epoch': 2.87}
{'loss': 0.3672, 'grad_norm': 2.3702950477600098, 'learning_rate': 7.585703865791394e-07, 'mean_token_accuracy': 0.8684514224529266, 'epoch': 2.89}
{'loss': 0.2754, 'grad_norm': 2.8320975303649902, 'learning_rate': 6.12691466083151e-07, 'mean_token_accuracy': 0.8957143306732178, 'epoch': 2.91}
{'loss': 0.269, 'grad_norm': 2.2460553646087646, 'learning_rate': 4.668125455871627e-07, 'mean_token_accuracy': 0.9019923865795135, 'epoch': 2.93}
{'loss': 0.3251, 'grad_norm': 2.924501657485962, 'learning_rate': 3.209336250911744e-07, 'mean_token_accuracy': 0.8830324888229371, 'epoch': 2.95}
{'loss': 0.2418, 'grad_norm': 1.9499924182891846, 'learning_rate': 1.75054704595186e-07, 'mean_token_accuracy': 0.9021162748336792, 'epoch': 2.98}
{'loss': 0.2662, 'grad_norm': 2.6280269622802734, 'learning_rate': 2.917578409919767e-08, 'mean_token_accuracy': 0.8936634540557862, 'epoch': 3.0}
{'train_runtime': 1520.4715, 'train_samples_per_second': 7.21, 'train_steps_per_second': 0.902, 'train_loss': 0.5123071826173823, 'mean_token_accuracy': 0.9132290482521057, 'epoch': 3.0}
