                                                   
{'loss': 1.0247, 'grad_norm': 3.5390913486480713, 'learning_rate': 2.1276595744680852e-05, 'epoch': 0.32}
{'loss': 0.5421, 'grad_norm': 3.594128370285034, 'learning_rate': 8.011408853525862e-05, 'epoch': 5.48}
{'loss': 0.5167, 'grad_norm': 3.5363175868988037, 'learning_rate': 7.703204087277988e-05, 'epoch': 5.81}
{'loss': 0.4461, 'grad_norm': 2.6543049812316895, 'learning_rate': 7.379736965185368e-05, 'epoch': 6.13}
{'loss': 0.4664, 'grad_norm': 2.271697759628296, 'learning_rate': 7.04283379046524e-05, 'epoch': 6.45}
{'loss': 0.3907, 'grad_norm': 2.4845919609069824, 'learning_rate': 6.694396726613883e-05, 'epoch': 6.77}
{'loss': 0.3688, 'grad_norm': 2.055997371673584, 'learning_rate': 6.336393057745365e-05, 'epoch': 7.1}
{'loss': 0.3419, 'grad_norm': 2.6141207218170166, 'learning_rate': 5.9708440812577336e-05, 'epoch': 7.42}
{'eval_loss': 0.35423964262008667, 'eval_runtime': 2.5483, 'eval_samples_per_second': 86.332, 'eval_steps_per_second': 2.747, 'epoch': 7.55}
{'loss': 0.2913, 'grad_norm': 2.1487982273101807, 'learning_rate': 5.599813695538866e-05, 'epoch': 7.74}
{'loss': 0.2357, 'grad_norm': 1.4603095054626465, 'learning_rate': 5.225396747146112e-05, 'epoch': 8.06}
{'loss': 0.2236, 'grad_norm': 1.3912183046340942, 'learning_rate': 4.849707203251827e-05, 'epoch': 8.39}
{'loss': 0.2092, 'grad_norm': 1.7974401712417603, 'learning_rate': 4.474866216133433e-05, 'epoch': 8.71}
{'loss': 0.1909, 'grad_norm': 1.1367206573486328, 'learning_rate': 4.1029901470962104e-05, 'epoch': 9.03}
{'loss': 0.1429, 'grad_norm': 1.0995599031448364, 'learning_rate': 3.736178617446041e-05, 'epoch': 9.35}
{'loss': 0.1364, 'grad_norm': 1.6049319505691528, 'learning_rate': 3.3765026539765834e-05, 'epoch': 9.68}
{'loss': 0.1206, 'grad_norm': 1.0270063877105713, 'learning_rate': 3.0259929959017585e-05, 'epoch': 10.0}
{'loss': 0.0794, 'grad_norm': 0.8380457758903503, 'learning_rate': 2.6866286292528987e-05, 'epoch': 10.32}
{'loss': 0.0725, 'grad_norm': 0.6568956971168518, 'learning_rate': 2.3603256134756062e-05, 'epoch': 10.65}
{'loss': 0.0558, 'grad_norm': 0.8202805519104004, 'learning_rate': 2.0489262633116535e-05, 'epoch': 10.97}
{'loss': 0.0451, 'grad_norm': 0.6035662889480591, 'learning_rate': 1.7541887470452605e-05, 'epoch': 11.29}
{'eval_loss': 0.05587775632739067, 'eval_runtime': 2.5407, 'eval_samples_per_second': 86.591, 'eval_steps_per_second': 2.755, 'epoch': 11.32}
{'loss': 0.0355, 'grad_norm': 0.38254040479660034, 'learning_rate': 1.4777771598423146e-05, 'epoch': 11.61}
{'loss': 0.0275, 'grad_norm': 0.4610372483730316, 'learning_rate': 1.2212521282287092e-05, 'epoch': 11.94}
{'loss': 0.0177, 'grad_norm': 0.41437846422195435, 'learning_rate': 9.860619987551157e-06, 'epoch': 12.26}
{'loss': 0.0117, 'grad_norm': 0.355898380279541, 'learning_rate': 7.735346605972322e-06, 'epoch': 12.58}
{'loss': 0.0167, 'grad_norm': 0.16849885880947113, 'learning_rate': 5.8487004826128735e-06, 'epoch': 12.9}
{'loss': 0.0109, 'grad_norm': 0.3272472321987152, 'learning_rate': 4.2113336672471245e-06, 'epoch': 13.23}
{'loss': 0.0096, 'grad_norm': 0.3076881766319275, 'learning_rate': 2.8324907726300366e-06, 'epoch': 13.55}
{'loss': 0.0106, 'grad_norm': 0.1214761734008789, 'learning_rate': 1.7199567791893522e-06, 'epoch': 13.87}
{'loss': 0.0064, 'grad_norm': 0.09858279675245285, 'learning_rate': 8.800130808372553e-07, 'epoch': 14.19}
{'loss': 0.0042, 'grad_norm': 0.3194866180419922, 'learning_rate': 3.1740202006804167e-07, 'epoch': 14.52}
{'loss': 0.006, 'grad_norm': 0.042808324098587036, 'learning_rate': 3.5300112577302255e-08, 'epoch': 14.84}
{'train_runtime': 1493.8759, 'train_samples_per_second': 19.801, 'train_steps_per_second': 0.311, 'train_loss': 0.4137988872024962, 'epoch': 15.0}
