  0%|          | 0/2256 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                     
{'loss': 1.6091, 'grad_norm': 19.139448165893555, 'learning_rate': 1.9920212765957446e-05, 'mean_token_accuracy': 0.611122852563858, 'epoch': 0.01}
{'loss': 1.4098, 'grad_norm': 13.05027961730957, 'learning_rate': 1.8235815602836883e-05, 'mean_token_accuracy': 0.6423004388809204, 'epoch': 0.27}
{'loss': 1.3481, 'grad_norm': 11.933313369750977, 'learning_rate': 1.8147163120567378e-05, 'mean_token_accuracy': 0.6658582746982574, 'epoch': 0.28}
{'loss': 1.3246, 'grad_norm': 10.230504035949707, 'learning_rate': 1.8058510638297873e-05, 'mean_token_accuracy': 0.6646678268909454, 'epoch': 0.29}
{'loss': 1.3856, 'grad_norm': 23.952259063720703, 'learning_rate': 1.796985815602837e-05, 'mean_token_accuracy': 0.6435872375965118, 'epoch': 0.31}
{'loss': 1.3286, 'grad_norm': 9.669795036315918, 'learning_rate': 1.7881205673758864e-05, 'mean_token_accuracy': 0.663754689693451, 'epoch': 0.32}
{'loss': 1.3144, 'grad_norm': 12.129411697387695, 'learning_rate': 1.7792553191489363e-05, 'mean_token_accuracy': 0.6615169882774353, 'epoch': 0.33}
{'loss': 1.3329, 'grad_norm': 12.845063209533691, 'learning_rate': 1.770390070921986e-05, 'mean_token_accuracy': 0.6674986064434052, 'epoch': 0.35}
{'loss': 1.2506, 'grad_norm': 11.722411155700684, 'learning_rate': 1.7615248226950357e-05, 'mean_token_accuracy': 0.6779176473617554, 'epoch': 0.36}
{'loss': 1.2969, 'grad_norm': 27.73101043701172, 'learning_rate': 1.7526595744680853e-05, 'mean_token_accuracy': 0.6684129536151886, 'epoch': 0.37}
{'loss': 1.3164, 'grad_norm': 23.417329788208008, 'learning_rate': 1.743794326241135e-05, 'mean_token_accuracy': 0.6689292073249817, 'epoch': 0.39}
{'loss': 1.2992, 'grad_norm': 12.748448371887207, 'learning_rate': 1.7349290780141847e-05, 'mean_token_accuracy': 0.6607617795467376, 'epoch': 0.4}
{'loss': 1.2471, 'grad_norm': 11.199395179748535, 'learning_rate': 1.7260638297872342e-05, 'mean_token_accuracy': 0.6754484117031098, 'epoch': 0.41}
{'loss': 1.3821, 'grad_norm': 16.623315811157227, 'learning_rate': 1.7171985815602838e-05, 'mean_token_accuracy': 0.6542200922966004, 'epoch': 0.43}
{'loss': 1.3339, 'grad_norm': 11.846266746520996, 'learning_rate': 1.7083333333333333e-05, 'mean_token_accuracy': 0.6552278161048889, 'epoch': 0.44}
{'loss': 1.2594, 'grad_norm': 10.963046073913574, 'learning_rate': 1.6994680851063832e-05, 'mean_token_accuracy': 0.6715543746948243, 'epoch': 0.45}
{'loss': 1.2379, 'grad_norm': 11.078575134277344, 'learning_rate': 1.6906028368794327e-05, 'mean_token_accuracy': 0.6819460570812226, 'epoch': 0.47}
{'loss': 1.1649, 'grad_norm': 12.258476257324219, 'learning_rate': 1.6817375886524826e-05, 'mean_token_accuracy': 0.6970610678195953, 'epoch': 0.48}
{'loss': 1.1718, 'grad_norm': 12.830825805664062, 'learning_rate': 1.672872340425532e-05, 'mean_token_accuracy': 0.6940945446491241, 'epoch': 0.49}
{'loss': 1.1481, 'grad_norm': 10.628880500793457, 'learning_rate': 1.6640070921985817e-05, 'mean_token_accuracy': 0.6926975846290588, 'epoch': 0.51}
{'loss': 1.2039, 'grad_norm': 13.876760482788086, 'learning_rate': 1.6551418439716312e-05, 'mean_token_accuracy': 0.6901731252670288, 'epoch': 0.52}
{'loss': 1.1581, 'grad_norm': 15.230677604675293, 'learning_rate': 1.6462765957446808e-05, 'mean_token_accuracy': 0.6924818336963654, 'epoch': 0.53}
{'loss': 1.1467, 'grad_norm': 16.30860137939453, 'learning_rate': 1.6374113475177306e-05, 'mean_token_accuracy': 0.6979453921318054, 'epoch': 0.55}
{'loss': 1.2114, 'grad_norm': 11.54262924194336, 'learning_rate': 1.6285460992907802e-05, 'mean_token_accuracy': 0.6814709484577179, 'epoch': 0.56}
{'loss': 1.1087, 'grad_norm': 9.177894592285156, 'learning_rate': 1.61968085106383e-05, 'mean_token_accuracy': 0.7097770571708679, 'epoch': 0.57}
{'loss': 1.2497, 'grad_norm': 10.292821884155273, 'learning_rate': 1.6108156028368796e-05, 'mean_token_accuracy': 0.6833104074001313, 'epoch': 0.59}
{'loss': 1.1837, 'grad_norm': 9.083730697631836, 'learning_rate': 1.6019503546099295e-05, 'mean_token_accuracy': 0.6955435395240783, 'epoch': 0.6}
{'loss': 1.1444, 'grad_norm': 9.437193870544434, 'learning_rate': 1.593085106382979e-05, 'mean_token_accuracy': 0.7036898016929627, 'epoch': 0.61}
{'loss': 1.1688, 'grad_norm': 10.662202835083008, 'learning_rate': 1.5842198581560286e-05, 'mean_token_accuracy': 0.6974622189998627, 'epoch': 0.62}
{'loss': 1.1178, 'grad_norm': 11.372798919677734, 'learning_rate': 1.575354609929078e-05, 'mean_token_accuracy': 0.7017812490463257, 'epoch': 0.64}
{'loss': 1.1077, 'grad_norm': 9.604235649108887, 'learning_rate': 1.5664893617021276e-05, 'mean_token_accuracy': 0.7043981969356536, 'epoch': 0.65}
{'loss': 1.1294, 'grad_norm': 10.602925300598145, 'learning_rate': 1.5576241134751775e-05, 'mean_token_accuracy': 0.7063477098941803, 'epoch': 0.66}
{'loss': 1.149, 'grad_norm': 10.326214790344238, 'learning_rate': 1.548758865248227e-05, 'mean_token_accuracy': 0.6938708126544952, 'epoch': 0.68}
{'loss': 1.0772, 'grad_norm': 11.84282398223877, 'learning_rate': 1.539893617021277e-05, 'mean_token_accuracy': 0.7156125068664551, 'epoch': 0.69}
{'loss': 0.9833, 'grad_norm': 10.875527381896973, 'learning_rate': 1.5310283687943265e-05, 'mean_token_accuracy': 0.7324097692966461, 'epoch': 0.7}
{'loss': 1.0746, 'grad_norm': 11.265743255615234, 'learning_rate': 1.5221631205673758e-05, 'mean_token_accuracy': 0.7081324696540833, 'epoch': 0.72}
{'loss': 1.0895, 'grad_norm': 11.048014640808105, 'learning_rate': 1.5132978723404257e-05, 'mean_token_accuracy': 0.7125946581363678, 'epoch': 0.73}
{'loss': 1.082, 'grad_norm': 10.150530815124512, 'learning_rate': 1.5044326241134753e-05, 'mean_token_accuracy': 0.7135954678058625, 'epoch': 0.74}
{'loss': 0.9538, 'grad_norm': 9.853670120239258, 'learning_rate': 1.495567375886525e-05, 'mean_token_accuracy': 0.750482577085495, 'epoch': 0.76}
{'loss': 1.1304, 'grad_norm': 9.673328399658203, 'learning_rate': 1.4867021276595745e-05, 'mean_token_accuracy': 0.7094798028469086, 'epoch': 0.77}
{'loss': 1.1397, 'grad_norm': 10.454146385192871, 'learning_rate': 1.4778368794326244e-05, 'mean_token_accuracy': 0.6972815215587616, 'epoch': 0.78}
{'loss': 1.0313, 'grad_norm': 10.926459312438965, 'learning_rate': 1.468971631205674e-05, 'mean_token_accuracy': 0.7188148319721221, 'epoch': 0.8}
{'loss': 1.0033, 'grad_norm': 8.763733863830566, 'learning_rate': 1.4601063829787235e-05, 'mean_token_accuracy': 0.7382630825042724, 'epoch': 0.81}
{'loss': 1.0848, 'grad_norm': 12.294835090637207, 'learning_rate': 1.4512411347517732e-05, 'mean_token_accuracy': 0.7121725082397461, 'epoch': 0.82}
{'loss': 1.0131, 'grad_norm': 8.131383895874023, 'learning_rate': 1.4423758865248227e-05, 'mean_token_accuracy': 0.7311861455440521, 'epoch': 0.84}
{'loss': 0.8127, 'grad_norm': 9.064407348632812, 'learning_rate': 1.4335106382978724e-05, 'mean_token_accuracy': 0.7771272957324982, 'epoch': 0.85}
{'loss': 0.9777, 'grad_norm': 9.131836891174316, 'learning_rate': 1.424645390070922e-05, 'mean_token_accuracy': 0.7397998094558715, 'epoch': 0.86}
{'loss': 0.9193, 'grad_norm': 9.20506477355957, 'learning_rate': 1.4157801418439719e-05, 'mean_token_accuracy': 0.7513037741184234, 'epoch': 0.88}
{'loss': 0.9527, 'grad_norm': 7.820896148681641, 'learning_rate': 1.4069148936170214e-05, 'mean_token_accuracy': 0.7484460651874543, 'epoch': 0.89}
{'loss': 1.0056, 'grad_norm': 8.164567947387695, 'learning_rate': 1.398049645390071e-05, 'mean_token_accuracy': 0.7218524038791656, 'epoch': 0.9}
{'loss': 0.9206, 'grad_norm': 8.499397277832031, 'learning_rate': 1.3891843971631206e-05, 'mean_token_accuracy': 0.7444317758083343, 'epoch': 0.92}
{'loss': 0.9355, 'grad_norm': 10.698938369750977, 'learning_rate': 1.3803191489361702e-05, 'mean_token_accuracy': 0.739666748046875, 'epoch': 0.93}
{'loss': 0.9787, 'grad_norm': 10.377237319946289, 'learning_rate': 1.37145390070922e-05, 'mean_token_accuracy': 0.7319058895111084, 'epoch': 0.94}
{'loss': 0.9902, 'grad_norm': 10.907033920288086, 'learning_rate': 1.3625886524822696e-05, 'mean_token_accuracy': 0.7304299175739288, 'epoch': 0.96}
{'loss': 0.9392, 'grad_norm': 8.910266876220703, 'learning_rate': 1.3537234042553193e-05, 'mean_token_accuracy': 0.749925023317337, 'epoch': 0.97}
{'loss': 0.8611, 'grad_norm': 9.942407608032227, 'learning_rate': 1.3448581560283689e-05, 'mean_token_accuracy': 0.7639347851276398, 'epoch': 0.98}
{'loss': 0.9445, 'grad_norm': 9.069700241088867, 'learning_rate': 1.3359929078014187e-05, 'mean_token_accuracy': 0.7511567354202271, 'epoch': 1.0}
{'loss': 0.9176, 'grad_norm': 8.4811429977417, 'learning_rate': 1.3271276595744683e-05, 'mean_token_accuracy': 0.7430967569351197, 'epoch': 1.01}
{'loss': 0.7666, 'grad_norm': 7.692254543304443, 'learning_rate': 1.3182624113475178e-05, 'mean_token_accuracy': 0.7923089981079101, 'epoch': 1.02}
{'loss': 0.87, 'grad_norm': 8.382355690002441, 'learning_rate': 1.3093971631205675e-05, 'mean_token_accuracy': 0.7660015761852265, 'epoch': 1.04}
{'loss': 0.7914, 'grad_norm': 7.800812244415283, 'learning_rate': 1.300531914893617e-05, 'mean_token_accuracy': 0.7792276859283447, 'epoch': 1.05}
{'loss': 0.7171, 'grad_norm': 8.03824234008789, 'learning_rate': 1.2916666666666668e-05, 'mean_token_accuracy': 0.8002949059009552, 'epoch': 1.06}
{'loss': 0.8305, 'grad_norm': 12.448899269104004, 'learning_rate': 1.2828014184397163e-05, 'mean_token_accuracy': 0.777867728471756, 'epoch': 1.08}
{'loss': 0.9062, 'grad_norm': 10.38521671295166, 'learning_rate': 1.2739361702127662e-05, 'mean_token_accuracy': 0.7567305028438568, 'epoch': 1.09}
{'loss': 0.8303, 'grad_norm': 37.10696029663086, 'learning_rate': 1.2650709219858157e-05, 'mean_token_accuracy': 0.7696865499019623, 'epoch': 1.1}
{'loss': 0.8258, 'grad_norm': 8.808932304382324, 'learning_rate': 1.2562056737588653e-05, 'mean_token_accuracy': 0.7686897277832031, 'epoch': 1.12}
{'loss': 0.8593, 'grad_norm': 8.310906410217285, 'learning_rate': 1.247340425531915e-05, 'mean_token_accuracy': 0.7676095306873322, 'epoch': 1.13}
{'loss': 0.8325, 'grad_norm': 10.569842338562012, 'learning_rate': 1.2384751773049645e-05, 'mean_token_accuracy': 0.776401424407959, 'epoch': 1.14}
{'loss': 0.7697, 'grad_norm': 8.34171199798584, 'learning_rate': 1.2296099290780144e-05, 'mean_token_accuracy': 0.7985568702220917, 'epoch': 1.16}
{'loss': 0.7132, 'grad_norm': 11.354305267333984, 'learning_rate': 1.220744680851064e-05, 'mean_token_accuracy': 0.7945047080516815, 'epoch': 1.17}
{'loss': 0.7824, 'grad_norm': 8.751355171203613, 'learning_rate': 1.2118794326241137e-05, 'mean_token_accuracy': 0.7849155128002167, 'epoch': 1.18}
{'loss': 0.7335, 'grad_norm': 9.490777969360352, 'learning_rate': 1.2030141843971632e-05, 'mean_token_accuracy': 0.7915772497653961, 'epoch': 1.2}
{'loss': 0.7572, 'grad_norm': 9.178950309753418, 'learning_rate': 1.1941489361702127e-05, 'mean_token_accuracy': 0.7854837775230408, 'epoch': 1.21}
{'loss': 0.8133, 'grad_norm': 11.056800842285156, 'learning_rate': 1.1852836879432626e-05, 'mean_token_accuracy': 0.7815327942371368, 'epoch': 1.22}
{'loss': 0.7557, 'grad_norm': 8.0237455368042, 'learning_rate': 1.1764184397163122e-05, 'mean_token_accuracy': 0.7919173836708069, 'epoch': 1.24}
{'loss': 0.8372, 'grad_norm': 9.370587348937988, 'learning_rate': 1.1675531914893619e-05, 'mean_token_accuracy': 0.7705239951610565, 'epoch': 1.25}
{'loss': 0.844, 'grad_norm': 7.992250919342041, 'learning_rate': 1.1586879432624114e-05, 'mean_token_accuracy': 0.7685594618320465, 'epoch': 1.26}
{'loss': 0.7275, 'grad_norm': 9.760342597961426, 'learning_rate': 1.1498226950354611e-05, 'mean_token_accuracy': 0.800565904378891, 'epoch': 1.28}
{'loss': 0.7749, 'grad_norm': 9.716756820678711, 'learning_rate': 1.1409574468085107e-05, 'mean_token_accuracy': 0.7832347512245178, 'epoch': 1.29}
{'loss': 0.744, 'grad_norm': 9.231125831604004, 'learning_rate': 1.1320921985815602e-05, 'mean_token_accuracy': 0.7953643679618836, 'epoch': 1.3}
{'loss': 0.7205, 'grad_norm': 8.457509994506836, 'learning_rate': 1.12322695035461e-05, 'mean_token_accuracy': 0.7948031604290009, 'epoch': 1.32}
{'loss': 0.7134, 'grad_norm': 7.5322699546813965, 'learning_rate': 1.1143617021276596e-05, 'mean_token_accuracy': 0.7982374787330627, 'epoch': 1.33}
{'loss': 0.6783, 'grad_norm': 7.653759002685547, 'learning_rate': 1.1054964539007093e-05, 'mean_token_accuracy': 0.8026599407196044, 'epoch': 1.34}
{'loss': 0.6501, 'grad_norm': 7.004614353179932, 'learning_rate': 1.0966312056737589e-05, 'mean_token_accuracy': 0.8105349957942962, 'epoch': 1.36}
{'loss': 0.7742, 'grad_norm': 7.70154333114624, 'learning_rate': 1.0877659574468088e-05, 'mean_token_accuracy': 0.7878225862979888, 'epoch': 1.37}
{'loss': 0.6981, 'grad_norm': 9.373326301574707, 'learning_rate': 1.0789007092198583e-05, 'mean_token_accuracy': 0.8063201606273651, 'epoch': 1.38}
{'loss': 0.6672, 'grad_norm': 10.790757179260254, 'learning_rate': 1.0700354609929078e-05, 'mean_token_accuracy': 0.811811888217926, 'epoch': 1.4}
{'loss': 0.67, 'grad_norm': 8.604790687561035, 'learning_rate': 1.0611702127659575e-05, 'mean_token_accuracy': 0.8101014852523803, 'epoch': 1.41}
{'loss': 0.7085, 'grad_norm': 7.632543087005615, 'learning_rate': 1.052304964539007e-05, 'mean_token_accuracy': 0.7984200775623321, 'epoch': 1.42}
{'loss': 0.6137, 'grad_norm': 8.517871856689453, 'learning_rate': 1.0434397163120568e-05, 'mean_token_accuracy': 0.8247756361961365, 'epoch': 1.44}
{'loss': 0.6181, 'grad_norm': 8.1724214553833, 'learning_rate': 1.0345744680851065e-05, 'mean_token_accuracy': 0.8195101201534272, 'epoch': 1.45}
{'loss': 0.6348, 'grad_norm': 9.61881160736084, 'learning_rate': 1.0257092198581562e-05, 'mean_token_accuracy': 0.8196916222572327, 'epoch': 1.46}
{'loss': 0.6539, 'grad_norm': 8.51189136505127, 'learning_rate': 1.0168439716312058e-05, 'mean_token_accuracy': 0.8073461353778839, 'epoch': 1.48}
{'loss': 0.6055, 'grad_norm': 9.299834251403809, 'learning_rate': 1.0079787234042555e-05, 'mean_token_accuracy': 0.825074452161789, 'epoch': 1.49}
{'loss': 0.641, 'grad_norm': 10.168725967407227, 'learning_rate': 9.99113475177305e-06, 'mean_token_accuracy': 0.8182492017745971, 'epoch': 1.5}
{'loss': 0.5841, 'grad_norm': 8.237804412841797, 'learning_rate': 9.902482269503547e-06, 'mean_token_accuracy': 0.8322598755359649, 'epoch': 1.52}
{'loss': 0.607, 'grad_norm': 9.759007453918457, 'learning_rate': 9.813829787234044e-06, 'mean_token_accuracy': 0.8311686277389526, 'epoch': 1.53}
{'loss': 0.7014, 'grad_norm': 8.736058235168457, 'learning_rate': 9.72517730496454e-06, 'mean_token_accuracy': 0.8097980797290802, 'epoch': 1.54}
{'loss': 0.6244, 'grad_norm': 7.657866954803467, 'learning_rate': 9.636524822695035e-06, 'mean_token_accuracy': 0.8172710776329041, 'epoch': 1.56}
{'loss': 0.6552, 'grad_norm': 7.689716339111328, 'learning_rate': 9.547872340425532e-06, 'mean_token_accuracy': 0.8182308077812195, 'epoch': 1.57}
{'loss': 0.5357, 'grad_norm': 6.120942115783691, 'learning_rate': 9.45921985815603e-06, 'mean_token_accuracy': 0.8475492417812347, 'epoch': 1.58}
{'loss': 0.5823, 'grad_norm': 6.624551773071289, 'learning_rate': 9.370567375886526e-06, 'mean_token_accuracy': 0.8412783443927765, 'epoch': 1.6}
{'loss': 0.5666, 'grad_norm': 6.9264817237854, 'learning_rate': 9.281914893617022e-06, 'mean_token_accuracy': 0.8384732365608215, 'epoch': 1.61}
{'loss': 0.5467, 'grad_norm': 5.53068208694458, 'learning_rate': 9.193262411347519e-06, 'mean_token_accuracy': 0.8421214282512665, 'epoch': 1.62}
{'loss': 0.5229, 'grad_norm': 6.135861396789551, 'learning_rate': 9.104609929078016e-06, 'mean_token_accuracy': 0.8494593739509583, 'epoch': 1.64}
{'loss': 0.5641, 'grad_norm': 7.412859916687012, 'learning_rate': 9.015957446808511e-06, 'mean_token_accuracy': 0.8377916812896729, 'epoch': 1.65}
{'loss': 0.4895, 'grad_norm': 6.17568826675415, 'learning_rate': 8.927304964539007e-06, 'mean_token_accuracy': 0.8614360213279724, 'epoch': 1.66}
{'loss': 0.5905, 'grad_norm': 7.654590606689453, 'learning_rate': 8.838652482269504e-06, 'mean_token_accuracy': 0.8246975600719452, 'epoch': 1.68}
{'loss': 0.5986, 'grad_norm': 5.612447261810303, 'learning_rate': 8.750000000000001e-06, 'mean_token_accuracy': 0.8282882332801819, 'epoch': 1.69}
{'loss': 0.6266, 'grad_norm': 8.121909141540527, 'learning_rate': 8.661347517730498e-06, 'mean_token_accuracy': 0.8265527606010437, 'epoch': 1.7}
{'loss': 0.4566, 'grad_norm': 6.724780082702637, 'learning_rate': 8.572695035460993e-06, 'mean_token_accuracy': 0.8731327712535858, 'epoch': 1.72}
{'loss': 0.6442, 'grad_norm': 7.552005767822266, 'learning_rate': 8.48404255319149e-06, 'mean_token_accuracy': 0.8249145448207855, 'epoch': 1.73}
{'loss': 0.5052, 'grad_norm': 7.98844051361084, 'learning_rate': 8.395390070921986e-06, 'mean_token_accuracy': 0.850493460893631, 'epoch': 1.74}
{'loss': 0.446, 'grad_norm': 5.989564895629883, 'learning_rate': 8.306737588652483e-06, 'mean_token_accuracy': 0.8682505249977112, 'epoch': 1.76}
{'loss': 0.5485, 'grad_norm': 7.5887451171875, 'learning_rate': 8.218085106382978e-06, 'mean_token_accuracy': 0.8471758484840393, 'epoch': 1.77}
{'loss': 0.5117, 'grad_norm': 6.057287693023682, 'learning_rate': 8.129432624113476e-06, 'mean_token_accuracy': 0.8478657841682434, 'epoch': 1.78}
{'loss': 0.5655, 'grad_norm': 7.076837062835693, 'learning_rate': 8.040780141843973e-06, 'mean_token_accuracy': 0.8375662207603455, 'epoch': 1.8}
{'loss': 0.5257, 'grad_norm': 7.299174785614014, 'learning_rate': 7.95212765957447e-06, 'mean_token_accuracy': 0.8475062251091003, 'epoch': 1.81}
{'loss': 0.4333, 'grad_norm': 10.192363739013672, 'learning_rate': 7.863475177304965e-06, 'mean_token_accuracy': 0.8765962243080139, 'epoch': 1.82}
{'loss': 0.4623, 'grad_norm': 9.247143745422363, 'learning_rate': 7.774822695035462e-06, 'mean_token_accuracy': 0.8653580486774445, 'epoch': 1.84}
{'loss': 0.4416, 'grad_norm': 7.48895788192749, 'learning_rate': 7.686170212765958e-06, 'mean_token_accuracy': 0.8668133795261384, 'epoch': 1.85}
{'loss': 0.4735, 'grad_norm': 6.13727331161499, 'learning_rate': 7.597517730496454e-06, 'mean_token_accuracy': 0.8689891278743744, 'epoch': 1.86}
{'loss': 0.5117, 'grad_norm': 6.828986644744873, 'learning_rate': 7.508865248226951e-06, 'mean_token_accuracy': 0.8586332738399506, 'epoch': 1.88}
{'loss': 0.5025, 'grad_norm': 6.640347003936768, 'learning_rate': 7.420212765957447e-06, 'mean_token_accuracy': 0.8663687169551849, 'epoch': 1.89}
{'loss': 0.4448, 'grad_norm': 8.788747787475586, 'learning_rate': 7.331560283687944e-06, 'mean_token_accuracy': 0.8713014185428619, 'epoch': 1.9}
{'loss': 0.5823, 'grad_norm': 8.203943252563477, 'learning_rate': 7.242907801418441e-06, 'mean_token_accuracy': 0.8419478595256805, 'epoch': 1.91}
{'loss': 0.4111, 'grad_norm': 6.5778985023498535, 'learning_rate': 7.154255319148937e-06, 'mean_token_accuracy': 0.8731122791767121, 'epoch': 1.93}
{'loss': 0.5231, 'grad_norm': 8.228623390197754, 'learning_rate': 7.065602836879433e-06, 'mean_token_accuracy': 0.8567930579185485, 'epoch': 1.94}
{'loss': 0.5331, 'grad_norm': 7.957209587097168, 'learning_rate': 6.976950354609929e-06, 'mean_token_accuracy': 0.8539524257183075, 'epoch': 1.95}
{'loss': 0.3915, 'grad_norm': 5.30495023727417, 'learning_rate': 6.888297872340426e-06, 'mean_token_accuracy': 0.8842625737190246, 'epoch': 1.97}
{'loss': 0.4182, 'grad_norm': 7.639676094055176, 'learning_rate': 6.799645390070923e-06, 'mean_token_accuracy': 0.8755821049213409, 'epoch': 1.98}
{'loss': 0.4716, 'grad_norm': 5.649660110473633, 'learning_rate': 6.710992907801419e-06, 'mean_token_accuracy': 0.8733005464076996, 'epoch': 1.99}
{'loss': 0.3607, 'grad_norm': 4.418481349945068, 'learning_rate': 6.622340425531916e-06, 'mean_token_accuracy': 0.8965312838554382, 'epoch': 2.01}
{'loss': 0.3304, 'grad_norm': 8.370803833007812, 'learning_rate': 6.533687943262412e-06, 'mean_token_accuracy': 0.9037555575370788, 'epoch': 2.02}
{'loss': 0.3346, 'grad_norm': 5.177830696105957, 'learning_rate': 6.445035460992908e-06, 'mean_token_accuracy': 0.893043601512909, 'epoch': 2.03}
{'loss': 0.4452, 'grad_norm': 7.103282928466797, 'learning_rate': 6.356382978723404e-06, 'mean_token_accuracy': 0.8699183106422425, 'epoch': 2.05}
{'loss': 0.3409, 'grad_norm': 7.443392276763916, 'learning_rate': 6.267730496453901e-06, 'mean_token_accuracy': 0.8902943193912506, 'epoch': 2.06}
{'loss': 0.3882, 'grad_norm': 6.18182373046875, 'learning_rate': 6.179078014184397e-06, 'mean_token_accuracy': 0.8821953237056732, 'epoch': 2.07}
{'loss': 0.3354, 'grad_norm': 6.145825386047363, 'learning_rate': 6.090425531914894e-06, 'mean_token_accuracy': 0.9052233934402466, 'epoch': 2.09}
{'loss': 0.3672, 'grad_norm': 4.743801593780518, 'learning_rate': 6.001773049645391e-06, 'mean_token_accuracy': 0.8897134721279144, 'epoch': 2.1}
{'loss': 0.3928, 'grad_norm': 5.912320137023926, 'learning_rate': 5.913120567375888e-06, 'mean_token_accuracy': 0.8927063345909119, 'epoch': 2.11}
{'loss': 0.4107, 'grad_norm': 6.67346715927124, 'learning_rate': 5.824468085106384e-06, 'mean_token_accuracy': 0.885280841588974, 'epoch': 2.13}
{'loss': 0.3232, 'grad_norm': 4.765911102294922, 'learning_rate': 5.735815602836879e-06, 'mean_token_accuracy': 0.8984439134597778, 'epoch': 2.14}
{'loss': 0.284, 'grad_norm': 6.396185874938965, 'learning_rate': 5.647163120567376e-06, 'mean_token_accuracy': 0.9232282876968384, 'epoch': 2.15}
{'loss': 0.3576, 'grad_norm': 6.736246109008789, 'learning_rate': 5.558510638297873e-06, 'mean_token_accuracy': 0.8968221306800842, 'epoch': 2.17}
{'loss': 0.3635, 'grad_norm': 4.2172040939331055, 'learning_rate': 5.469858156028369e-06, 'mean_token_accuracy': 0.8955023288726807, 'epoch': 2.18}
{'loss': 0.3842, 'grad_norm': 5.8458333015441895, 'learning_rate': 5.381205673758866e-06, 'mean_token_accuracy': 0.8823373496532441, 'epoch': 2.19}
{'loss': 0.361, 'grad_norm': 6.994784832000732, 'learning_rate': 5.292553191489362e-06, 'mean_token_accuracy': 0.9043465197086334, 'epoch': 2.21}
{'loss': 0.3611, 'grad_norm': 5.9300456047058105, 'learning_rate': 5.203900709219859e-06, 'mean_token_accuracy': 0.8954936981201171, 'epoch': 2.22}
